"DictWordID","PojUnicode","PojInput","HanLoTaibunPoj","HanbunImPojUnicode","HanbunImPojInput","KaisoehPoj","KaisoehHanLoPoj","KipUnicode","KipInput","HanbunImKipUnicode","HanbunImKipInput","KaisoehKip","PageNumber"
"12582","Khòng","Khong3","伉","","","pí-phēng, phit-phè, ngī-ti̍t, tùi-te̍k, sêng-si̍t.","比並, 匹配, 硬直, 對敵, 誠實.","Khòng","Khong3","","","pí-phīng, phit-phè, ngī-ti̍t, tuì-ti̍k, sîng-si̍t.","410"
"12583","Khòng","Khong3","頏","","","chiáu pe-kē; ām-kún ê ì-sù; khiat-khòng, pêng-téng, phit-phè.","鳥 飛低; 頷頸 ê 意思; 頡頏, 平等, 匹配.","Khòng","Khong3","","","tsiáu pe-kē; ām-kún ê ì-sù; khiat-khòng, pîng-tíng, phit-phè.","410"
"12584","Khòng","Khong3","懭","","","oàn-hūn, thòng-hūn bōe-ōe chiàu ì-sù.","怨恨, 痛恨 bōe會 照 意思.","Khòng","Khong3","","","uàn-hūn, thòng-hūn buē-uē tsiàu ì-sù.","410"
"12585","Khòng","Khong3","閌","","","koâiⁿ-koâiⁿ ê mn̂g, kap tha̍k Khong sio-siāng.","懸懸 ê 門, kap 讀 Khong 相像.","Khòng","Khong3","","","kuâinn-kuâinn ê mn̂g, kap tha̍k Khong sio-siāng.","410"
"12586","Khòng","Khong3","亢","","","áu-bân, kiông-kiông; tùi-te̍k; jia-khàm; kè-sit,
kàu-ke̍k; khòng-hān.","拗蠻, 強強; 對敵; 遮khàm; 過失, 夠極; 炕旱.","Khòng","Khong3","","","áu-bân, kiông-kiông; tuì-ti̍k; jia-khàm; kè-sit,
kàu-ki̍k; khòng-hān.","410"
"12587","Khòng","Khong3","空","","","pun-khui, chó͘-tòng; khiàm-kheh, khùn-khó͘, khàng-phāng.","分開, 阻擋; 欠缺, 困苦, 空縫.","Khòng","Khong3","","","pun-khui, tsóo-tòng; khiàm-kheh, khùn-khóo, khàng-phāng.","410"
"12588","Khòng","Khong3","礦","","","ku̍t tâng-thih, kim-gûn ê khòng, ku̍t thih khòng.","掘 銅鐵, 金銀 ê 空, 掘 鐵 空.","Khòng","Khong3","","","ku̍t tâng-thih, kim-gûn ê khòng, ku̍t thih khòng.","410"
"12589","Khòng","Khong3","廣","","","khang-khang, hòe-tūi, khui-khoah, khoàiⁿ-khǹg, tōa, kú, hn̄g.","空空, 廢墜, 開闊, 寬曠, 大, 久, 遠.","Khòng","Khong3","","","khang-khang, huè-tuī, khui-khuah, khuàinn-khǹg, tuā, kú, hn̄g.","410"
"12590","Khòng","Khong3","矼","","","khak-si̍t ê khoán-sit.","確實 ê 款式.","Khòng","Khong3","","","khak-si̍t ê khuán-sit.","410"
"12591","Khòng","Khong3","吭","","","chiáu ê nâ-âu, nâ-âu khang, thun lo̍h-khì, siaⁿ-im.","鳥 ê 嚨喉, 嚨喉 空, 吞 落去, 聲音.","Khòng","Khong3","","","tsiáu ê nâ-âu, nâ-âu khang, thun lo̍h-khì, siann-im.","410"
"12592","Khòng","Khong3","倥","","","khùn-khó͘, kan-khó͘, ià-lái, ià-lán, ià-siān.","困苦, 艱苦, 厭lái, 厭懶, 厭倦.","Khòng","Khong3","","","khùn-khóo, kan-khóo, ià-lái, ià-lán, ià-siān.","410"
"12593","Khòng","Khong3","誆","","","lām-sám, kóng pe̍h-chha̍t-ōe, khi-phiàn.","濫糝, 講 白賊話, 欺騙.","Khòng","Khong3","","","lām-sám, kóng pe̍h-tsha̍t-uē, khi-phiàn.","410"
"12594","Khòng","Khong3","悾","","","kan-khó͘, khùn-khó͘, ià-lán, ià-lái, ià-siān.","艱苦, 困苦, 厭懶, 厭lái, 厭𤺪.","Khòng","Khong3","","","kan-khóo, khùn-khóo, ià-lán, ià-lái, ià-siān.","410"
"12595","Khòng","Khong3","砊","","","chio̍h-thâu ê siaⁿ, lûi ê siaⁿ.","石頭 ê 聲, 雷 ê 聲.","Khòng","Khong3","","","tsio̍h-thâu ê siann, luî ê siann.","410"
"12596","khòng","khong3","-","","","lòng-khòng; khín-khín-khòng-khòng, khòng-khòng kūi, khòng-khòng-pài.","閬砊; khín-khín khòng-khòng, khòng-khòng 跪, khòng-khòng拜.","khòng","khong3","","","lòng-khòng; khín-khín-khòng-khòng, khòng-khòng kuī, khòng-khòng-pài.","410"
"12597","khōng","khong7","砊","Khòng","Khong3","khīn-khōng, khīn-khōng-khōa, khōng-khiang,
khōng-khōng-hián.","khīn硿, khīn硿khoā, 硿鏗, 硿硿幌.","khōng","khong7","Khòng","Khong3","khīn-khōng, khīn-khōng-khuā, khōng-khiang,
khōng-khōng-hián.","410"
"12598","khōng","khong7","-","","","ioh chià-khōng, chiū-sī ioh kam-chià ê ì-sù.","臆 蔗khōng, 就是 臆 甘蔗 ê 意思.","khōng","khong7","","","ioh tsià-khōng, tsiū-sī ioh kam-tsià ê ì-sù.","410"
"12599","Khu","Khu","摳","","","chhiú le̍k saⁿ chiūⁿ koâiⁿ, bong-khòaⁿ, siu-teh.","手 勒 衫 上 懸, 摸看, 收teh.","Khu","Khu","","","tshiú li̍k sann tsiūnn kuâinn, bong-khuànn, siu-teh.","410"
"12600","Khu","Khu","駒","","","nn̄g-nî lāi ê bé-kiáⁿ, sòe-chiah-bé ê miâ; hó-bé; jī-sìⁿ.","兩年 內 ê 馬kiáⁿ, 細隻馬 ê 名; 好馬; 字姓.","Khu","Khu","","","nn̄g-nî lāi ê bé-kiánn, suè-tsiah-bé ê miâ; hó-bé; jī-sìnn.","410"
"12601","Khu","Khu","芤","","","piⁿ cha̍t tiong-ng khang ê chháu, chhang ê pa̍t-miâ.","邊 實 中央 空 ê 草, 蔥 ê 別名.","Khu","Khu","","","pinn tsa̍t tiong-ng khang ê tsháu, tshang ê pa̍t-miâ.","410"
"12602","Khu","Khu","抾","","","bong, the̍h-khì, phâng, kia̍h, the̍h, siang-chhiú-kōaⁿ.","摸, the̍h起, 捀, 攑, the̍h, 雙手捾.","Khu","Khu","","","bong, the̍h-khì, phâng, kia̍h, the̍h, siang-tshiú-kuānn.","411"
"12603","Khu","Khu","?","","","thêng-chí, mi̍h lī-khui chhiú ōe tiām-tiām, the̍h.","停止, 物 離開 手 會 恬恬, the̍h.","Khu","Khu","","","thîng-tsí, mi̍h lī-khui tshiú uē tiām-tiām, the̍h.","411"
"12604","Khu","Khu","胠","","","hia̍p-kut; khui, hoat-chhut, lī-khui.","脇骨; 開, 發出, 離開.","Khu","Khu","","","hia̍p-kut; khui, huat-tshut, lī-khui.","411"
"12605","Khu","Khu","魼","","","hî, hî ba̍k-chiu; khoán-sit ná gû-pî; i ê lân sòe-sòe.","魚, 魚 目睭; 款式 ná 牛脾; 伊 ê 鱗 細細.","Khu","Khu","","","hî, hî ba̍k-tsiu; khuán-sit ná gû-pî; i ê lân suè-suè.","411"
"12606","Khu","Khu","絇","","","soh-á, ôe-thâu ê chng-thāⁿ, khoán-sit ná to tī ôe ê thâu-chêng.","索á, 鞋頭 ê 妝飾, 款式 ná 刀 tī 鞋 ê 頭前.","Khu","Khu","","","soh-á, uê-thâu ê tsng-thānn, khuán-sit ná to tī uê ê thâu-tsîng.","411"
"12607","Khu","Khu","袪","","","chhiú ńg-bé, ńg-siū; saⁿ-á-ku.","手 袂尾, 袂袖; 衫á裾.","Khu","Khu","","","tshiú ńg-bé, ńg-siū; sann-á-ku.","411"
"12608","Khu","Khu","跔","","","thiⁿ koaⁿ kha bōe chhun-ti̍t; tiô-thiàu.","天 官 腳 bōe 伸直; 趒跳.","Khu","Khu","","","thinn kuann kha buē tshun-ti̍t; tiô-thiàu.","411"
"12609","Khu","Khu","袪","","","tû-khì lâ-sâm; chhe-khián, kóaⁿ-chhut, sòaⁿ-khui, ióng-kiāⁿ.","除去 lâ-sâm; 差遣, 趕出, 散開, 勇健.","Khu","Khu","","","tû-khì lâ-sâm; tshe-khián, kuánn-tshut, suànn-khui, ióng-kiānn.","411"
"12610","Khu","Khu","區","","","siu-khǹg mi̍h ê só͘-chāi, siu-khǹg, hun-piat, siâng-lūi, kài-hān; sòe-sòe.","收khǹg 物 ê 所在, 收khǹg, 分別, siâng類, 界限; 細細.","Khu","Khu","","","siu-khǹg mi̍h ê sóo-tsāi, siu-khǹg, hun-piat, siâng-luī, kài-hān; suè-suè.","411"
"12611","Khu","Khu","?","","","kóaⁿ-kín; kóaⁿ-bé; pháu-cháu, hut-jiân, kóaⁿ-tio̍k; khu-siâ.","趕緊; 趕馬; 跑走, 忽然, 趕逐; 驅邪.","Khu","Khu","","","kuánn-kín; kuánn-bé; pháu-tsáu, hut-jiân, kuánn-tio̍k; khu-siâ.","411"
"12612","Khu","Khu","嶇","","","soaⁿ-lō͘ bô-pîⁿ, khâm-khia̍t, gûi-hiám, khi-khu.","山路 無平, 嵁硈, 危險, 崎嶇.","Khu","Khu","","","suann-lōo bô-pînn, khâm-khia̍t, guî-hiám, khi-khu.","411"
"12613","Khu","Khu","?","","","soaⁿ-lō͘ bô-pîⁿ, khâm-khia̍t, gûi-hiám, khi-khu.","山路 無平, 嵁硈, 危險, 崎嶇.","Khu","Khu","","","suann-lōo bô-pînn, khâm-khia̍t, guî-hiám, khi-khu.","411"
"12614","Khu","Khu","貙","","","iá-siù chhin-chhiūⁿ hô͘-lî, khu-hó͘, i ê kha ū gō͘-jiáu.","野獸 親像 狐狸, 貙虎, 伊 ê 腳 有 五爪.","Khu","Khu","","","iá-siù tshin-tshiūnn hôo-lî, khu-hóo, i ê kha ū gōo-jiáu.","411"
"12615","Khu","Khu","驅","","","kóaⁿ-kín; kóaⁿ-bé; hut-jiân, pháu-cháu, kóaⁿ-tio̍k; khu-tî, khu-siâ.","趕緊; 趕馬; 忽然, 跑走, 趕逐; 驅除, 驅邪.","Khu","Khu","","","kuánn-kín; kuánn-bé; hut-jiân, pháu-tsáu, kuánn-tio̍k; khu-tî, khu-siâ.","411"
"12616","Khu","Khu","軀","","","só͘-chāi, sin-thé, ka-kī, seng-khu.","所在, 身體, 家己, 身軀.","Khu","Khu","","","sóo-tsāi, sin-thé, ka-kī, sing-khu.","411"
"12617","Khu","Khu","?","","","só͘-chāi, sin-thé, ka-kī, seng-khu.","所在, 身體, 家己, 身軀.","Khu","Khu","","","sóo-tsāi, sin-thé, ka-kī, sing-khu.","411"
"12618","Khu","Khu","拘","","","lia̍h lâi lâu-teh; tò-kau ,pa̍k, koaiⁿ, soah; siu, kò͘-chip, khu-ah, khu-sok.","掠 來 留teh; 倒鉤 ,縛, 關, soah; 收, 固執, 拘押, 拘束.","Khu","Khu","","","lia̍h lâi lâu-teh; tò-kau ,pa̍k, kuainn, suah; siu, kòo-tsip, khu-ah, khu-sok.","411"
"12620","Khu","Khu","?","","","kha kôaⁿ kiu-kiu khiau-khiau ê ì-sù.","腳 寒 勼勼 曲曲 ê 意思.","Khu","Khu","","","kha kuânn kiu-kiu khiau-khiau ê ì-sù.","411"
"12621","Khu","Khu","?","","","tùi chûn pôaⁿ-kè pa̍t-chiah, hē-mi̍h lo̍h-chûn.","對 船 poâⁿ過 別隻, hē物 落船.","Khu","Khu","","","tuì tsûn puânn-kè pa̍t-tsiah, hē-mi̍h lo̍h-tsûn.","411"
"12622","Khu","Khu","朐","","","bah-koaⁿ, hiàn chi̍t-tè lâi ho̍k-sāi sîn-bêng, soaⁿ ê miâ.","肉干, 獻 一塊 來 服事 神明, 山 ê 名.","Khu","Khu","","","bah-kuann, hiàn tsi̍t-tè lâi ho̍k-sāi sîn-bîng, suann ê miâ.","411"
"12623","Khu","Khu","劬","","","tio̍h-bôa ê phòa-pīⁿ, hoân-ló, kan-khó͘, khu-lô.","tio̍h磨 ê 破病, 煩惱, 艱苦, 劬勞.","Khu","Khu","","","tio̍h-buâ ê phuà-pīnn, huân-ló, kan-khóo, khu-lô.","411"
"12624","Khu","Khu","佉","","","kok ê miâ; lâng-miâ; jī-sìⁿ; sîn ê miâ.","國 ê 名; 人名; 字姓; 神 ê 名.","Khu","Khu","","","kok ê miâ; lâng-miâ; jī-sìnn; sîn ê miâ.","411"
"12625","Khu","Khu","敺","","","kóaⁿ-kín; hut-jiân; pháu-cháu; áu-táⁿ.","趕緊; 忽然; 跑走; 毆打.","Khu","Khu","","","kuánn-kín; hut-jiân; pháu-tsáu; áu-tánn.","411"
"12626","Khu","Khu","毆","","","kóaⁿ-kín; hut-jiân; pháu-cháu; áu-táⁿ.","趕緊; 忽然; 跑走; 毆打.","Khu","Khu","","","kuánn-kín; hut-jiân; pháu-tsáu; áu-tánn.","411"
"12627","Khu","Khu","夸","","","lâng ê seng-khu ū phòa-pīⁿ, khiau-ku, ún-ku.","人 ê 身軀 有 破病, 曲痀, 隱痀.","Khu","Khu","","","lâng ê sing-khu ū phuà-pīnn, khiau-ku, ún-ku.","411"
"12628","Khu","Khu","?","","","chiū-sī chhia-chhí ê ì-sù.","就是 奢侈 ê 意思.","Khu","Khu","","","tsiū-sī tshia-tshí ê ì-sù.","411"
"12629","Khu","Khu","去","","","kín-kín cháu, cháu hiông-hiông ê ì-sù.","緊緊 走, 走 雄雄 ê 意思.","Khu","Khu","","","kín-kín tsáu, tsáu hiông-hiông ê ì-sù.","411"
"12630","Khu","Khu","厺","","","kín-kín cháu, cháu hiông-hiông ê ì-sù.","緊緊 走, 走 雄雄 ê 意思.","Khu","Khu","","","kín-kín tsáu, tsáu hiông-hiông ê ì-sù.","411"
"12631","Khu","Khu","呿","","","khui-chhùi ê khoán-sit, khùn chhoán-khì ê siaⁿ.","開嘴 ê 款式, 睏 喘氣 ê 聲.","Khu","Khu","","","khui-tshuì ê khuán-sit, khùn tshuán-khì ê siann.","411"
