hanzi,reading_count,tl,poj,frequency,is_variant,_sources
落字,2,lak-jī,lak-jī,25,False,"taihoa,taijit"
落字,2,làu-jī,làu-jī,25,False,"taihoa,taijit"
落實,2,lo̍h-si̍t,lo̍h-si̍t,25,False,kautian
落實,2,lo̍k-si̍t,lo̍k-si̍t,25,False,"kautian,stti"
閻羅星,2,iâm-lô-tshenn,iâm-lô-chheⁿ,16,False,itaigi
閻羅星,2,iâm-lô-tshinn,iâm-lô-chhiⁿ,16,False,itaigi
落屎星,2,làu-sái-tshenn,làu-sái-chheⁿ,16,False,"kautian,itaigi,taihoa"
落屎星,2,làu-sái-tshinn,làu-sái-chhiⁿ,16,False,"kautian,itaigi,taijit"
閻,2,giâm,giâm,150,False,kautian
閻,2,iâm,iâm,100,False,"kautian,taijit"
落榫,2,lak-sún,lak-sún,25,False,"taihoa,taijit"
落榫,2,lo̍h-sún,lo̍h-sún,25,False,"taihoa,taijit"
落肉,2,lak-bah,lak-bah,25,False,kautian
落肉,2,lo̍h-bah,lo̍h-bah,25,False,"taihoa,taijit"
落毛,2,lak-mn̂g,lak-mn̂g,25,False,"taihoa,taijit"
落毛,2,lak-moo,lak-mo͘,25,False,taihoa
閹鷄,2,iam-ke,iam-ke,2,False,
閹鷄,2,iam-kue,iam-koe,2,False,
落溝,2,lak-kau,lak-kau,25,False,taijit
落溝,2,làu-kau,làu-kau,25,False,"taihoa,taijit"
落瀉病,2,làu-sià-pēnn,làu-sià-pēⁿ,16,False,taihoa
落瀉病,2,làu-sià-pīnn,làu-sià-pīⁿ,16,False,taijit
落災,2,loh-tse,loh-che,25,False,itaigi
落災,2,lo̍h-tse,lo̍h-che,25,False,"itaigi,taihoa"
閹雞行,2,iam-ke-kiânn,iam-ke-kiâⁿ,16,False,"kautian,itaigi,taihoa,taijit"
閹雞行,2,iam-kue-kiânn,iam-koe-kiâⁿ,16,False,kautian
落目,2,lo̍h-ba̍k,lo̍h-ba̍k,25,False,"itaigi,taijit"
落目,2,làu-ba̍k,làu-ba̍k,25,False,taijit
落空,2,lo̍h-khang,lo̍h-khang,25,False,taihoa
落空,2,làu-khang,làu-khang,25,False,taijit
閹雞,2,iam-ke,iam-ke,2,False,"kautian,taihoa"
閹雞,2,iam-kue,iam-koe,2,False,"kautian,taijit"
落站,2,lak-tsām,lak-chām,25,False,"taihoa,taijit"
落站,2,làu-tsām,làu-chām,25,False,taijit
落籍,2,lo̍h-tsi̍k,lo̍h-che̍k,25,False,taihoa
落籍,2,làu-tsi̍k,làu-che̍k,25,False,taijit
落耳,2,lo̍h-hī,lo̍h-hī,25,False,"taihoa,taijit"
落耳,2,lo̍h-hīnn,lo̍h-hīⁿ,25,False,"kautian,taihoa"
防曝乳,2,hông-pha̍k-jú,hông-pha̍k-jú,16,False,taigitv
防曝乳,2,hông-pha̍k-lú,hông-pha̍k-lú,16,False,taigitv
萄,2,tô,tô,100,False,kautian
萄,2,tôr,tôr,50,False,kautian
長短,2,tiông-tuán,tiông-toán,25,False,taijit
長短,2,tn̂g-té,tn̂g-té,10,False,"kautian,taijit"
萁,2,ki,ki,50,False,kautian
萁,2,kî,kî,50,False,kautian
菁仔叢,2,tshinn-á-tsâng,chhiⁿ-á-châng,16,True,taijit
菁仔叢,2,tshenn-á-tsâng,chheⁿ-á-châng,9,False,
菁仔樹,2,tshenn-á-tshiū,chheⁿ-á-chhiū,16,False,taihoa
菁仔樹,2,tshinn-á-tshiū,chhiⁿ-á-chhiū,16,False,taijit
降,2,kàng,kàng,450,False,"kautian,taihoa,taijit"
降,2,hâng,hâng,100,False,"kautian,taihoa,taijit"
菁仔欉,2,tshinn-á-tsâng,chhiⁿ-á-châng,16,False,kautian
菁仔欉,2,tshenn-á-tsâng,chheⁿ-á-châng,9,False,"kautian,itaigi,taihoa"
菁桐,2,tshenn-tông,chheⁿ-tông,25,False,kautian
菁桐,2,tshinn-tông,chhiⁿ-tông,25,False,kautian
陋,2,liō,liō,50,False,kautian
陋,2,lōo,lō͘,50,False,"kautian,taihoa"
陊,2,tó,tó,50,False,kautian
陊,2,tuī,tūi,0,False,
菁桐坑,2,tshenn-tông-khenn,chheⁿ-tông-kheⁿ,16,False,itaigi
菁桐坑,2,tshinn-tông-khinn,chhiⁿ-tông-khiⁿ,16,False,itaigi
菁靛,2,tshenn-tiān,chheⁿ-tiān,25,False,taihoa
菁靛,2,tshinn-tiānn,chhiⁿ-tiāⁿ,25,False,taijit
菃,2,kîr,kîr,50,False,khpoo
菃,2,kû,kû,50,False,khpoo
附點音符,2,hù-tiám-im-hû,hù-tiám-im-hû,12,False,stti
附點音符,2,hū-tiám-im-hû,hū-tiám-im-hû,12,False,stti
附設,2,hù-siat,hù-siat,25,False,"kautian,taihoa"
附設,2,hū-siat,hū-siat,25,False,kautian
附帶,2,hù-tài,hù-tài,25,False,"kautian,taihoa"
附帶,2,hū-tài,hū-tài,25,False,kautian
菅芒,2,kuann-bang,koaⁿ-bang,25,False,"kautian,taihoa"
菅芒,2,kuann-bâng,koaⁿ-bâng,25,False,"kautian,sitbut,taihoa,taijit"
菅芒花,2,kuann-bang-hue,koaⁿ-bang-hoe,16,False,taihoa
菅芒花,2,kuann-bâng-hue,koaⁿ-bâng-hoe,16,False,taijit
附屬,2,hù-sio̍k,hù-sio̍k,25,False,"kautian,taihoa"
附屬,2,hū-sio̍k,hū-sio̍k,1,False,"kautian,taijit"
附和,2,hù-hō,hù-hō,25,False,taijit
附和,2,hū-hō,hū-hō,25,False,taihoa
附加功能,2,hù-ka kong-lîng,hù-ka kong-lêng,12,False,taigitv
附加功能,2,hū-ka kong-lîng,hū-ka kong-lêng,12,False,taigitv
附加,2,hù-ka,hù-ka,25,False,"kautian,taihoa"
