hanzi,tl,poj,frequency,is_variant,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
摑腳,kua-kha,koa-kha,25,True,False,False,False,False,False,True,False,False,False
摃蚊,kòng-báng,kòng-báng,25,True,False,False,False,False,True,True,False,False,False
摃糖,kòng-thn̂g,kòng-thn̂g,25,True,True,False,True,False,False,True,False,False,False
搵涎,ùn-nuā,ùn-nōa,25,True,False,False,False,False,False,True,False,False,False
搰力,kut-la̍t,kut-la̍t,25,True,True,False,False,False,True,False,False,False,False
搭鯋,tah-se,tah-se,25,True,False,False,False,False,False,True,False,False,False
摳仔,khau-á,khau-á,25,True,True,False,False,False,False,False,False,False,False
摳刀,khau-to,khau-to,25,True,True,False,False,False,False,False,False,False,False
摳削,khau-siah,khau-siah,25,True,True,False,False,False,False,False,False,False,False
摳皮,khau-phuê,khau-phôe,25,True,False,False,False,False,True,False,False,False,False
撐頭,thènn-thâu,thèⁿ-thâu,25,True,True,False,False,False,True,False,False,False,False
撐開,thènn-khui,thèⁿ-khui,25,True,False,False,False,False,True,False,False,False,False
撐腿,thìnn-thuí,thìⁿ-thuí,25,True,True,False,False,False,True,False,False,False,False
撐腿,thènn-thuí,thèⁿ-thuí,25,True,True,False,False,False,False,False,False,False,False
撐腮,thìnn-sai,thìⁿ-sai,25,True,False,False,False,False,True,False,False,False,False
撐腮,thènn-sai,thèⁿ-sai,25,True,False,False,False,False,True,False,False,False,False
撐椆,thènn-tiâu,thèⁿ-tiâu,25,True,False,False,False,False,True,False,False,False,False
撐撐,thènn-thènn,thèⁿ-thèⁿ,25,True,False,False,False,False,False,True,False,False,False
撐懸,thènn-kuân,thèⁿ-koân,25,True,True,False,False,False,False,False,False,False,False
撈孔,lā-khang,lā-khang,25,True,False,False,False,False,False,True,False,False,False
撇腳,phuat-kha,phoat-kha,25,True,False,False,False,False,True,True,False,False,False
撇腳,phiat-kha,phiat-kha,25,True,False,False,False,False,False,True,False,False,False
摼香,khiàn-phang,khiàn-phang,25,True,False,False,False,False,False,True,False,False,False
摻粉,sám-hún,sám-hún,25,True,True,False,False,False,False,False,False,False,False
摶土,tshio̍k-thôo,chhio̍k-thô͘,25,True,False,False,False,False,True,False,False,False,False
搭魦,tah-se,tah-se,25,True,False,False,False,False,True,False,False,False,False
搭頭,tah-thâu,tah-thâu,25,True,False,False,False,False,True,True,False,False,False
搭峇,tah-bā,tah-bā,25,True,False,False,True,False,True,False,False,False,False
搭桌,tah-toh,tah-toh,25,True,False,False,False,False,False,True,False,False,False
搭營,tah-iânn,tah-iâⁿ,25,True,False,False,False,False,True,True,False,False,False
搭渡,tah-tōo,tah-tō͘,25,True,False,False,False,False,True,False,False,False,False
搭機,tah-ki,tah-ki,25,True,False,False,False,False,True,False,False,False,False
搭橋,tah-kiô,tah-kiô,25,True,False,False,False,False,False,True,False,False,False
搭榜,tah-pńg,tah-pńg,25,True,False,False,False,False,False,True,False,False,False
搭棚,tah-pînn,tah-pîⁿ,25,True,False,False,False,False,False,True,False,False,False
搭棚,tah-pênn,tah-pêⁿ,25,True,False,False,False,False,True,False,False,False,False
搭救,tah-kiù,tah-kiù,25,True,False,False,False,False,True,False,False,False,False
搭鉤,tah-kau,tah-kau,25,True,False,False,False,False,True,True,False,False,False
搭批,tah-phue,tah-phoe,25,True,False,False,False,False,False,True,False,False,False
搭手,tah-tshiú,tah-chhiú,25,True,False,False,False,False,True,True,False,False,False
搭心,tah-sim,tah-sim,25,True,True,False,False,False,True,True,False,False,False
搭建,tah-kiàn,tah-kiàn,25,True,False,False,False,False,True,False,False,False,False
搭座,tah-tsō,tah-chō,25,True,False,False,False,False,False,True,False,False,False
搭底,tah-té,tah-té,25,True,True,False,False,False,True,False,False,False,False
搭底,tah-tué,tah-tóe,25,True,True,False,False,False,False,True,False,False,False
搭球,tah-kiû,tah-kiû,25,True,False,False,False,False,False,False,False,True,False
搭箭,tah-tsìnn,tah-chìⁿ,25,True,False,False,False,False,False,True,False,False,False
搭粉,tah-hún,tah-hún,25,True,False,True,False,False,False,False,False,False,False
搭紙,tah-tsuá,tah-chóa,25,True,False,False,False,False,True,False,False,False,False
搭金,tah-kim,tah-kim,25,True,False,False,False,False,True,False,False,False,False
搭酒,tah-tsiú,tah-chiú,25,True,False,False,False,False,True,True,False,False,False
搭配,tah-phuè,tah-phòe,25,True,False,False,False,False,True,False,False,False,False
搭連,tah-liân,tah-liân,25,True,False,False,True,False,False,False,False,False,False
搭近,tah-kīn,tah-kīn,25,True,False,False,False,False,True,False,False,False,False
搭載,tah-tsài,tah-chài,25,True,False,False,False,False,True,False,False,False,False
搭車,tah-tshia,tah-chhia,25,True,False,False,True,False,False,False,False,False,False
搭貨,tah-hè,tah-hè,25,True,False,False,False,False,False,True,False,False,False
搭話,tah-uē,tah-ōe,25,True,False,False,False,False,True,False,False,False,False
搭褳,tah-liân,tah-liân,25,True,False,False,False,False,False,True,False,False,False
搭落,tó-lo̍h,tó-lo̍h,25,True,True,False,False,False,False,False,False,False,False
搭落,tá-lo̍h,tá-lo̍h,25,True,True,False,False,False,False,False,False,False,False
搭船,tah-tsûn,tah-tsûn,25,True,False,False,True,False,False,True,False,False,False
搭胸,tah-hing,tah-heng,25,True,False,False,False,False,True,True,False,False,False
搭聯,tah-liân,tah-liân,25,True,False,False,False,False,False,True,False,False,False
打派,phah-phài,phah-phài,25,True,True,False,False,False,False,False,False,False,False
支腳,ké-kha,ké-kha,25,True,False,False,False,False,False,True,False,False,False
打泏,phah-tsuah,phah-choah,25,True,False,False,False,False,False,True,False,False,False
尺鎚,tshioh-thuî,chhioh-thûi,25,True,False,False,False,False,False,False,True,False,False
尿瓠,liō-hia,liō-hia,25,True,True,False,False,False,False,False,False,False,False
尿瓠,jiō-hia,jiō-hia,25,True,True,False,False,False,False,True,False,False,False
尿杓,liō-hia,liō-hia,25,True,True,False,False,False,False,False,False,False,False
尿杓,jiō-hia,jiō-hia,25,True,True,False,False,False,False,False,False,False,False
尿嘴,jiō-tshuì,jiō-chhùi,25,True,False,False,False,False,True,False,False,False,False
尾錐,bé-tsui,bé-chui,25,True,True,False,False,False,False,False,False,False,False
尾錐,bué-tsui,bóe-chui,25,True,True,False,False,False,False,False,False,False,False
尚饗,siōng-hióng,siōng-hióng,25,True,False,False,False,False,False,True,False,False,False
屈傷,ut-siong,ut-siong,25,True,True,False,False,False,False,False,False,False,False
尚武,siōng-bú,siōng-bú,25,True,False,False,False,False,False,True,False,False,False
尚書,siōng-su,siōng-su,25,True,False,False,False,False,True,False,False,False,False
尚書,siōng-sir,siōng-sir,25,True,False,False,True,False,False,False,False,False,False
尚文,siōng-bûn,siōng-bûn,25,True,False,False,False,False,False,True,False,False,False
尚剩,siōng-sīn,siōng-sīn,25,True,False,False,False,False,False,True,False,False,False
尚久,siōng-kú,siōng-kú,25,True,True,False,False,False,False,True,False,False,False
尚且,siōng-tshiánn,siōng-chhiáⁿ,25,True,False,False,True,False,True,True,False,False,False
局外,kio̍k-guā,kio̍k-gōa,25,True,False,False,False,False,True,True,False,False,False
屈歲,ut-huè,ut-hòe,25,True,True,False,False,False,False,False,False,False,False
山腳,suann-kha,soaⁿ-kha,25,True,True,False,False,False,True,True,False,False,False
展開,thí-khui,thí-khui,25,True,False,False,False,False,False,True,False,False,False
山母,suann-bú,soaⁿ-bú,25,True,False,False,False,False,False,True,False,False,False
山巖,suann-gâm,soaⁿ-gâm,25,True,False,False,True,False,False,False,False,False,False
山孔,suann-khang,soaⁿ-khang,25,True,False,False,False,False,False,True,False,False,False
屜門,thuah-mn̂g,thoah-mn̂g,25,True,True,False,False,False,False,False,False,False,False
屜紐,thuah-liú,thoah-liú,25,True,False,False,False,False,True,False,False,False,False
屘子,ban-kiánn,ban-kiáⁿ,25,True,True,False,False,False,False,False,False,False,False
展鬃,tián-tsang,tián-chang,25,True,False,False,False,False,False,True,False,False,False
展金,thí-kim,thí-kim,25,True,False,False,False,False,False,True,False,False,False
屈歲,ut-hè,ut-hè,25,True,True,False,False,False,False,False,False,False,False
展翅,thián-si̍t,thián-si̍t,25,True,True,False,False,False,True,False,False,False,False
展展,thí-thí,thí-thí,25,True,False,False,False,False,False,True,False,False,False
展孔,tián-khang,tián-khang,25,True,False,False,False,False,False,True,False,False,False
屎虎,sái-hóo,sái-hó͘,25,True,False,False,False,False,True,False,False,False,False
屎瓠,sái-hia,sái-hia,25,True,False,False,False,False,False,True,False,False,False
屍灰,si-hu,si-hu,25,True,False,False,False,False,False,True,False,False,False
屈腳,khut-kha,khut-kha,25,True,False,False,False,False,False,True,False,False,False
尖嘴,tsiam-tshuì,chiam-chhùi,25,True,False,False,False,False,True,True,False,False,False
小旁,sió-pîng,sió-pêng,25,True,False,False,False,False,False,True,False,False,False
小帶,sió-tuà,sió-tòa,25,True,False,False,False,False,False,True,False,False,False
封收,hong-siu,hong-siu,25,True,False,False,False,False,False,True,False,False,False
封筒,hong-tâng,hong-tâng,25,True,False,False,True,False,False,False,False,False,False
封王,hong-ông,hong-ông,25,True,False,False,False,False,False,True,False,False,False
封港,hong-káng,hong-káng,25,True,False,False,False,False,False,True,False,False,False
封殺,hong-sat,hong-sat,25,True,True,True,False,False,True,False,False,False,False
封死,hong-sí,hong-sí,25,True,False,False,False,False,True,False,False,False,False
封標,hong-phiau,hong-phiau,25,True,False,False,False,False,False,True,False,False,False
封旨,hong-tsí,hong-tsí,25,True,False,False,False,False,True,False,False,False,False
封批,hong-phue,hong-phoe,25,True,False,False,False,False,False,True,False,False,False
小子,sió-kiánn,sió-kiáⁿ,25,True,True,False,False,False,False,False,False,False,False
封帽,hong-bō,hong-bō,25,True,False,False,False,False,False,False,True,False,False
封巾,hong-kun,hong-kun,25,True,False,False,False,False,False,True,False,False,False
封封,hong-hong,hong-hong,25,True,False,False,False,False,False,True,False,False,False
封官,hong-kuann,hong-koaⁿ,25,True,False,False,False,False,False,True,False,False,False
封存,hong-tsûn,hong-tsûn,25,True,False,False,False,False,True,False,False,False,False
封子,hong-tsí,hong-tsí,25,True,False,False,False,False,True,False,False,False,False
封城,hong-siânn,hong-siâⁿ,25,True,False,False,True,False,False,False,False,False,False
封藤,hong-tîn,hong-tîn,25,True,False,False,False,False,False,True,False,False,False
封號,hong-hō,hong-hō,25,True,False,False,False,False,True,False,False,False,False
封裝,hong-tsng,hong-chng,25,True,False,False,True,False,False,False,False,False,False
封角,hong-kak,hong-kak,25,True,False,False,False,False,True,False,False,False,False
小噍,sió-tsia̍h,sió-chia̍h,25,True,True,False,False,False,False,False,False,False,False
小吃,sió-tsia̍h,sió-chia̍h,25,True,True,False,False,False,False,False,False,False,False
對賬,tuì-siàu,tùi-siàu,25,True,True,False,False,False,False,True,False,False,False
對衝,tuì-tshiong,tùi-chhiong,25,True,False,False,False,False,True,True,False,False,False
對腳,tuì-kha,tùi-kha,25,True,False,False,False,False,False,True,False,False,False
對旁,tuì-pîng,tùi-pêng,25,True,False,False,False,False,True,False,False,False,False
對攙,tuì-tsham,tùi-chham,25,True,False,False,False,False,True,False,False,False,False
對打,tuì-phah,tùi-phah,25,True,False,False,False,False,False,True,False,False,False
對媵,tuì-thīn,tùi-thīn,25,True,False,False,False,False,True,False,False,False,False
對嘴,tuì-tshuì,tùi-chhùi,25,True,True,False,False,False,True,True,False,False,False
封鴨,hong-ah,hong-ah,25,True,False,False,False,False,False,True,False,False,False
封面,hong-bīn,hong-bīn,25,True,False,False,False,False,True,False,False,False,False
封雞,hong-kue,hong-koe,25,True,False,False,False,False,False,True,False,False,False
封門,hong-mn̂g,hong-mn̂g,25,True,False,False,False,False,False,True,False,False,False
封誥,hong-khò,hong-khò,25,True,False,False,False,False,False,True,False,False,False
山濛,suann-bông,soaⁿ-bông,25,True,True,False,False,False,False,False,False,False,False
山茫,suann-bông,soaⁿ-bông,25,True,True,False,False,False,False,False,False,False,False
布鈕,pòo-liú,pò͘-liú,25,True,False,False,False,False,True,True,False,False,False
布枕,pòo-tsím,pò͘-tsím,25,True,False,False,False,False,False,True,False,False,False
布碎,pòo-tshuì,pò͘-chhùi,25,True,False,False,False,False,True,True,False,False,False
布痕,pòo-hûn,pò͘-hûn,25,True,False,False,False,False,False,True,False,False,False
布瓜,pòo-kue,pò͘-koe,25,True,False,False,False,False,True,True,False,False,False
布毛,pòo-mn̂g,pò͘-mn̂g,25,True,False,False,False,False,False,True,False,False,False
布條,pòo-tiâu,pò͘-tiâu,25,True,False,False,False,False,False,True,False,False,False
布條,pòo-liâu,pò͘-liâu,25,True,False,False,False,False,True,False,False,False,False
布桶,pòo-tháng,pò͘-tháng,25,True,False,False,False,False,False,True,False,False,False
布枋,pòo-pang,pò͘-pang,25,True,False,False,False,False,True,True,True,False,False
布穀,pòo-kok,pò͘-kok,25,True,False,False,False,False,False,True,False,False,False
布朗,pòo-lang,pò͘-lang,25,True,False,False,False,False,True,False,False,False,False
布教,pòo-kàu,pò͘-kàu,25,True,False,False,False,False,False,True,False,False,False
布政,pòo-tsìng,pò͘-chèng,25,True,False,False,False,False,False,True,False,False,False
布搭,pòo-tah,pò͘-tah,25,True,False,False,False,False,True,True,False,False,False
布指,pòo-tsáinn,pò͘-cháiⁿ,25,True,False,False,False,False,True,True,False,False,False
布扎,pòo-tsat,pò͘-chat,25,True,False,False,False,False,True,False,False,False,False
布房,pòo-pâng,pò͘-pâng,25,True,False,False,False,False,False,True,False,False,False
布碖,pòo-lún,pò͘-lún,25,True,False,False,False,False,False,False,True,False,False
布簾,pòo-lî,pò͘-lî,25,True,False,False,False,False,True,False,False,False,False
山陂,suann-pi,soaⁿ-pi,25,True,False,False,False,False,False,True,False,False,False
布袋,pòo-tēr,pò͘-tēr,25,True,False,False,False,False,False,False,False,False,True
布達,pòo-ta̍t,pò͘-ta̍t,25,True,False,False,False,False,False,True,False,False,False
布路,pòo-lōo,pò͘-lō͘,25,True,False,False,False,False,False,True,False,False,False
布賂,pòo-lōo,pò͘-lō͘,25,True,False,False,False,False,False,True,False,False,False
布規,pòo-kui,pò͘-kui,25,True,True,False,False,False,False,False,False,False,False
布裡,pòo-lí,pò͘-lí,25,True,False,False,False,False,False,True,False,False,False
布裏,pòo-lí,pò͘-lí,25,True,False,False,False,False,True,False,False,False,False
布袞,pòo-kún,pò͘-kún,25,True,False,False,False,False,False,True,False,False,False
