tl,hanzi,frequency,poj
tâng-kin-thih-kut,銅筋鐵肋,12,tâng-kin-thih-kut
tâng-kun-thih-kut,銅筋鐵肋,12,tâng-kun-thih-kut
tâng-kin-thih-kut,銅筋鐵骨,12,tâng-kin-thih-kut
tâng-kun-thih-kut,銅筋鐵骨,12,tâng-kun-thih-kut
tâng-sin-thih-kut,銅身鐵骨,12,tâng-sin-thih-kut
tâng-tsînn-tshuì-kuah,銅錢碎割,12,tâng-chîⁿ-chhùi-koah
mê-mê-kak-kak,鋩鋩角角,12,mê-mê-kak-kak
tiānn,錠,12,tiāⁿ
tsînn-iûnn--khì,錢溶去,12,chîⁿ-iûⁿ--khì
tsînn-bô-hó-thàn,錢無好趁,12,chîⁿ-bô-hó-thàn
tsînn-tiâu--leh,錢牢咧,12,chîⁿ-tiâu--leh
tsînn-po̍h--khì,錢薄去,12,chîⁿ-po̍h--khì
tsînn-khai-bô-tin,錢開無津,12,chîⁿ-khai-bô-tin
ko-sio-ì-mī,鍋燒意麵,12,ko-sio-ì-mī
só-sî-khian-á,鎖匙圈仔,12,só-sî-khian-á
thih-ki-lōo-bê,鐵枝路迷,12,thih-ki-lō͘-bê
thih-kah-ô-á,鐵甲蚵仔,12,thih-kah-ô-á
thih-suànn-kiô-pó,鐵線橋堡,12,thih-sòaⁿ-kiô-pó
thih-tsia̍h-ji̍p-pak,鐵食入腹,12,thih-chia̍h-ji̍p-pak
tn̂g-sì-kak-hîng,長四角形,12,tn̂g-sì-kak-hêng
tn̂g-bué-tin-á,長尾津仔,12,tn̂g-bóe-tin-á
tn̂g-nî-kiú-uán,長年久遠,12,tn̂g-nî-kiú-oán
tn̂g-nî-thàng-thinn,長年迵天,12,tn̂g-nî-thàng-thiⁿ
tiâng-kinn-pēnn-īnn,長庚病院,12,tiâng-kiⁿ-pēⁿ-īⁿ
tiông-kenn-pēnn-īnn,長庚病院,12,tiông-keⁿ-pēⁿ-īⁿ
tiông-king-pēnn-īnn,長庚病院,12,tiông-keng-pēⁿ-īⁿ
tn̂g-í-thâu-á,長椅頭仔,12,tn̂g-í-thâu-á
tióng-îng-tāi-ha̍k,長榮大學,12,tióng-êng-tāi-ha̍k
tiông-îng-tāi-ha̍k,長榮大學,12,tiông-êng-tāi-ha̍k
tńg-îng-tāi-ha̍k,長榮大學,12,tńg-êng-tāi-ha̍k
tiông-îng-hâng-khong,長榮航空,12,tiông-êng-hâng-khong
tiông-sing-put-nóo,長生不老,12,tiông-seng-put-nó͘
tiúnn-ló-kàu-huē,長老教會,12,tiúⁿ-ló-kàu-hōe
tn̂g-ām-ku-liông,長頷龜龍,12,tn̂g-ām-ku-liông
khai-san-ông-biō,開山王廟,12,khai-san-ông-biō
khai-san-sîn-siā,開山神社,12,khai-san-sîn-siā
khai-tiong-tāi-kiat,開張大吉,12,khai-tiong-tāi-kiat
khai-hòng-tsu-liāu,開放資料,12,khai-hòng-chu-liāu
khai-tsiang-sìng-ông,開漳聖王,12,khai-chiang-sèng-ông
khai-khòng-put-hu,開礦不敷,12,khai-khòng-put-hu
khai-khòng-bô-tin,開礦無津,12,khai-khòng-bô-tin
khai-kuan-tshiat-á,開關切仔,12,khai-koan-chhiat-á
koh-lâu-tshuì-nuā,閣流喙瀾,12,koh-lâu-chhùi-nōa
kuan-sìng-tè-kun,關聖帝君,12,koan-sèng-tè-kun
gún-ē-hiáu-liām,阮會曉唸,12,gún-ē-hiáu-liām
a-ḿ-sat-tshiú,阿姆殺手,12,a-ḿ-sat-chhiú
a-pô-senn-kiánn,阿婆生囝,12,a-pô-seⁿ-kiáⁿ
a-pô-sinn-kiánn,阿婆生囝,12,a-pô-siⁿ-kiáⁿ
oo-mî-tô-hu̍t,阿彌陀佛,12,o͘-mî-tô-hu̍t
a-bú-kha-lò,阿母跤躼,12,a-bú-kha-lò
a-sa-puh-luh,阿沙不魯,12,a-sa-puh-luh
a-lí-put-tah,阿里不達,12,a-lí-put-tah
a-lí-a-tsa,阿里阿查,12,a-lí-a-cha
pi-lāi--khinn,陂內坑,12,pi-lāi--khiⁿ
kàng-lo̍h-pháu-tō,降落跑道,12,kàng-lo̍h-pháu-tō
tû-tiong-sim-huà,除中心化,12,tû-tiong-sim-hòa
puê-phuānn-tsing-sìn,陪伴偵訊,12,pôe-phōaⁿ-cheng-sìn
puê-phuānn-tshut-tîng,陪伴出庭,12,pôe-phōaⁿ-chhut-têng
puê-tông-tsing-sìn,陪同偵訊,12,pôe-tông-cheng-sìn
puê-tông-tshut-tîng,陪同出庭,12,pôe-tông-chhut-têng
im-thim-im-thim,陰鴆陰鴆,12,im-thim-im-thim
keh-pak-sió-muē,隔腹小妹,12,keh-pak-sió-mōe
keh-pak-sió-tī,隔腹小弟,12,keh-pak-sió-tī
keh-pak-a-hiann,隔腹阿兄,12,keh-pak-a-hiaⁿ
keh-pak-a-tsí,隔腹阿姊,12,keh-pak-a-chí
suî-hîng-kho-ki,隨行科技,12,sûi-hêng-kho-ki
suî-sin-tiān-guân,隨身電源,12,sûi-sin-tiān-goân
ún-hîng-ba̍k-kiànn,隱形目鏡,12,ún-hêng-ba̍k-kiàⁿ
ún-ku-á-thâng,隱痀仔蟲,12,ún-ku-á-thâng
hiông-sam-hui-tuânn,雄三飛彈,12,hiông-sam-hui-tôaⁿ
hiông-hiông-gán-tio̍h,雄雄眼著,12,hiông-hiông-gán-tio̍h
tsi̍p-tiong-tshī-tiûnn,集中市場,12,chi̍p-tiong-chhī-tiûⁿ
siang-to-tsháu-kâu,雙刀草猴,12,siang-to-chháu-kâu
siang-tsân-piau-tsún,雙層標準,12,siang-chân-piau-chún
siang-tshiú-bak-hueh,雙手沐血,12,siang-chhiú-bak-hoeh
siang-pîng-koo-thong,雙爿溝通,12,siang-pêng-ko͘-thong
siang-senn-gá-suh,雙生瓦斯,12,siang-seⁿ-gá-suh
siang-kak-ku-á,雙角龜仔,12,siang-kak-ku-á
siang-kuan-lióng-ì,雙關兩意,12,siang-koan-lióng-ì
siang-bīn-phiau-tsún,雙面標準,12,siang-bīn-phiau-chún
siang-bīn-gá-suh,雙面瓦斯,12,siang-bīn-gá-suh
tsa̍p-o-kenn-muê,雜爊羹糜,12,cha̍p-o-keⁿ-môe
tsa̍p-huè-á-tiàm,雜貨仔店,12,cha̍p-hòe-á-tiàm
ke-nn̄g-ko-á,雞卵糕仔,12,ke-nn̄g-ko-á
kue-nn̄g-ko-á,雞卵糕仔,12,koe-nn̄g-ko-á
ke-bó-káu-á,雞母狗仔,12,ke-bó-káu-á
ke-moo-kóng-á,雞毛管仔,12,ke-mo͘-kóng-á
ke-bah-tè-á,雞肉塊仔,12,ke-bah-tè-á
kue-bah-tè-á,雞肉塊仔,12,koe-bah-tè-á
lî-ha̍p-pi-huan,離合悲歡,12,lî-ha̍p-pi-hoan
lī-ha̍p-pi-huan,離合悲歡,12,lī-ha̍p-pi-hoan
li-li-lak-lak,離離落落,12,li-li-lak-lak
hōo-suànn-tōo-tīng,雨傘杜定,12,hō͘-sòaⁿ-tō͘-tēng
hōo-tih-beh-lâi,雨咧欲來,12,hō͘-tih-beh-lâi
hûn-tuan-huat-phiò,雲端發票,12,hûn-toan-hoat-phiò
hûn-tà-ba̍t-ba̍t,雲罩密密,12,hûn-tà-ba̍t-ba̍t
hûn-iû-sù-hái,雲遊四海,12,hûn-iû-sù-hái
hûn-tíng-ngē-tia̍p,雲頂硬碟,12,hûn-téng-ngē-tia̍p
hûn-tíng-ūn-suàn,雲頂運算,12,hûn-téng-ūn-soàn
hûn-tíng-ūn-sǹg,雲頂運算,12,hûn-téng-ūn-sǹg
lîng-sî-tsìng-hú,零時政府,12,lêng-sî-chèng-hú
luî-kong-sih-nah,雷公爍爁,12,lûi-kong-sih-nah
luî-kong-tiám-sim,雷公點心,12,lûi-kong-tiám-sim
luî-kòng--sí,雷摃死,12,lûi-kòng--sí
tiān-tōng-ī-tsiá,電動奕者,12,tiān-tōng-ī-chiá
tiān-tsú-huat-phiò,電子發票,12,tiān-chú-hoat-phiò
tiān-tsú-tsìnn-ko,電子糋鍋,12,tiān-chú-chìⁿ-ko
tiān-tsú-hue-tshia,電子花車,12,tiān-chú-hoe-chhia
tiān-tsú-iû-kiānn,電子郵件,12,tiān-chú-iû-kiāⁿ
tiān-tsú-im-ga̍k,電子音樂,12,tiān-chú-im-ga̍k
tiān-ki-kang-tîng,電機工程,12,tiān-ki-kang-têng
tiān-hué-thiāu-á,電火柱仔,12,tiān-hóe-thiāu-á
tiān-hé-thiāu-á,電火柱仔,12,tiān-hé-thiāu-á
tiān-hué-tsu-á,電火珠仔,12,tiān-hóe-chu-á
tiān-náu-á-phue,電腦仔批,12,tiān-náu-á-phoe
tian-náu-tuān-tsân,電腦斷層,12,tian-náu-toān-chân
tiān-náu-la̍p-tsînn,電腦納錢,12,tiān-náu-la̍p-chîⁿ
tiān-náu-tiān-tōng,電腦電動,12,tiān-náu-tiān-tōng
tiān-náu-ku-á,電腦龜仔,12,tiān-náu-ku-á
tiān-báng-á-pue,電蠓仔桮,12,tiān-báng-á-poe
tiān-báng-á-ki,電蠓仔機,12,tiān-báng-á-ki
tiān-báng-phah-á,電蠓拍仔,12,tiān-báng-phah-á
tiān-sī-tsūn-á,電視捘仔,12,tiān-sī-chūn-á
tiān-im-phah-thih,電音拍鐵,12,tiān-im-phah-thih
tiān-hong-thiāu-á,電風柱仔,12,tiān-hong-thiāu-á
tiān-gū-puān-kheh,電馭叛客,12,tiān-gū-poān-kheh
tân-luî-sih-nah,霆雷爍爁,12,tân-lûi-sih-nah
sap-sap-á-hōo,霎霎仔雨,12,sap-sap-á-hō͘
sng-kuânn-seh-tàng,霜寒雪凍,12,sng-kôaⁿ-seh-tàng
tshenn-tshì-moo-thâng,青刺毛蟲,12,chheⁿ-chhì-mo͘-thâng
tshing-thian-pe̍h-ji̍t,青天白日,12,chheng-thian-pe̍h-ji̍t
tshing-thian-pi̍k-ji̍t,青天白日,12,chheng-thian-pe̍k-ji̍t
tshing-muî-tik-má,青梅竹馬,12,chheng-mûi-tek-má
tshing-kang-á-tshài,青江仔菜,12,chheng-kang-á-chhài
tshenn-mê-uàn-piah,青盲怨壁,12,chheⁿ-mê-oàn-piah
tshenn-mê-khuànn-tio̍h,青盲看著,12,chheⁿ-mê-khòaⁿ-tio̍h
tshenn-hue-á-tshài,青花仔菜,12,chheⁿ-hoe-á-chhài
tshenn-pòng-pe̍h-pòng,青謗白謗,12,chheⁿ-pòng-pe̍h-pòng
tshenn-bīn-niau-gê,青面貓牙,12,chheⁿ-bīn-niau-gê
tshinn-bīn-niau-gê,青面貓牙,12,chhiⁿ-bīn-niau-gê
tshenn-lân-un-á,青鱗鰮仔,12,chheⁿ-lân-un-á
tshinn-lân-un-á,青鱗鰮仔,12,chhiⁿ-lân-un-á
hui-su-put-kho,非思不可,12,hui-su-put-kho
hui-tsiu-ti-un,非洲豬瘟,12,hui-chiu-ti-un
bīn-piah-su-kò,面壁思過,12,bīn-piah-su-kò
bīn-iu-bīn-jiâu,面憂面皺,12,bīn-iu-bīn-jiâu
bīn-iu-bīn-kat,面憂面結,12,bīn-iu-bīn-kat
bīn-lóng-lik-sik,面攏慄色,12,bīn-lóng-lek-sek
bīn-àu-bīn-tshàu,面漚面臭,12,bīn-àu-bīn-chhàu
bīn-phuê-kāu-kāu,面皮厚厚,12,bīn-phôe-kāu-kāu
bīn-sik-pe̍h-si,面色白屍,12,bīn-sek-pe̍h-si
khōng-âng-moo-thôo,鞏紅毛塗,12,khōng-âng-mo͘-thô͘
hân-kok-tsiùnn-tshài,韓國醬菜,12,hân-kok-chiùⁿ-chhài
hân-kok-kiâm-tshài,韓國鹹菜,12,hân-kok-kiâm-chhài
tíng-tsi̍t-tsām-á,頂一站仔,12,téng-chi̍t-chām-á
tíng-puànn-tàu-á,頂半晝仔,12,téng-pòaⁿ-tàu-á
tíng-tuā-tsīng-me̍h,頂大靜脈,12,téng-tōa-chēng-me̍h
tíng-phûe-tsoo-tsit,頂皮組織,12,téng-phôe-cho͘-chit
tíng-kha-ta̍h-tsng,頂跤踏庄,12,téng-kha-ta̍h-chng
tíng-tāng-ē-khin,頂重下輕,12,téng-tāng-ē-khin
tíng-tíng-ē-ē,頂頂下下,12,téng-téng-ē-ē
tíng-tíng-kò-gue̍h,頂頂個月,12,téng-téng-kò-goe̍h
han-bān-kóng-uē,頇顢講話,12,han-bān-kóng-ōe
hân-bān-kóng-uē,頇顢講話,12,hân-bān-kóng-ōe
ī-hông-tsù-siā,預防注射,12,ī-hông-chù-siā
tùn-lāi-tshù-khik,頓內次克,12,tùn-lāi-chhù-khek
tùn-kha-tùn-tshiú,頓跤頓手,12,tùn-kha-tùn-chhiú
phóo-kî-lio̍k-á,頗其略仔,12,phó͘-kî-lio̍k-á
niá-tsînn-ki-á,領錢機仔,12,niá-chîⁿ-ki-á
thâu-it-tíng-lâng,頭一等人,12,thâu-it-téng-lâng
thâu-ke-á-kiánn,頭家仔囝,12,thâu-ke-á-kiáⁿ
thâu-khàm--ê,頭崁的,12,thâu-khàm--ê
thâu-tshiú-sai-á,頭手師仔,12,thâu-chhiú-sai-á
thâu-iô-bué-iô,頭搖尾搖,12,thâu-iô-bóe-iô
thâu-kìnn-sai-á,頭桱師仔,12,thâu-kìⁿ-sai-á
thâu-khak-tsi̍t-khang,頭殼一孔,12,thâu-khak-chi̍t-khang
thâu-khak-phái-khì,頭殼歹去,12,thâu-khak-phái-khì
thâu-khak-tshìng-ian,頭殼衝煙,12,thâu-khak-chhèng-ian
thâu-khak-té-sái,頭殼貯屎,12,thâu-khak-té-sái
thâu-moo-khoo-á,頭毛箍仔,12,thâu-mo͘-kho͘-á
thâu-moo-tshàng-tshàng,頭毛聳聳,12,thâu-mo͘-chhàng-chhàng
thâu-sio-hīnn-jua̍h,頭燒耳熱,12,thâu-sio-hīⁿ-joa̍h
thâu-kioh-sai-á,頭腳師仔,12,thâu-kioh-sai-á
thâu-hō-bê-tsiòng,頭號迷眾,12,thâu-hō-bê-chiòng
thâu-tshenn-ba̍k-tsíng,頭青目腫,12,thâu-chheⁿ-ba̍k-chéng
thâu-tshinn-ba̍k-tsíng,頭青目腫,12,thâu-chhiⁿ-ba̍k-chéng
thâu-bīn-tíng-pah,頭面頂百,12,thâu-bīn-téng-pah
thâu-tsang-bué-á,頭鬃尾仔,12,thâu-chang-bóe-á
thâu-mooh-teh-sio,頭𢯾咧燒,12,thâu-mo͘h-teh-sio
ām-kún-á-bah,頷頸仔肉,12,ām-kún-á-bah
hia̍h-á-tōo-tsiam,額仔度針,12,hia̍h-á-tō͘-chiam
hia̍h-thâu-tōo-tsiam,額頭度針,12,hia̍h-thâu-tō͘-chiam
tian-tò-thâu-senn,顛倒頭生,12,tian-tò-thâu-seⁿ
tian-tò-thâu-sǹg,顛倒頭算,12,tian-tò-thâu-sǹg
kòo-kann--ê,顧監的,12,kò͘-kaⁿ--ê
hong-siann-pò-iánn,風聲報影,12,hong-siaⁿ-pò-iáⁿ
hong-khah-serè-káng,風較細港,12,hong-khah-sère-káng
hong-khah-suè-káng,風較細港,12,hong-khah-sòe-káng
hong-khah-sè-káng,風較細港,12,hong-khah-sè-káng
huang-khah-suè-káng,風較細港,12,hoang-khah-sòe-káng
hong-tsênn-íng-pênn,風靜湧平,12,hong-chêⁿ-éng-pêⁿ
hong-tsīnn-íng-pînn,風靜湧平,12,hong-chīⁿ-éng-pîⁿ
phiu-kóo-kong-tshiū,飆古公樹,12,phiu-kó͘-kong-chhiū
hui-thian-kuà-kak,飛天掛桷,12,hui-thian-kòa-kak
hui-liâm-tsáu-piah,飛簷走壁,12,hui-liâm-cháu-piah
hue-lîng-ki-tiânn,飛行機埕,12,hoe-lêng-ki-tiâⁿ
pe-phiat-á-kiû,飛𥐵仔球,12,pe-phiat-á-kiû
pue-phiat-á-kiû,飛𥐵仔球,12,poe-phiat-á-kiû
tsia̍h-tiong-tàu-tuìnn,食中晝頓,12,chia̍h-tiong-tàu-tùiⁿ
tsia̍h-bián-tsînn-pn̄g,食免錢飯,12,chia̍h-bián-chîⁿ-pn̄g
tsia̍h-to-á-bah,食刀仔肉,12,chia̍h-to-á-bah
tsia̍h-puànn-tàu-á,食半晝仔,12,chia̍h-pòaⁿ-tàu-á
tsia̍h--tuā-tuìnn,食大頓,12,chia̍h--tōa-tùiⁿ
tsia̍h-ling-á-la̍t,食奶仔力,12,chia̍h-leng-á-la̍t
tsia̍h-ling-tōng-bu̍t,食奶動物,12,chia̍h-leng-tōng-bu̍t
tsia̍h-sái--lah,食屎啦,12,chia̍h-sái--lah
tsia̍h-tsái-khí-puīnn,食早起飯,12,chia̍h-chái-khí-pūiⁿ
tsia̍h-bô-tsînn-pn̄g,食無錢飯,12,chia̍h-bô-chîⁿ-pn̄g
tsia̍h-bô-tsînn-puīnn,食無錢飯,12,chia̍h-bô-chîⁿ-pūiⁿ
tsia̍h-mi̍h-lok-á,食物橐仔,12,chia̍h-mi̍h-lok-á
tsia̍h-káu-hiā-siù,食狗蟻獸,12,chia̍h-káu-hiā-siù
tsia̍h-tshài-pô-á,食菜婆仔,12,chia̍h-chhài-pô-á
tsia̍h-tshài--ê,食菜的,12,chia̍h-chhài--ê
tsia̍h--lo̍h-khì,食落去,12,chia̍h--lo̍h-khì
tsia̍h-buē-lo̍h-pn̄g,食袂落飯,12,chia̍h-bōe-lo̍h-pn̄g
tsia̍h-bē-lo̍h-pn̄g,食袂落飯,12,chia̍h-bē-lo̍h-pn̄g
tsia̍h-nuí-kiann-ngī,食軟驚硬,12,chia̍h-núi-kiaⁿ-ngī
tsia̍h-thâu-lōo-lâng,食頭路人,12,chia̍h-thâu-lō͘-lâng
tsia̍h-pn̄g--lah,食飯啦,12,chia̍h-pn̄g--lah
tsia̍h-pá-siunn-îng,食飽傷閒,12,chia̍h-pá-siuⁿ-êng
tsia̍h-pá--ah,食飽啊,12,chia̍h-pá--ah
tsia̍h-pá-uānn-iau,食飽換枵,12,chia̍h-pá-ōaⁿ-iau
tsia̍h-pá--buē,食飽未,12,chia̍h-pá--bōe
tsia̍h-pá--bē,食飽未,12,chia̍h-pá--bē
tsia̍h-pá--ah,食飽矣,12,chia̍h-pá--ah
tshī-ling-tōng-bu̍t,飼奶動物,12,chhī-leng-tōng-bu̍t
tshī--niáu-tshí,飼鳥鼠,12,chhī--niáu-chhí
liū-tshàu-suinn-kué,餾臭酸粿,12,liū-chhàu-suiⁿ-kóe
hiunn-înn-kue-á,香櫞瓜仔,12,hiuⁿ-îⁿ-koe-á
hiang-káng-bah-pau,香港肉包,12,hiang-káng-bah-pau
hiong-káng-bah-pau,香港肉包,12,hiong-káng-bah-pau
hiunn-kue-á-sim,香瓜仔心,12,hiuⁿ-koe-á-sim
hiunn-kue-á-tshiu,香瓜仔鬚,12,hiuⁿ-koe-á-chhiu
bé-á-ing-káu,馬仔英九,12,bé-á-eng-káu
má-lîng-tsî-tiâu,馬鈴薯條,12,má-lêng-chî-tiâu
má-lîng-tsî-se,馬鈴薯沙,12,má-lêng-chî-se
má-lîng-tsû-se,馬鈴薯沙,12,má-lêng-chû-se
má-lîng-tsî-te,馬鈴薯炱,12,má-lêng-chî-te
má-lîng-tsû-te,馬鈴薯炱,12,má-lêng-chû-te
má-lîng-tsî-phìnn,馬鈴薯片,12,má-lêng-chî-phìⁿ
má-lîng-tsî-phínn,馬鈴薯片,12,má-lêng-chî-phíⁿ
má-lîng-tsî-piánn,馬鈴薯餅,12,má-lêng-chî-piáⁿ
má-lîng-tsû-piánn,馬鈴薯餅,12,má-lêng-chû-piáⁿ
má-luh-tī-hu,馬魯知夫,12,má-luh-tī-hu
sù-má-lân-tui,駟馬難追,12,sù-má-lân-tui
khiâ-sîng-thé-uī,騎乘體位,12,khiâ-sêng-thé-ūi
khiâ-ông-iâ-bé,騎王爺馬,12,khiâ-ông-iâ-bé
khiâ-tshia-sè-jī,騎車細膩,12,khiâ-chhia-sè-jī
khiâ-bé-á-long,騎馬仔囊,12,khiâ-bé-á-long
phiàn-tshiánn-hāi-gō,騙請害餓,12,phiàn-chhiáⁿ-hāi-gō
kiann-thinn-tāng-tē,驚天動地,12,kiaⁿ-thiⁿ-tāng-tē
kiann-sí-ōo-huâinn,驚死芋莖,12,kiaⁿ-sí-ō͘-hoâiⁿ
kiann-kah-sit-tánn,驚甲失膽,12,kiaⁿ-kah-sit-táⁿ
kut-la̍t-tsò-kang,骨力做工,12,kut-la̍t-chò-kang
kut-la̍t-tsáu-tsông,骨力走傱,12,kut-la̍t-cháu-chông
kut-la̍t-tsia̍h-la̍t,骨力食栗,12,kut-la̍t-chia̍h-la̍t
kut-tsit-hâm-sau,骨質含梢,12,kut-chit-hâm-sau
kut-thâu-hâm-sau,骨頭含梢,12,kut-thâu-hâm-sau
kut-thâu-phah-kóo,骨頭拍鼓,12,kut-thâu-phah-kó͘
thé-tāng-pōng-á,體重磅仔,12,thé-tāng-pōng-á
ko-kim-sòo-mûi,高金素梅,12,ko-kim-sò͘-mûi
ko-tshiâng-tuā-hàn,高長大漢,12,ko-chhiâng-tōa-hàn
ko-thi-mī-hún,高黐麵粉,12,ko-thi-mī-hún
tòo-tīn-ti̍k-kong,鬥陣特攻,12,tò͘-tīn-te̍k-kong
lāu-jia̍t-kún-kún,鬧熱滾滾,12,lāu-jia̍t-kún-kún
lāu-lia̍t-kún-kún,鬧熱滾滾,12,lāu-lia̍t-kún-kún
nāu-jia̍t-kún-kún,鬧熱滾滾,12,nāu-jia̍t-kún-kún
lāu-jia̍t-tshe-tshe,鬧熱炊炊,12,lāu-jia̍t-chhe-chhe
lāu-jia̍t-tshue-tshue,鬧熱炊炊,12,lāu-jia̍t-chhoe-chhoe
kuí-á-tshân-enn,鬼仔田嬰,12,kúi-á-chhân-eⁿ
kuí-bia̍t-tsi-jīm,鬼滅之刃,12,kúi-bia̍t-chi-jīm
hûn-hui-phik-sàn,魂飛魄散,12,hûn-hui-phek-sàn
lî-muī-bóng-lióng,魑魅魍魎,12,lî-mūi-bóng-lióng
môo-huat-siàu-lú,魔法少女,12,mô͘-hoat-siàu-lú
môo-siū-tsing-pà,魔獸爭霸,12,mô͘-siū-cheng-pà
môo-su̍t-kak-á,魔術角仔,12,mô͘-su̍t-kak-á
hî-uân-bí-hún,魚丸米粉,12,hî-oân-bí-hún
hî-ping-hê-tsiòng,魚兵蝦將,12,hî-peng-hê-chiòng
hî-tshì-tâng-á,魚翅筒仔,12,hî-chhì-tâng-á
hî-hê-tsuí-tsut,魚蝦水卒,12,hî-hê-chúi-chut
hî-hî-bah-bah,魚魚肉肉,12,hî-hî-bah-bah
lóo-khì-tio̍h-la̍t,魯氣著力,12,ló͘-khì-tio̍h-la̍t
jiû-hî-lo̍k-bah,鰇魚鹿肉,12,jiû-hî-lo̍k-bah
suat-hî-phang-si,鱈魚芳絲,12,soat-hî-phang-si
lôo-muâ-á-sià,鱸鰻仔舍,12,lô͘-môa-á-sià
lôo-muâ-kin-á,鱸鰻根仔,12,lô͘-môa-kin-á
lôo-muâ-tsuí-bó,鱸鰻水母,12,lô͘-môa-chúi-bó
tsiáu-á-sio-kā,鳥仔相咬,12,chiáu-á-sio-kā
niáu-tshí-á-tshì,鳥鼠仔刺,12,niáu-chhí-á-chhì
niáu-tshí-phiak-á,鳥鼠擗仔,12,niáu-chhí-phiak-á
niáu-tshí-phia̍k-á,鳥鼠擗仔,12,niáu-chhí-phia̍k-á
niáu-tshú-phiak-á,鳥鼠擗仔,12,niáu-chhú-phiak-á
niáu-tshú-phia̍k-á,鳥鼠擗仔,12,niáu-chhú-phia̍k-á
niáu-tshí-thn̂g-á,鳥鼠糖仔,12,niáu-chhí-thn̂g-á
hōng-kim-àng-á,鳳金甕仔,12,hōng-kim-àng-á
hōng-thâu-bué-ke,鳳頭尾雞,12,hōng-thâu-bóe-ke
bā-hio̍h-phi-sian,鴟鴞批身,12,bā-hio̍h-phi-sian
ah-á-thiann-luî,鴨仔聽雷,12,ah-á-thiaⁿ-lûi
ah-bó-phōng-á,鴨母滂仔,12,ah-bó-phōng-á
ah-tê-á-tsháu,鴨蹄仔草,12,ah-tê-á-chháu
phîng-thîng-bān-lí,鵬程萬里,12,phêng-thêng-bān-lí
kiâm-sng-khóo-tsiánn,鹹酸苦汫,12,kiâm-sng-khó͘-chiáⁿ
kiâm-sng-khóo-siap,鹹酸苦澀,12,kiâm-sng-khó͘-siap
iâm-huà-tsuí-sòo,鹽化水素,12,iâm-hòa-chúi-sò͘
iâm-sng-á-tsâng,鹽桑仔欉,12,iâm-sng-á-châng
kiâm-tsuí-káng-pó,鹽水港堡,12,kiâm-chúi-káng-pó
lo̍k-á-tsháu-tsng,鹿仔草庄,12,lo̍k-á-chháu-chng
lo̍k-iá-bùn-tshí,鹿野鼢鼠,12,lo̍k-iá-bùn-chhí
lo̍k-iá-bùn-tshú,鹿野鼢鼠,12,lo̍k-iá-bùn-chhú
mī-pau-tshiau-jîn,麵包超人,12,mī-pau-chhiau-jîn
mī-hún-kué-á,麵粉粿仔,12,mī-hún-kóe-á
mī-hún-ké-á,麵粉粿仔,12,mī-hún-ké-á
mī-hún-kér-á,麵粉粿仔,12,mī-hún-kér-á
muâ-pô-tāu-hū,麻婆豆腐,12,môa-pô-tāu-hū
muâ-sat-tsu-sài,麻薩諸塞,12,môa-sat-chu-sài
bâ-lí-tsik-kháu,麻里折口,12,bâ-lí-chek-kháu
n̂g-tshuì-ing-á,黃喙鶯仔,12,n̂g-chhùi-eng-á
uînn-tshuì-ing-á,黃喙鶯仔,12,ûiⁿ-chhùi-eng-á
hông-kin-àng-á,黃巾甕仔,12,hông-kin-àng-á
n̂g-muî-sî-tseh,黃梅時節,12,n̂g-mûi-sî-cheh
hông-gim-àng-a,黃金甕仔,12,hông-gim-àng-a
hông-lê-n̂g-tsiáu,黃鸝黃鳥,12,hông-lê-n̂g-chiáu
liâm-kak-tāu-á,黏角豆仔,12,liâm-kak-tāu-á
hik-pi̍k-bû-siông,黑白無常,12,hek-pe̍k-bû-siông
thuh-khang-a̍p-á,黜空盒仔,12,thuh-khang-a̍p-á
tám-á-ka-lōo,點仔膠路,12,tám-á-ka-lō͘
tiám-khòng-îng-bōo,點控螢幕,12,tiám-khòng-êng-bō͘
tiám-lu-îng-bōo,點攄螢幕,12,tiám-lu-êng-bō͘
tiám-tiám-ku-á,點點龜仔,12,tiám-tiám-ku-á
tiánn-té-káu-hiā,鼎底狗蟻,12,tiáⁿ-té-káu-hiā
kóo-tsénn-tsuí-ke,鼓井水雞,12,kó͘-chéⁿ-chúi-ke
bùn-té--ê,鼢底的,12,bùn-té--ê
phīnn-lâu-ta̍p-tih,鼻流沓滴,12,phīⁿ-lâu-ta̍p-tih
khí-lāi-tī-liâu,齒內治療,12,khí-lāi-tī-liâu
khí-thuh-á-lu,齒托仔攄,12,khí-thuh-á-lu
tshí-pi̍k-tûn-hông,齒白脣紅,12,chhí-pe̍k-tûn-hông
khí-puânn-kho-lâm,齒盤柯南,12,khí-pôaⁿ-kho-lâm
khí-kho-i-sing,齒科醫生,12,khí-kho-i-seng
khí-suànn-thok-á,齒線戳仔,12,khí-sòaⁿ-thok-á
giàng-gê-tshí-tshàng,齴牙齒聳,12,giàng-gê-chhí-chhàng
liông-kut-tōng-bu̍t,龍骨動物,12,liông-kut-tōng-bu̍t
liông-kut-sîn-king,龍骨神經,12,liông-kut-sîn-keng
ku-lo-pih-sô,龜叨鱉趖,12,ku-lo-pih-sô
ku-khang-hî-káng,龜空漁港,12,ku-khang-hî-káng
ku-kha-tshut-hiān,龜跤出現,12,ku-kha-chhut-hiān
ku-ku-moo-moo,龜龜毛毛,12,ku-ku-mo͘-mo͘
