tl,hanzi,frequency
khi-móo-tsih,khi-móo-tsih,16
khoo-lé-lah,khoo-lé-lah,16
khoo-mí-sióng,khoo-mí-sióng,16
khu-lá-tsih,khu-lá-tsih,16
khu-lì-mù,khu-lì-mù,16
khu-lìn-mù,khu-lì-mù,16
khōng-ku-lí,khōng-ku-lí,16
la-jí-ooh,la-jí-ooh,16
la-khiat-tooh,la-kiat-tooh,16
la-kiat-tooh,la-kiat-tooh,16
la-mú-neh,la-mú-neh,16
la̋i-jiòo-bù,la̋i-jiòo-bù,16
la̋i-lìn-gù,la̋i-lìn-gù,16
le-khòo-tòo,le-khòo-tòo,16
li-lò-sià,li-lò-sià,16
li-á-khah,li-á-khah,16
loo-lài-bà,loo-lài-bà,16
lòo-sù-bah,lòo-sù肉,16
ló-lí-á,ló-lí仔,16
lóo-lí-á,lóo-lí-á,16
lóo-sú-bah,lóo-sú肉,16
ma-lá-sóng,ma-lá-sóng,16
ma-sà-tsì,ma-sà-tsì,16
me-lí-á,me-lí-á,16
ne-kut-tái,ne-kut-tái,16
o-lín-gio,o-lín-gio,16
o-lín-gio̍h,o-lín-gio̍h,16
o-lín-gió,o-lín-gió,16
oo-bá-sáng,oo-bá-sáng,16
oo-jí-sáng,oo-jí-sáng,16
oo-khà-sàng,oo-khà-sàng,16
oo-lín-gióo,oo-lín-gióo,16
oo-nè-sàng,oo-nè-sàng,16
oo-tóo-bái,oo-tóo-bái,16
pha-tsìn-kòo,pha-tsìn-kòo,16
pha̋-siàn-tòo,pha̋-siàn-tòo,16
phi-á-nooh,phi-á-nooh,16
phih-pheh-kiò,phih-pheh叫,16
pu-lù-sù,pu-lù-sù,16
sa-khú-lah,sa-khú-lah,16
sa-sí-mih,sa-sí-mih,16
sa̋-bì-sù,sa̋-bì-sù,16
sa̋m-phú-luh,sa̋m-phú-luh,16
se-bí-looh,se-bí-looh,16
si-á-geh,si-á-geh,16
sir-lit-pah,sir-lit-pah,16
sir-lí-pah,sir-lí-pah,16
si̍p-pán-ná,si̍p-pán-ná,16
su-khù-tà,su-khù-tà,16
su-lit-pah,su-lit-pah,16
su-lí-pah,su-lí-pah,16
tha-khú-sih,tha-khú-sih,16
tha-khú-áng,tha-khú-áng,16
tha-thá-mih,tha-thá-mih,16
the-ní-suh,the-ní-suh,16
thia̋n-pú-lah,thia̋n-pú-lah,16
thoo-lá-khuh,thoo-lá-khuh,16
thoo-má-tooh,thoo-má-tooh,16
tshia̋n-pá-lah,tshia̋n-pá-lah,16
ua-lù-tsuh,ua-lù-tsuh,16
ua-sá-bih,ua-sá-bih,16
ua̋i-siat-tsuh,ua̋i-siat-tsuh,16
gat-lá-thuànn,ガラ炭,16
ga̍t-la-thuànn,ガラ炭,16
thoo-má-tooh,トマト,16
lân kam-tsià,㔂甘蔗,16
tsha̍p-tsha̍p-liām,㴙㴙唸,16
tsha̍p-tsha̍p-tih,㴙㴙滴,16
tsha̍p-tsha̍p-lo̍h,㴙㴙落,16
khiap-sì-miā,㾀勢命,16
bái-tāu-á,䆀豆仔,16
tshiāng-tú-tshiāng,䢢拄䢢,16
tsi̍t-ē-tshiú,一下手,16
it--lâi,一來,16
tsi̍t kò ge̍h,一個月,16
tsi̍t kò gue̍h,一個月,16
tsi̍t kháu tsàu,一口灶,16
tsi̍t-phû-sái,一垺屎,16
tsi̍t-pû-sái,一垺屎,16
it-iā-tsîng,一夜情,16
tsi̍t-iā-tsîng,一夜情,16
tsi̍t-tuā-tui,一大堆,16
tsi̍t-tuā-thua,一大拖,16
tsi̍t-tuā-phìnn,一大片,16
tsi̍t-thò-sann,一套衫,16
it-jī-pênn,一字平,16
it-jī-pînn,一字平,16
tsi̍t-kuá-á,一寡仔,16
tsi̍t tuì-sî,一對時,16
tsi̍t-sut-á,一屑仔,16
tsi̍t-thiap-io̍h,一帖藥,16
tsi̍t-thiap-io̍rh,一帖藥,16
tsi̍t ge̍h-li̍t,一月日,16
tsi̍t gue̍h-ji̍t,一月日,16
tsi̍t-ho̍k-io̍h,一服藥,16
tsi̍t-tsâng-tshiū,一欉樹,16
tsi̍t-tsâng-tshiǔ,一欉樹,16
tsi̍t-pōo-tshú,一步取,16
tsi̍t-bān-kam,一瓣柑,16
tsi̍t-bǎn-kam,一瓣柑,16
tsi̍t-pān-kam,一瓣柑,16
tsi̍t kah-tsí,一甲子,16
tsi̍t-phí-á,一疕仔,16
tsi̍t-ba̍k-nih,一目𥍉,16
tsi̍t-khùn-á,一睏仔,16
tsi̍t-ha̍k-sái,一礐屎,16
tsi̍t-khoo-gîn,一箍銀,16
tsi̍t-khoo-gîrn,一箍銀,16
tsi̍t-si-á,一絲仔,16
it-puann-ti̍k,一般的,16
tsi̍t-su-sann,一軀衫,16
it-liân-tshuàn,一連串,16
tsi̍t-tsiah-gû,一隻牛,16
tsi̍t-niá-sann,一領衫,16
tshit-tóo-khu,七堵區,16
tshit-lī-á,七字仔,16
tshit-tsàn-thah,七層塔,16
tshit-tshinn-suann,七星山,16
tshit-ge̍h-puànn,七月半,16
tshit-gue̍h-puànn,七月半,16
tshit-bí-hiong,七美鄉,16
tshit-kóo-khu,七股區,16
tshit-kóo-liâu,七股寮,16
tshit-lí-hiong,七里香,16
tiūnn-lâng-kong,丈人公,16
tiūnn-lâng-má,丈人媽,16
tiūnn-lâng-pâ,丈人爸,16
tiūnn-ḿ-pô,丈姆婆,16
sam-tshit-á,三七仔,16
sam-put-ho̍k,三不服,16
sam-put-tíng,三不等,16
sam-pat-khuì,三八氣,16
sam-pat-hōo,三八雨,16
sam-lio̍k-á,三六仔,16
sam-tshe-hô,三叉河,16
sann-ha̍p-īnn,三合院,16
sann-tè-tshù,三塊厝,16
sam-thài-tsú,三太子,16
sam-sìng-kiô,三姓橋,16
sam-kiap-khu,三峽區,16
sam-kiap-hô,三峽河,16
sam-bûn-hû,三文魚,16
sann-ji̍t-tseh,三日節,16
sann-li̍t-tsueh,三日節,16
sam-sing-hiong,三星鄉,16
sann-ge̍h-tsueh,三月節,16
sann-ge̍rh-tsueh,三月節,16
sam-bîn-khu,三民區,16
sam-un-luán,三溫暖,16
sam-uan-hiong,三灣鄉,16
sam-kài-kong,三界公,16
sam-suànn-lōo,三線路,16
sam-gī-hiong,三義鄉,16
sann-ki-tshiú,三肢手,16
sam-tsi-khu,三芝區,16
sann-kak-tiàm,三角店,16
sann-kak-thang,三角窗,16
sann-kak-khòo,三角褲,16
sann-kak-king,三角間,16
sam-tiau-niá,三貂嶺,16
sann-kha-niau,三跤貓,16
sann-kha-bé,三跤馬,16
sann-lián-tshia,三輪車,16
sann-lín-tshia,三輪車,16
sam-tiông-khu,三重區,16
sam-tiông-poo,三重埔,16
siōng-guân-mê,上元暝,16
siōng-guân-mî,上元暝,16
siōng-pênn-khe,上坪溪,16
siōng-pîng-khe,上坪溪,16
siāng-tshe-kong,上尺工,16
tsiūnn-suann-thâu,上山頭,16
siōng-tè-kong,上帝公,16
tshiūnn-tshenn-thî,上青苔,16
tshiūnn-tshenn-tî,上青苔,16
tshiūnn-tshinn-thî,上青苔,16
tshiūnn-tshinn-tî,上青苔,16
siāng-thâu-á,上頭仔,16
siōng-thâu-á,上頭仔,16
ē-puànn-mê,下半暝,16
ē-puànn-mî,下半暝,16
ē-puànn-sin,下半身,16
ē-pi-thâu,下埤頭,16
hē-sim-sîn,下心神,16
hē-sènn-miā,下性命,16
hē-sìnn-miā,下性命,16
ē-li̍t-á,下日仔,16
enn-hng-àm,下昏暗,16
e-hng-tǹg,下昏頓,16
enn-hng-tǹg,下昏頓,16
ē-hng-tǹg,下昏頓,16
e-tàu-tǹg,下晝頓,16
ē-tàu-tǹg,下晝頓,16
ē-nâ-á,下林仔,16
ē-so-kûn,下梭裙,16
ē-iânn-khu,下營區,16
put-sam-sî,不三時,16
put-sám-sî,不三時,16
put-tiòng-iōng,不中用,16
put-tōng-sán,不動產,16
put-hàu-tsú,不孝子,16
put-tik-liáu,不得了,16
put-tit-liáu,不得了,16
put-tik-í,不得已,16
put-tit-í,不得已,16
put-kám-tong,不敢當,16
put-kiû-jîn,不求人,16
put-kiû-lîn,不求人,16
put-jî-kò,不而過,16
put-lî-kò,不而過,16
put-siàu-tsú,不肖子,16
sè-sio̍k-lâng,世俗人,16
tiong-lâm-hái,中南海,16
tiong-lâm-bí,中南美,16
tiong-hô-khu,中和區,16
tiong-poo-hiong,中埔鄉,16
tiong-li̍k-khu,中壢區,16
tiong-liâu-hiong,中寮鄉,16
tiong-san-khu,中山區,16
tiong-tàu-sim,中晝心,16
tiong-tàu-sî,中晝時,16
tiong-tàu-tǹg,中晝頓,16
tiong-tàu-pn̄g,中晝飯,16
tiong-tsìng-khu,中正區,16
tiong-káng-khe,中港溪,16
tiong-sing-tāi,中生代,16
tiong-gián-īnn,中研院,16
tiong-tshiu-tseh,中秋節,16
tiong-tshiu-tsueh,中秋節,16
tiong-tshiu-piánn,中秋餅,16
tiong-tsit-ênn,中脊楹,16
tiong-tsit-înn,中脊楹,16
tiong-io̍h-tiàm,中藥店,16
tiong-suán-huē,中選會,16
tan-tuā-suann,丹大山,16
tan-tāi-suann,丹大山,16
tsú-ki-pán,主機板,16
tsú-kòo-kheh,主顧客,16
kú--lâi,久來,16
kú-tn̂g-pēnn,久長病,16
kú-tn̂g-pīnn,久長病,16
phīn-phōng-siû,乒乓泅,16
kiú-jû-hiong,九如鄉,16
káu-tsàn-tshah,九層塔,16
káu-tiunn-lê,九張犁,16
káu-khang-á,九空仔,16
kiú-kiong-á,九芎仔,16
kiú-kiong-nâ,九芎林,16
káu-tsàn-thâu,九讚頭,16
káu-kàng-hong,九降風,16
khit--ê,乞的,16
khit-tsia̍h-miā,乞食命,16
khit-tsia̍h-khîm,乞食琴,16
khit-tsia̍h-thâu,乞食頭,16
kan-á-sun,乾仔孫,16
luān-tshau-tshau,亂操操,16
liáu-put-khí,了不起,16
liáu--khìr,了去,16
hōng-n̂g-tsior,予人招,16
hōo-n̂g-tsio,予人招,16
hǒo-lâng-tsio,予人招,16
jī-káu-mê,二九暝,16
lī-káu-mî,二九暝,16
jī-jîn-khe,二仁溪,16
jī--á,二仔,16
jī-á-peh,二仔八,16
jī-á-pueh,二仔八,16
lī-á-pueh,二仔八,16
lǐ-á-pueh,二仔八,16
jī-lūn-á,二崙仔,16
jī-lūn-hiong,二崙鄉,16
jī-tshiú-huè,二手貨,16
lī-tshiú-hè,二手貨,16
jī-lîm-tìn,二林鎮,16
jī-tsuí-hiong,二水鄉,16
jī-tik-uî,二竹圍,16
jī-bān-pênn,二萬坪,16
gōo-hun-tshia,五分車,16
ngóo-ka-pî,五加皮,16
gōo-siânn-pó,五城堡,16
gōo-tè-tshù,五塊厝,16
gōo-jí-ti̍t,五子直,16
gōo-lí-ti̍t,五子直,16
ngóo-hong-hiong,五峰鄉,16
ngóo-tsáng-thâu,五摠頭,16
gōo-li̍t-tsueh,五日節,16
gōo-sing-kip,五星級,16
gōo-tshenn-kip,五星級,16
gōo-tshinn-kip,五星級,16
gōo-ge̍rh-tsueh,五月節,16
gōo-gēr-tsereh,五月節,16
ngóo-liú-ki,五柳居,16
ngóo-liú-ku,五柳居,16
gōo-jiáu-á,五爪仔,16
ngóo-hok-kiong,五福宮,16
gōo-kin-kê,五筋膎,16
gōo-kirn-kerê,五筋膎,16
gōo-kun-kuê,五筋膎,16
gǒo-kun-kuê,五筋膎,16
gōo-kiat-hiong,五結鄉,16
gōo-kóo-khu,五股區,16
gōo-kóo-khenn,五股坑,16
gōo-kóo-khinn,五股坑,16
gōo-kha-khì,五跤氣,16
gōo-king-tshù,五間厝,16
a-iân-phiánn,亞鉛鉼,16
ka-li̍k-pênn,交力坪,16
kau-li̍k-pênn,交力坪,16
ka-líng-sún,交懍恂,16
ka-lún-sún,交懍恂,16
ka-nńg-sún,交懍恂,16
ka-nńg-sńg,交懍恂,16
ka-la̍uh-tsím,交落枕,16
ka-la̍uh-sin,交落身,16
kau-hiáng-khik,交響曲,16
kau-hióng-khik,交響曲,16
kau-hiáng-ga̍k,交響樂,16
kau-hióng-ga̍k,交響樂,16
tîng-á-kha,亭仔跤,16
jîn-tiong-khí,人中齒,16
jîn-sū-kio̍k,人事局,16
lîn-sū-kio̍k,人事局,16
lâng--á,人仔,16
lâng-á-tsir,人仔書,16
jîn-kang-kóo,人公鼓,16
jîn-sim-á,人參仔,16
lîn-tsîng-bī,人情味,16
jîn-jîn-jîn,仁仁仁,16
lîn-lîn-lîn,仁仁仁,16
jîn-hô-kiong,仁和宮,16
jîn-tik-khu,仁德區,16
jîn-ài-khu,仁愛區,16
jîn-ài-hiong,仁愛鄉,16
jîn-bú-khu,仁武區,16
kin-á-li̍t,今仔日,16
ta-lí-bū,他里霧,16
sian-kong-biō,仙公廟,16
sian-piànn-sian,仙拚仙,16
sian--ê,仙的,16
kāng-pâng-thâu,仝房頭,16
tè-thian-hú,代天府,16
tāi-thian-hú,代天府,16
tāi-giân-jîn,代言人,16
tāi-giân-lîn,代言人,16
hūn-huē-á,份會仔,16
hūn-hē-á,份會仔,16
hóng-á-ke,仿仔雞,16
hóng-á-kue,仿仔雞,16
hóng--ê,仿的,16
pit-lô-á,伯勞仔,16
pit-lôr-á,伯勞仔,16
sin-káng-hiong,伸港鄉,16
tshun-tn̂g-tshiú,伸長手,16
pòo-tshân-kóng,佈田管,16
pòo-tshân-hue,佈田花,16
pòo-tiū-á,佈稻仔,16
kē-lōo-sai,低路師,16
hô-mí-khóo,何乜苦,16
tó tsi̍t ê,佗一个,16
tá-uī-á,佗位仔,16
hu̍t-kong-san,佛光山,16
hu̍t-siú-kam,佛手柑,16
hu̍t-tshiú-kam,佛手柑,16
hu̍t-tshiú-kue,佛手瓜,16
pu̍t-tshiú-kue,佛手瓜,16
hu̍t-tsóo-senn,佛祖生,16
hu̍t-tsóo-sinn,佛祖生,16
pu̍t-tsóo-senn,佛祖生,16
pu̍t-tsóo-sinn,佛祖生,16
tsoh-tshân-lâng,作田人,16
tsoh-sit-lâng,作穡人,16
láu--á,佬仔,16
tènn-m̄-tsai,佯毋知,16
tìnn-m̄-tsai,佯毋知,16
ka-tang-hiong,佳冬鄉,16
ka-lí-khu,佳里區,16
pìng-huat-tsìng,併發症,16
sái-sìng-tuē,使性地,16
sái-àm-pōo,使暗步,16
sái-àm-to̍k,使暗毒,16
sái-àm-tsìnn,使暗箭,16
sú-iōng-khuân,使用權,16
sú-iōng-kuân,使用權,16
sái-ba̍k-bér,使目尾,16
sái-ba̍k-tsìnn,使目箭,16
sái-uē-tú,使話拄,16
lâi-leh-sé,來咧洗,16
lâi-gī-hiong,來義鄉,16
piān-muê-lâng,便媒人,16
piān-muî-lâng,便媒人,16
piān-sóo-thâng,便所蟲,16
piān-tiâu-á,便條仔,16
piān-tiâu-tsuá,便條紙,16
piān-tshài-pn̄g,便菜飯,16
piān-io̍h-á,便藥仔,16
tshik-huè-siū,促歲壽,16
tshik-hè-siū,促歲壽,16
sio̍k-gí-uē,俗語話,16
sio̍k-gú-uē,俗語話,16
pó-an-king,保安宮,16
pó-an-kiong,保安宮,16
pó-un-pue,保溫杯,16
pó-tsìng-jîn,保證人,16
pó-tsìng-lîn,保證人,16
pó-tsìng-kim,保證金,16
pó-sin-hû,保身符,16
pó-hiám-huì,保險費,16
pó-hiám-kim,保險金,16
pó-ióng-phín,保養品,16
pó-ióng-tiûnn,保養場,16
pó-lîng-kiû,保齡球,16
sìn-gī-khu,信義區,16
sìn-gī-hiong,信義鄉,16
khū-lo̍k-pōo,俱樂部,16
kò-guā-ge̍h,個外月,16
kò-guā-gue̍h,個外月,16
kóo-guā-ge̍h,個外月,16
kóo-guā-gue̍h,個外月,16
tò--khì,倒去,16
tò-tiàu-tsí,倒吊子,16
tò-tshiú-kuat,倒手抉,16
tò-tshiú-kuaih,倒手拐,16
tò-tshiú-kuái,倒手拐,16
tòr-tshiú-kuainnh,倒手拐,16
tòr-tshiú-kuáinn,倒手拐,16
tò-tshiú-pîng,倒手爿,16
tòr-pha-siû,倒拋泅,16
tò-siàng-hiànn,倒摔向,16
tó-huē-á,倒會仔,16
tó-hē-á,倒會仔,16
tò-thè-lu,倒退攄,16
tò-thâu-thuî,倒頭槌,16
tò-thâu-sinn,倒頭生,16
tò-thâu-kiânn,倒頭行,16
hiō-suán-jîn,候選人,16
hiō-suán-lîn,候選人,16
hāu-suán-lîn,候選人,16
tsioh--lâng,借人,16
khong--ê,倥的,16
tshiànn--ê,倩个,16
tshiànn--ê,倩的,16
ké-tshuì-khí,假喙齒,16
ké-hó-sue,假好衰,16
ké-bô-ì,假無意,16
ké-gîn-phiò,假銀票,16
ké-gûn-phiò,假銀票,16
phian-phian-á,偏偏仔,16
tsuè-tshit-li̍t,做七日,16
tsuè--lâng,做人,16
tsò--lâng,做人,16
tsuè-lîn-tsîng,做人情,16
tsò-jîn-tsîng,做人情,16
tsuè-kong-tik,做功德,16
tsò-kong-tik,做功德,16
tsuè-sai-kong,做司公,16
tsò-sai-kong,做司公,16
tsuè-bî-sī,做唯是,16
tsuè-bī-sī,做唯是,16
tsò-bî-sī,做唯是,16
tsò-bī-sī,做唯是,16
tsuè-thôo-tsuí,做塗水,16
tsòr-tuā-tsuí,做大水,16
tsuè-tuì-thâu,做對頭,16
tsò-tuì-thâu,做對頭,16
tsò-khang-khuè,做工課,16
tsuè tiàm-bīn,做店面,16
tsò tiàm-bīn,做店面,16
tsuè-tit-lâi,做得來,16
tsò-tit-lâi,做得來,16
tsuè-ge̍h-lāi,做月內,16
tsò-gue̍h-lāi,做月內,16
tsuè-sinn-li̍t,做生日,16
tsò-senn-ji̍t,做生日,16
tserè-sing-lí,做生理,16
tsòr-sing-lí,做生理,16
tsuè-sán-khuì,做瘦氣,16
tsò-sán-khuì,做瘦氣,16
tsuè-bah-piánn,做肉餅,16
tsò-bah-piánn,做肉餅,16
tsuè-tshàu-lâng,做臭人,16
tsò-tshàu-lâng,做臭人,16
tsuè-tshin-tsiânn,做親情,16
tsò-tshin-tsiânn,做親情,16
tsuè-gī-niū,做議量,16
tsò-gī-niū,做議量,16
tsuè-khiàn-sńg,做譴損,16
tsò-khiàn-sńg,做譴損,16
tsuè-thâu-tsîng,做頭前,16
tsò-thâu-tsîng,做頭前,16
tsuè-hong-thai,做風颱,16
tsò-hong-thai,做風颱,16
tsuè-thé-guē,做體藝,16
tsò-thé-gē,做體藝,16
tsuè-lāu-lia̍t,做鬧熱,16
tsuè-nāu-lia̍t,做鬧熱,16
tsò-lāu-jia̍t,做鬧熱,16
tsò-nāu-jia̍t,做鬧熱,16
āinn-gín-á,偝囡仔,16
thau-tsuè-tshiú,偷做手,16
thau-tsò-tshiú,偷做手,16
thau-thau-á,偷偷仔,16
thau-kā-ke,偷咬雞,16
thau-kā-kue,偷咬雞,16
thau-tsáu-tshù,偷走厝,16
thau-tsáu-o̍h,偷走學,16
thau-tsáu-tsu,偷走書,16
thau-tsia̍h-pōo,偷食步,16
ka-lé-hì,傀儡戲,16
ka-lé-kuan,傀儡關,16
pn̄g-kuann-sè,傍官勢,16
pn̄g-kuann-sì,傍官勢,16
pn̄g-kuann-khuì,傍官氣,16
thuân-ka-pó,傳家寶,16
thn̂g-hiō-sû,傳後嗣,16
thn̂g-hiō-sū,傳後嗣,16
thn̂g-hiunn-ian,傳香煙,16
siong-náu-kin,傷腦筋,16
siong-náu-kun,傷腦筋,16
hiau-hīng-tsînn,僥倖錢,16
iu-thāi-phiò,優待票,16
ín--lâng,允人,16
ún--lâng,允人,16
ín-thâu-lōo,允頭路,16
ún-thâu-lōo,允頭路,16
guân-siau-mê,元宵暝,16
guân-siau-mî,元宵暝,16
guân-tsióng-hiong,元長鄉,16
hiann-muē-á,兄妹仔,16
hiann-tī-á,兄弟仔,16
sian-sik-kiong,先嗇宮,16
sian-senn-má,先生媽,16
sian-sinn-má,先生媽,16
sin-senn-má,先生媽,16
sian--ê,先的,16
kong-ho̍k-khe,光復溪,16
kong-ho̍k-hiong,光復鄉,16
kng-iànn-iànn,光映映,16
kng-iām-iām,光炎炎,16
kng-iānn-iānn,光焱焱,16
kng-sih-sih,光爍爍,16
kng-siám-siám,光閃閃,16
kng-phiāng-phiāng,光龐龐,16
bián-put-liáu,免不了,16
bián siàu-siūnn,免數想,16
bián-i̍k-li̍k,免疫力,16
bián-tsînn-pn̄g,免錢飯,16
thòo-á-bué,兔仔尾,16
thòo-á-bé,兔仔尾,16
ji̍p-lâi-khì,入來去,16
li̍p-lâi-khì,入來去,16
ji̍p-tiûnn-kuàn,入場券,16
ji̍p-tiûnn-kǹg,入場券,16
li̍p-tiûnn-kuàn,入場券,16
li̍p-tiûnn-kǹg,入場券,16
lāi-kah-á,內䘥仔,16
lǎi-kah-á,內䘥仔,16
lāi-hun-pì,內分泌,16
lāi-poo-hiong,內埔鄉,16
lāi-ôo-khu,內湖區,16
lāi-uan-suànn,內灣線,16
lāi-lî-á,內籬仔,16
lāi-hâng-lâng,內行人,16
lāi-sī-kiànn,內視鏡,16
lāi-bûn-khu,內門區,16
tsuân-luí-tánn,全壘打,16
tsuân-uí-huē,全委會,16
nn̄g-pah-peh,兩百八,16
nn̄g-pah-pueh,兩百八,16
nňg-pah-pueh,兩百八,16
pat-sian-toh,八仙桌,16
pat-sian-tshái,八仙綵,16
pat-kuà-san,八卦山,16
peh-tè-tshù,八塊厝,16
pat-jī-kha,八字跤,16
pat-lī-kha,八字跤,16
pat-ka-tsiòng,八家將,16
pat-tik-khu,八德區,16
pat-tsiáng-khe,八掌溪,16
pat-tsióng-khe,八掌溪,16
peh-táu-á,八斗子,16
peh-gue̍h-puànn,八月半,16
pueh-ge̍h-puànn,八月半,16
pat-tsi-lân,八芝蘭,16
pat-lí-khu,八里區,16
pat-lí-hun,八里坌,16
kong-sìn-li̍k,公信力,16
kong-ha̍k-hāu,公學校,16
kong-ha̍k-hǎu,公學校,16
kong-tik-sim,公德心,16
kong-tso̍k-á,公族仔,16
kang--ê,公的,16
kong-buē-kio̍k,公賣局,16
kong-bē-kio̍k,公賣局,16
kong-tō-lâng,公道人,16
kong-kuán-hiong,公館鄉,16
la̍k-tè-tshù,六塊厝,16
la̍k-ka-suànn,六家線,16
la̍k-ge̍h-tang,六月冬,16
la̍k-gue̍h-tang,六月冬,16
la̍k-ge̍h-thinn,六月天,16
la̍k-gue̍h-thinn,六月天,16
la̍k-kin-tsng,六根莊,16
la̍k-kah-khu,六甲區,16
la̍k-kha-hiong,六腳鄉,16
la̍k-ku-khu,六龜區,16
phànn-tsio̍h-á,冇石仔,16
phànn-tsio̍rh-á,冇石仔,16
phànn-lóo-kóo,冇硓𥑮,16
tsheh-phāinn-á,冊揹仔,16
tsheh-kè-á,冊架仔,16
tsheh-toh-á,冊桌仔,16
tsheh-thiap-á,冊疊仔,16
uan-siû-lâng,冤仇人,16
tang-suann-hiong,冬山鄉,16
tang-kue-suann,冬瓜山,16
tang-tseh-înn,冬節圓,16
tang-tsueh-înn,冬節圓,16
ping-kî-lîm,冰淇淋,16
ping--ê,冰的,16
líng-ki-ki,冷吱吱,16
líng--tio̍h,冷著,16
tàng-tshuì-khí,凍喙齒,16
tàng-lōo-tsuí,凍露水,16
lap-á-té,凹子底,16
tshut-lâng-tsiân,出人前,16
tshut-lâng-tsîng,出人前,16
tshut-tāi-tsì,出代誌,16
tshut-lâi-khì,出來去,16
tshut-guā-kheh,出外客,16
tshut-tuā-ji̍t,出大日,16
tshut-ji̍t-thâu,出日頭,16
tshut-tsuí-tsu,出水珠,16
tshut-muâ-á,出痲仔,16
tshut-phia̍h-á,出癖仔,16
tshut-phiā-á,出癖仔,16
tshut-m̂-á,出茅仔,16
tshut-hong-kháu,出風口,16
tshut-hong-thâu,出風頭,16
tiau-kóo-tóng,刁古董,16
thiau-ì-kòo,刁意故,16
tiau-ì-kòo,刁意故,16
thiau-kòo-ì,刁故意,16
tiau-kòo-ì,刁故意,16
hun-hun-á,分分仔,16
pun-ke-hué,分家伙,16
pun-ke-hé,分家伙,16
pun--ê,分的,16
pun-khui-tsia̍h,分開食,16
tshoo-ha̍k-tsiá,初學者,16
tshoo-kìnn-bīn,初見面,16
thâi--sí,刣死,16
pa̍t-ji̍t-á,別日仔,16
pa̍t-li̍t-á,別日仔,16
lāi-kiàm-kiàm,利劍劍,16
tò-tshiú-phang,到手芳,16
tshiah-tsa-bóo,刺查某,16
tshì-môo-thâng,刺毛蟲,16
tshì-tik-sún,刺竹筍,16
tshiah-pê-pê,刺耙耙,16
tshiah-phòng-se,刺膨紗,16
khik-ìn-á,刻印仔,16
thì-thâu-to,剃頭刀,16
thì-thâu-tiàm,剃頭店,16
siah-siah-kiò,削削叫,16
tsîng-lâng-kiánn,前人囝,16
tsîng--á,前仔,16
tsun--nî,前年,16
tsûn--nî,前年,16
tsűn--nî,前年,16
tsîng-kau-bué,前溝尾,16
tsiân-kim-khu,前金區,16
tsiân-tìn-khu,前鎮區,16
tsián-á-ku,剪仔龜,16
tsián-liú-á,剪綹仔,16
hù-tsok-iōng,副作用,16
kuah-tiū-á,割稻仔,16
khau--á,剾仔,16
khau-to-hue,剾刀花,16
khau-to-lian,剾刀蔫,16
kiàm-á-tshài,劍仔菜,16
kiàm-lâm-lōo,劍南路,16
ka-iû-tsām,加油站,16
ka-bāng-hî,加網魚,16
ka-bāng-hû,加網魚,16
ka-tsì-á,加薦仔,16
ka-tsù-á,加薦仔,16
ke-kóng-uē,加講話,16
ka-tsáu-uan,加走灣,16
ka-lak-á,加轆仔,16
ka-iam-kuânn,加陰寒,16
tsōo-sán-sū,助產士,16
tōng-bu̍t-hn̂g,動物園,16
tōng-lián-tshia,動輪車,16
lô-ki-huat,勞基法,16
lô-uí-huē,勞委會,16
lô-lo̍k-miā,勞碌命,16
lô-lí-sán,勞里散,16
ûn-á-sī,勻仔是,16
ûn-ûn-á,勻勻仔,16
ûn-liâu-á,勻聊仔,16
kiu--khì,勼去,16
pau-sim-tshài,包心菜,16
pau-sit-thâu,包穡頭,16
pau-ho̍k-kin,包袱巾,16
pau-ho̍k-kun,包袱巾,16
pak-jī-ko,北二高,16
pak-lī-ko,北二高,16
pak-sì-khe,北勢溪,16
pak-puànn-kiû,北半球,16
pak-poo-hiong,北埔鄉,16
pak-tūn-khu,北屯區,16
pak-tâu-khu,北投區,16
pak-táu-tshenn,北斗星,16
pak-táu-tshinn,北斗星,16
pak-táu-tìn,北斗鎮,16
pak-sin-tik,北新竹,16
pak-ki̍k-tiān,北極殿,16
pak-káng-tìn,北港鎮,16
pak-kan-hiong,北竿鄉,16
pak-bí-kuán,北美館,16
pak-mn̂g-khu,北門區,16
khu-kong-sóo,區公所,16
tsa̍p-it-tsik,十一叔,16
tsa̍p-it-ko,十一哥,16
tsa̍p-it-kor,十一哥,16
tsa̍p-jī-hun,十二分,16
tsa̍p-lī-hun,十二分,16
tsa̍p-peh-piàn,十八變,16
tsa̍p-pueh-piàn,十八變,16
tsa̍p-sì-tiunn,十四張,16
si̍p-lī-kè,十字架,16
si̍p-lī-lōo,十字路,16
tshian-tú-tshian,千拄千,16
tshian-kin-tshìn,千斤秤,16
tshian-kun-tshìn,千斤秤,16
puànn-the-tó,半䖙倒,16
puànn-thenn-tó,半䖙倒,16
puànn-tiong-ng,半中央,16
puànn-tiong-tsām,半中站,16
puànn-tiong-tôo,半中途,16
puànn-hóng-á,半仿仔,16
puàn-thian-sún,半天筍,16
puànn-kan-tiong,半奸忠,16
puànn-tō-thé,半導體,16
puànn-e-the,半挨推,16
puànn-ue-the,半挨推,16
puànn ge̍h-li̍t,半月日,16
puànn gue̍h-ji̍t,半月日,16
puànn-lâu-á,半樓仔,16
puànn-sio-líng,半燒冷,16
puànn-sior-líng,半燒冷,16
