prev_word,next_word,next_tl,count,kautian,taigitv,itaigi,sitbut,taihoa,taijit,kungge,stti,khpoo
社,員,guân,25,1,0,0,0,0,0,0,0,0
社,員,uân,25,1,0,0,0,1,1,0,0,0
社,團,thuân,25,1,0,0,0,1,0,0,0,0
社,學,o̍h,25,0,0,0,0,0,1,0,0,0
社,工,kang,25,0,0,0,0,1,0,0,0,0
社,畜,thiok,25,0,1,0,0,0,0,0,0,0
社,群,kûn,25,0,0,1,0,0,0,0,0,0
社,腳,kha,25,0,0,0,0,1,0,0,0,0
社,論,lūn,25,1,0,0,0,1,0,0,0,0
社,鵠,go̍k,25,0,0,0,0,1,0,0,0,0
祀,佛,pu̍t,25,0,0,0,0,1,0,0,0,0
祀,田,tiân,25,0,0,0,0,0,1,0,0,0
祇,好,hó,25,0,0,0,0,1,0,0,0,0
祇,有,iú,25,0,0,0,0,1,0,0,0,0
祇,要,iàu,25,0,0,0,0,1,0,0,0,0
祈,望,bāng,25,0,0,0,0,0,1,0,0,0
祈,望,bōng,25,0,0,0,0,0,1,0,0,0
祈,求,kiû,25,1,0,0,0,1,1,0,0,0
祈,福,hok,25,1,0,0,0,1,1,0,0,0
祈,艾,gāi,25,0,0,0,1,0,0,0,0,0
祕,密,bi̍t,25,1,0,0,0,1,0,0,0,0
祕,思,sù,25,0,0,0,0,1,0,0,0,0
祕,方,hng,25,1,0,0,0,0,1,0,0,0
祕,書,si,25,1,0,0,0,0,0,0,0,0
祕,笈,ki̍p,25,1,0,0,0,0,0,0,0,0
祕,結,kiat,25,1,0,1,0,0,0,0,1,0
祕,訣,kuat,25,1,0,0,0,1,0,0,0,0
祕,邦,pang,25,0,0,0,0,0,1,0,0,0
祕,雕,tiau,25,0,0,0,0,1,0,0,0,0
祕,魯,lóo,25,0,0,1,0,0,0,0,0,0
祖,上,siōng,25,0,0,0,0,0,1,0,0,0
祖,佛,pu̍t,25,0,0,0,0,0,1,0,0,0
祖,傳,thuân,25,0,0,0,0,1,1,0,0,0
祖,先,tsú,25,0,0,1,0,0,0,0,0,0
祖,兜,tau,25,0,0,0,0,0,1,0,0,0
祖,國,kok,25,1,0,0,0,1,1,0,0,0
祖,墓,bōng,25,0,0,0,0,1,1,0,0,0
祖,墳,hûn,25,0,0,0,0,1,1,0,0,0
祖,契,khuè,25,0,0,0,0,0,1,0,0,0
祖,姨,î,25,0,0,0,0,1,1,0,0,0
祖,孫,sun,25,0,0,0,0,1,0,0,0,0
祖,忌,kī,25,0,0,0,0,0,1,0,0,0
祖,產,sán,25,1,0,0,0,1,0,0,0,0
祖,祖,tsóo,25,1,0,0,0,1,1,0,0,0
祖,祠,sû,25,0,0,0,0,1,0,0,0,0
祖,籍,tsi̍k,25,0,0,0,0,1,1,0,1,0
祖,茨,tshù,25,1,0,0,0,0,0,0,0,0
祖,道,tō,25,0,0,0,0,0,1,0,0,0
祖,餞,tsián,25,0,0,0,0,0,1,0,0,0
祝,壽,siū,25,1,0,0,0,1,1,0,0,0
祝,山,suann,25,1,0,0,0,0,0,0,0,0
祝,敬,kìng,25,0,0,0,0,0,1,0,0,0
祝,文,bûn,25,0,0,0,0,0,1,0,0,0
祝,日,ji̍t,25,0,0,0,0,0,1,0,0,0
祝,版,pán,25,0,0,0,0,0,1,0,0,0
祝,禱,tó,25,0,0,0,0,1,0,0,0,0
祝,詞,sû,25,0,0,0,0,1,1,0,0,0
祝,謝,siā,25,0,0,0,0,0,1,0,0,0
祝,賀,hō,25,1,0,0,0,1,1,0,0,0
祝,酒,tsiú,25,0,0,0,0,0,1,0,0,0
祝,電,tiān,25,0,0,0,0,1,0,0,0,0
祝,願,guān,25,0,0,0,0,0,1,0,0,0
神,位,uī,25,1,0,0,0,1,1,0,0,0
神,佛,hu̍t,25,0,0,0,0,1,0,0,0,0
神,佛,pu̍t,25,0,0,0,0,0,1,0,0,0
神,兵,ping,25,0,0,0,0,1,1,0,0,0
神,劍,kiàm,25,0,0,0,0,0,1,0,0,0
神,力,li̍k,25,0,0,0,0,0,1,0,0,0
神,助,tsōo,25,0,0,0,0,0,1,0,0,0
神,勇,ióng,25,0,0,0,0,1,0,0,0,0
神,器,khì,25,0,0,0,0,0,1,0,0,0
神,國,kok,25,0,0,0,0,0,1,0,0,0
神,壇,tuânn,25,1,0,0,0,1,0,0,0,0
神,女,lú,25,0,0,0,0,1,0,0,0,0
神,妙,biāu,25,0,0,0,0,0,1,0,0,0
神,姐,tsiá,25,0,0,0,0,1,1,0,0,0
神,威,ui,25,0,0,0,0,0,1,0,0,0
神,官,kuann,25,0,0,0,0,0,1,0,0,0
神,宮,kiong,25,0,0,1,0,0,0,0,0,0
神,寶,pó,25,0,0,0,0,0,1,0,0,0
神,尊,tsun,25,0,0,1,0,0,0,0,0,0
神,岡,gong,25,0,0,1,0,0,0,0,0,0
神,岡,góng,25,0,0,1,0,0,0,0,0,0
神,帳,tiùnn,25,0,0,0,0,0,1,0,0,0
神,廣,kóng,25,0,0,1,0,0,0,0,0,0
神,影,iánn,25,0,0,0,0,0,1,0,0,0
神,德,tik,25,0,0,0,0,0,1,0,0,0
神,情,tsîng,25,0,0,0,0,1,0,0,0,0
神,意,ì,25,0,0,0,0,1,0,0,0,0
神,態,thài,25,1,0,0,0,1,0,0,0,0
神,效,hāu,25,0,0,0,0,0,1,0,0,0
神,旗,kî,25,0,0,0,0,0,1,0,0,0
神,智,tì,25,0,0,0,0,1,0,0,0,0
神,木,bo̍k,25,1,0,0,0,1,0,0,0,0
神,桌,toh,25,1,0,0,0,0,1,0,0,0
神,椅,í,25,0,0,0,0,0,0,1,0,0
神,機,ki,25,0,0,0,0,1,1,0,0,0
神,殿,tiān,25,0,0,0,0,0,1,0,0,0
神,漆,tshat,25,0,0,0,0,0,1,0,0,0
神,煞,suah,25,0,0,0,0,0,1,0,0,0
神,燈,ting,25,0,0,0,0,0,1,0,0,0
神,父,hū,25,1,0,0,0,1,1,0,0,0
神,爽,sóng,25,0,0,1,0,0,0,0,0,0
神,祕,pì,25,1,0,0,0,1,0,0,0,0
神,神,sîn,25,1,0,0,0,1,1,0,0,0
神,童,tông,25,0,0,0,0,1,1,0,0,0
神,職,tsit,25,0,0,0,0,1,0,0,0,0
神,色,sik,25,0,0,0,0,1,1,0,0,0
神,荼,tôo,25,0,0,0,0,0,1,0,0,0
神,虎,hóo,25,0,0,0,0,0,1,0,0,0
神,蛇,tsuâ,25,0,0,0,0,0,1,0,0,0
神,轎,kiō,25,1,0,0,0,1,1,0,0,0
神,速,sok,25,0,0,0,0,1,1,0,0,0
神,道,tō,25,0,0,0,0,0,1,0,0,0
神,醫,i,25,0,0,0,0,0,1,0,0,0
神,鏡,kiànn,25,0,0,0,0,0,1,0,0,0
神,靈,lîng,25,0,0,0,0,0,1,0,0,0
神,韻,ūn,25,0,0,0,0,1,0,0,0,0
神,風,hong,25,0,0,0,0,0,1,0,0,0
神,鬼,kuí,25,0,0,0,0,0,1,0,0,0
神,鴷,lia̍t,25,0,0,0,0,1,0,0,0,0
神,麴,khak,25,0,0,0,0,0,1,0,0,0
神,龍,liông,25,0,0,0,0,1,0,0,0,0
神,龍,lîng,25,0,0,0,0,1,1,0,0,0
神,龕,kham,25,0,0,0,0,1,1,0,0,0
神,社,siā,25,0,0,1,0,0,1,0,1,0
祠,堂,tn̂g,25,0,0,0,0,1,1,0,0,0
祠,堂,tông,25,0,0,0,0,0,1,0,0,0
祠,宗,tsong,25,0,0,0,0,0,1,0,0,0
祠,廟,biō,25,0,0,0,0,1,0,0,0,0
祥,和,hô,25,1,0,0,0,0,0,0,0,0
祥,瑞,suī,25,0,0,0,0,0,1,0,0,0
祥,雲,hûn,25,0,0,0,0,0,1,0,0,0
祧,內,lāi,25,0,0,0,0,0,1,0,0,0
票,價,kè,25,1,0,0,0,1,0,0,0,0
票,券,kuàn,25,1,0,0,0,0,0,0,0,0
票,券,kǹg,25,1,0,0,0,1,0,0,0,0
票,友,iú,25,0,0,0,0,1,0,0,0,0
票,房,pâng,25,1,0,0,0,1,0,0,0,0
票,據,kù,25,1,0,0,0,0,0,0,0,0
票,數,sòo,25,1,0,0,0,1,0,0,0,0
票,源,guân,25,1,0,0,0,1,0,0,0,0
票,箱,siunn,25,1,0,0,0,1,0,0,0,0
票,選,suán,25,1,0,0,0,1,0,0,0,0
祭,丁,ting,25,0,0,0,0,0,1,0,0,0
祭,事,sū,25,0,0,0,0,0,1,0,0,0
祭,冬,tang,25,0,0,0,0,0,1,0,0,0
祭,司,si,25,0,0,0,0,1,1,0,0,0
祭,器,khì,25,0,0,0,0,0,1,0,0,0
祭,墓,bōng,25,1,0,0,0,1,1,0,0,0
祭,墓,bōo,25,1,0,0,0,0,0,0,0,0
祭,天,thian,25,0,0,0,0,0,1,0,0,0
祭,奠,tiān,25,0,0,0,0,0,1,0,0,0
祭,孤,koo,25,1,0,0,0,1,1,0,0,0
祭,拜,pài,25,1,0,0,0,1,0,0,1,0
祭,掃,sò,25,0,0,0,0,0,1,0,0,0
祭,文,bûn,25,1,0,0,0,1,1,0,0,0
祭,旗,kî,25,0,0,0,0,0,1,0,0,0
祭,棺,kuan,25,0,0,0,0,0,1,0,0,0
祭,江,kang,25,0,0,0,0,0,1,0,0,0
祭,物,mi̍h,25,0,0,0,0,0,1,0,0,0
祭,獻,hiàn,25,1,0,0,0,0,1,0,0,0
祭,祖,tsóo,25,1,0,0,0,1,1,0,0,0
祭,神,sîn,25,0,0,0,0,0,1,0,0,0
祭,祭,tsè,25,0,0,0,0,0,1,0,0,0
祭,禮,lé,25,0,0,0,0,1,1,0,0,0
祭,聖,sìng,25,0,0,0,0,0,1,0,0,0
祭,肉,jio̍k,25,0,0,0,0,0,1,0,0,0
祿,位,uī,25,0,0,0,0,0,1,0,0,0
禁,中,tiong,25,0,0,0,0,0,1,0,0,0
禁,例,lē,25,0,0,0,0,0,1,0,0,0
禁,內,luē,25,0,0,0,0,0,1,0,0,0
禁,內,lāi,25,0,0,0,0,0,1,0,0,0
禁,冊,tsheh,25,0,0,0,0,1,0,0,0,0
禁,制,tsè,25,0,0,0,0,1,1,0,0,0
禁,區,khu,25,1,0,0,0,1,0,0,0,0
禁,厝,tshù,25,0,0,0,0,0,1,0,0,0
禁,句,kù,25,0,0,0,0,0,1,0,0,0
禁,向,hiàng,25,0,0,1,0,0,0,0,0,0
禁,喙,tshuì,25,1,0,1,0,0,0,0,0,0
禁,喟,khuì,25,1,0,0,0,0,0,0,0,0
禁,嘴,tshuì,25,1,0,0,0,1,1,0,0,0
禁,地,tē,25,0,0,0,0,1,0,0,0,0
禁,城,siânn,25,0,0,0,0,0,1,0,0,0
禁,子,tsí,25,0,0,0,0,0,1,0,0,0
禁,宮,kiong,25,0,0,0,0,0,1,0,0,0
禁,尿,jiō,25,1,0,1,0,1,0,0,0,0
禁,尿,liō,25,1,0,0,0,0,0,0,0,0
禁,屠,tôo,25,1,0,0,0,0,1,0,0,0
禁,廷,tîng,25,0,0,0,0,0,1,0,0,0
禁,忌,kī,25,1,0,0,0,1,0,0,0,0
禁,戒,kài,25,0,0,0,0,0,1,0,0,0
禁,押,ah,25,0,0,0,0,1,1,0,0,0
禁,條,tiâu,25,0,0,0,0,0,1,0,0,0
禁,毒,to̍k,25,0,0,0,0,0,1,0,0,0
禁,氣,khuì,25,1,0,1,0,1,1,0,0,0
禁,法,huat,25,0,0,0,0,0,1,0,0,0
禁,港,káng,25,0,0,0,0,1,1,0,0,0
禁,牌,pâi,25,0,0,0,0,0,1,0,0,0
禁,用,īng,25,0,0,0,0,1,0,0,0,0
禁,監,kann,25,0,0,0,0,0,1,0,0,0
禁,禁,kìm,25,0,0,0,0,0,1,0,0,0
禁,約,iok,25,0,0,0,0,0,1,0,0,0
禁,絕,tsua̍t,25,0,0,0,0,1,1,0,0,0
禁,腳,kha,25,0,0,0,0,1,1,0,0,0
禁,落,lo̍h,25,0,0,0,0,0,1,0,0,0
禁,薰,hun,25,1,0,0,0,1,1,0,0,0
禁,藥,io̍h,25,0,0,0,0,1,0,0,0,0
禁,諭,jū,25,0,0,0,0,0,1,0,0,0
禁,貨,hè,25,0,0,0,0,0,1,0,0,0
禁,路,lōo,25,0,0,0,0,1,1,0,0,0
禁,車,tshia,25,0,0,0,0,1,1,0,0,0
禁,酒,tsiú,25,0,0,0,0,0,1,0,0,0
禁,錮,kòo,25,0,0,0,0,1,1,0,0,0
禁,門,bûn,25,0,0,0,0,0,1,0,0,0
禁,閉,pì,25,0,0,0,0,1,0,0,0,0
禁,闕,khuat,25,0,0,0,0,0,1,0,0,0
禁,食,tsia̍h,25,0,0,0,0,1,1,0,0,0
禍,害,hāi,25,0,0,0,0,1,0,0,0,0
禍,星,tshinn,25,0,0,0,0,0,1,0,0,0
禍,水,suí,25,0,0,0,0,1,0,0,0,0
禎,祥,siông,25,0,0,0,0,0,1,0,0,0
福,人,jîn,25,0,0,0,0,0,1,0,0,0
福,分,hūn,25,0,0,0,0,0,1,0,0,0
福,和,hô,25,0,0,0,0,1,0,0,0,0
福,安,an,25,0,0,0,0,1,0,0,0,0
福,成,sîng,25,0,0,1,0,0,0,0,0,0
福,星,sing,25,0,0,0,0,0,1,0,0,0
福,星,tshenn,25,0,0,0,0,1,0,0,0,0
福,木,bo̍k,25,0,0,0,0,1,0,0,0,0
福,杉,sam,25,1,0,0,0,1,1,0,0,0
福,林,lîm,25,0,0,0,0,1,0,0,0,0
福,樂,lo̍k,25,0,0,0,0,1,0,0,0,0
福,橘,kiat,25,0,0,0,0,0,1,0,0,0
福,清,tshing,25,0,0,1,0,0,0,0,0,0
福,澤,ti̍k,25,0,0,0,0,1,0,0,0,0
福,特,ti̍k,25,0,0,0,0,1,0,0,0,0
福,相,siàng,25,0,0,0,0,1,0,0,0,0
福,相,siòng,25,1,0,0,0,1,1,0,0,0
福,眼,gíng,25,1,0,0,0,0,1,0,0,0
福,祉,tsí,25,0,0,0,0,1,1,0,0,0
福,紅,âng,25,0,0,0,0,0,1,0,0,0
福,肉,bah,25,0,0,1,0,0,0,0,0,0
福,華,huâ,25,0,0,0,0,1,0,0,0,0
福,蔭,ìm,25,0,0,0,0,1,1,0,0,0
福,蘭,lân,25,0,0,0,0,1,0,0,0,0
福,金,kim,25,0,0,1,0,1,0,0,0,0
福,隆,liông,25,1,0,0,0,1,0,0,0,0
福,食,si̍t,25,0,0,0,0,0,1,0,0,0
福,鼎,tíng,25,0,0,1,0,0,0,0,0,0
禦,寒,hân,25,0,0,0,0,1,0,0,0,0
禪,坐,tsē,25,0,0,1,0,0,0,0,0,0
禪,學,ha̍k,25,0,0,0,0,0,1,0,0,0
禪,宗,tsong,25,0,0,0,0,1,0,0,0,0
禪,室,sik,25,0,0,0,0,0,1,0,0,0
禪,寺,sī,25,0,0,0,0,1,0,0,0,0
禪,師,sir,25,0,0,0,0,0,0,0,0,1
禪,床,tshn̂g,25,0,0,0,0,0,1,0,0,0
禪,房,pông,25,0,0,0,0,0,1,0,0,0
禫,服,ho̍k,25,0,0,0,0,0,1,0,0,0
禮,下,hā,25,0,0,0,0,0,1,0,0,0
禮,券,kǹg,25,0,0,0,0,1,0,0,0,0
禮,卷,kuàn,25,0,0,0,0,1,0,0,0,0
禮,品,phín,25,1,0,0,0,1,0,0,0,0
禮,單,tuann,25,0,0,0,0,0,1,0,0,0
禮,囊,lông,25,0,0,0,0,1,0,0,0,0
禮,堂,tn̂g,25,1,0,0,0,1,0,0,0,0
禮,官,kuann,25,0,0,0,0,0,1,0,0,0
禮,帽,bō,25,0,0,0,0,1,1,0,0,0
禮,式,sik,25,0,0,0,0,1,1,0,0,0
禮,房,pâng,25,0,0,0,0,0,1,0,0,0
禮,書,tsu,25,0,0,0,0,0,1,0,0,0
禮,樂,ga̍k,25,0,0,0,0,0,1,0,0,0
禮,法,huat,25,0,0,0,0,0,1,0,0,0
禮,炮,phàu,25,0,0,0,0,1,0,0,0,0
禮,爵,tsiok,25,0,0,0,0,0,1,0,0,0
禮,瓶,pân,25,0,0,0,0,0,1,0,0,0
禮,生,sing,25,0,0,0,0,1,1,0,0,0
禮,盒,a̍p,25,1,0,0,0,0,0,0,0,0
禮,節,tsiat,25,0,0,0,0,1,0,0,0,0
禮,記,kì,25,0,0,1,0,0,1,0,0,0
禮,誼,gî,25,0,0,0,0,1,0,0,0,0
禮,誼,gī,25,0,0,0,0,0,1,0,0,0
禮,讓,jiōng,25,0,0,0,0,1,1,0,0,0
禮,讚,tsàn,25,0,0,0,0,1,0,0,0,0
禮,遇,gū,25,1,0,0,0,1,0,0,0,0
禮,部,pōo,25,0,0,0,0,0,1,0,0,0
禮,金,kim,25,1,0,0,0,1,0,0,0,0
禮,香,hiunn,25,0,0,0,0,0,1,0,0,0
禮,鼠,tshí,25,0,0,0,0,1,0,0,0,0
禮,𣛮,siānn,25,1,0,0,0,0,0,0,0,0
禾,秫,tsut,25,0,0,0,0,0,1,0,0,0
禾,變,piàn,25,0,0,0,0,0,1,0,0,0
禿,毛,mn̂g,25,0,0,0,0,0,1,0,0,0
禿,的,ê,25,0,0,0,0,1,0,0,0,0
禿,禿,thut,25,0,0,0,0,0,1,0,0,0
禿,禿,thu̍t,25,0,0,0,0,0,1,0,0,0
禿,茶,tê,25,0,0,0,0,0,1,0,0,0
禿,踏,ta̍h,25,0,0,0,0,0,1,0,0,0
禿,頂,tíng,25,0,0,0,0,1,0,0,0,0
禿,額,hia̍h,25,1,0,0,0,1,0,0,0,0
禿,額,hia̍,25,0,0,1,0,0,0,0,0,0
禿,顱,lû,25,0,0,0,0,1,0,0,0,0
禿,驢,lû,25,0,0,0,0,0,1,0,0,0
禿,髮,huat,25,0,0,1,0,0,1,0,0,0
秀,峰,hong,25,0,0,0,0,1,0,0,0,0
秀,嶼,sū,25,0,0,1,0,0,0,0,0,0
秀,氣,khì,25,1,0,0,0,1,1,0,0,0
秀,洲,tsiu,25,0,0,1,0,0,0,0,0,0
秀,美,bí,25,0,0,0,0,1,0,0,0,0
秀,逸,i̍k,25,0,0,0,0,0,1,0,0,0
秀,雅,ngá,25,0,0,0,0,0,1,0,0,0
秀,面,bīn,25,0,0,0,0,1,1,0,0,0
秀,麗,lē,25,1,0,0,0,1,1,0,0,0
私,事,sīr,25,0,0,0,0,0,0,0,0,1
私,事,sū,25,1,0,0,0,1,1,0,0,0
私,交,kau,25,1,0,0,0,1,1,0,0,0
私,人,lîn,25,1,0,0,0,0,0,0,0,0
私,休,hiu,25,0,0,0,0,1,1,0,0,0
私,佔,tsiàm,25,0,0,0,0,0,1,0,0,0
私,偏,phian,25,1,0,0,0,1,1,0,0,0
私,刑,hîng,25,0,0,0,0,1,0,0,0,0
私,勘,khàm,25,0,0,0,0,1,0,0,0,0
私,印,ìn,25,0,0,0,0,0,1,0,0,0
私,合,ha̍p,25,0,0,0,0,0,1,0,0,0
私,合,kah,25,0,0,0,0,1,0,0,0,0
私,吞,thun,25,0,0,0,0,1,0,0,0,0
私,和,hô,25,0,0,0,0,0,1,0,0,0
私,塚,thióng,25,0,0,0,0,0,1,0,0,0
私,夥,hé,25,0,0,0,0,0,1,0,0,0
私,娼,tshiong,25,0,0,0,0,0,1,0,0,0
私,孔,khang,25,0,0,0,0,0,1,0,0,0
私,宅,the̍h,25,0,0,0,0,0,1,0,0,0
私,家,ka,25,0,0,0,0,1,0,0,0,0
私,密,bi̍t,25,1,0,0,0,0,0,0,0,0
私,廳,thiann,25,0,0,0,0,0,1,0,0,0
私,弊,pè,25,0,0,0,0,0,1,0,0,0
私,怨,uàn,25,0,0,0,0,0,1,0,0,0
私,恨,hūn,25,0,0,0,0,0,1,0,0,0
私,情,tsîng,25,1,0,0,0,0,1,0,0,0
私,房,pâng,25,0,0,0,0,0,1,0,0,0
私,暗,àm,25,0,0,0,0,1,1,0,0,0
私,服,ho̍k,25,0,0,0,0,1,0,0,0,0
私,校,hāu,25,1,0,0,0,0,0,0,0,0
私,梟,hiau,25,0,0,0,0,1,0,0,0,0
私,業,gia̍p,25,0,0,0,0,0,1,0,0,0
私,營,îng,25,0,0,0,0,1,0,0,0,0
私,用,iōng,25,0,0,0,0,0,1,0,0,0
私,病,pīng,25,0,0,0,0,0,1,0,0,0
私,祖,tsóo,25,0,0,0,0,0,1,0,0,0
私,積,tsik,25,0,0,0,0,0,1,0,0,0
私,章,tsiong,25,0,0,0,0,1,0,0,0,0
私,約,iok,25,0,0,0,0,0,1,0,0,0
私,股,kóo,25,0,0,0,0,0,1,0,0,0
私,自,tsū,25,0,0,0,0,1,0,0,0,0
私,蓋,khàm,25,0,0,0,0,0,1,0,0,0
私,號,hō,25,0,0,0,0,0,1,0,0,0
私,見,kiàn,25,0,0,0,0,0,1,0,0,0
私,覽,lám,25,0,0,0,0,0,1,0,0,0
私,訂,tiānn,25,0,0,0,0,1,0,0,0,0
私,設,siat,25,0,0,0,0,1,1,0,0,0
私,語,gú,25,0,0,0,0,0,1,0,0,0
私,謁,iat,25,0,0,0,0,0,1,0,0,0
私,貨,huè,25,0,0,0,0,1,0,0,0,0
私,費,huì,25,0,0,0,0,0,1,0,0,0
私,貼,thiap,25,0,0,0,0,0,1,0,0,0
私,路,lōo,25,0,0,0,0,1,1,0,0,0
私,通,thong,25,1,0,0,0,1,1,0,0,0
私,酒,tsiú,25,0,0,0,0,1,0,0,0,0
私,錄,lio̍k,25,0,0,0,0,0,1,0,0,0
私,願,guān,25,0,0,0,0,0,1,0,0,0
私,鬪,tòo,25,0,0,0,0,0,1,0,0,0
私,鹽,iâm,25,0,0,0,0,0,1,0,0,0
秉,心,sim,25,0,0,0,0,0,1,0,0,0
秉,性,sìng,25,0,0,0,0,0,1,0,0,0
秉,持,tshî,25,0,0,0,0,1,0,0,0,0
秉,正,tsìng,25,0,0,0,0,0,1,0,0,0
秋,仔,á,25,1,0,0,0,0,0,0,0,0
秋,冷,líng,25,0,0,0,0,0,1,0,0,0
秋,分,hun,25,1,0,0,0,1,1,0,1,0
秋,季,kuì,25,0,0,0,0,1,1,0,0,0
秋,宮,kiong,25,0,0,0,0,1,0,0,0,0
秋,審,sím,25,0,0,0,0,0,1,0,0,0
秋,山,san,25,0,0,0,0,1,0,0,0,0
秋,帽,bō,25,0,0,1,0,0,1,0,0,0
秋,收,siu,25,0,0,0,0,0,1,0,0,0
秋,日,ji̍t,25,0,0,0,0,0,1,0,0,0
秋,毫,hô,25,0,0,0,0,0,1,0,0,0
秋,涼,liâng,25,0,0,0,0,0,1,0,0,0
秋,深,tshim,25,0,0,0,0,0,1,0,0,0
秋,燥,sò,25,0,0,1,0,0,0,0,0,0
秋,社,siā,25,0,0,0,0,0,1,0,0,0
秋,祭,tsè,25,0,0,0,0,0,1,0,0,0
秋,色,sik,25,0,0,0,0,0,1,0,0,0
秋,草,tsháu,25,0,0,0,0,0,1,0,0,0
秋,菊,kiok,25,0,0,0,0,1,0,0,0,0
秋,葵,kuî,25,0,0,0,0,1,1,0,0,0
秋,蘭,lân,25,0,0,0,1,0,0,0,0,0
秋,蟬,siân,25,0,0,0,0,0,1,0,0,0
秋,蠶,tshâm,25,0,0,0,0,0,1,0,0,0
秋,闈,uî,25,0,0,0,0,0,1,0,0,0
秋,雨,ú,25,0,0,0,0,0,1,0,0,0
科,別,pia̍t,25,0,0,0,0,1,0,0,0,0
科,員,guân,25,1,0,0,0,0,0,0,0,0
科,員,uân,25,1,0,0,0,1,0,0,0,0
科,場,tiûnn,25,0,0,0,0,0,1,0,0,0
科,外,guā,25,0,0,0,0,0,1,0,0,0
科,委,uí,25,0,0,0,0,1,0,0,0,0
科,技,kī,25,0,0,0,0,0,0,0,0,1
科,技,kǐ,25,0,0,0,0,0,0,0,0,1
科,柴,tshâ,25,0,0,0,0,0,1,0,0,0
科,條,tiâu,25,0,0,0,0,0,1,0,0,0
科,班,pan,25,0,0,0,0,0,1,0,0,0
科,系,hē,25,1,0,0,0,1,0,0,0,0
科,考,khó,25,0,0,0,0,0,1,0,0,0
科,進,tsìn,25,0,0,0,0,0,1,0,0,0
科,運,ūn,25,0,0,0,0,0,1,0,0,0
科,錢,tsînn,25,0,0,0,0,0,1,0,0,0
科,長,tiúnn,25,1,0,0,0,1,0,0,0,0
科,頭,thâu,25,1,0,0,0,0,0,0,0,0
秒,表,pió,25,0,0,0,0,1,0,0,0,0
秒,速,sok,25,0,0,0,0,0,0,0,1,0
秒,針,tsiam,25,0,0,0,0,0,1,0,1,0
秒,錶,pió,25,0,0,0,0,1,0,0,0,0
秘,傳,thuân,25,0,0,0,0,1,1,0,0,0
秘,力,la̍t,25,0,0,0,0,0,1,0,0,0
秘,四,sù,25,1,0,0,0,0,0,0,0,0
秘,思,sù,25,0,0,0,0,0,1,0,0,0
秘,秘,pì,25,0,0,0,0,0,1,0,0,0
秘,術,su̍t,25,0,0,0,0,0,1,0,0,0
秘,魯,lóo,25,0,0,0,0,1,0,0,0,0
租,借,tsioh,25,0,0,0,0,0,1,0,0,0
租,厝,tshù,25,1,0,0,0,1,1,0,0,0
租,地,tuē,25,0,0,0,0,0,1,0,0,0
租,店,tiàm,25,0,0,0,0,0,1,0,0,0
租,期,kî,25,0,0,0,0,1,0,0,0,0
租,業,gia̍p,25,0,0,0,0,0,1,0,0,0
租,用,iōng,25,0,0,0,0,1,0,0,0,0
租,租,tsoo,25,0,0,0,0,0,1,0,0,0
租,稅,sè,25,0,0,0,0,0,1,0,0,0
租,粟,tshik,25,0,0,0,0,0,1,0,0,0
租,約,iok,25,1,0,0,0,0,0,0,0,0
租,縛,pa̍k,25,0,0,0,0,0,1,0,0,0
租,茨,tshù,25,1,0,0,0,0,0,0,0,0
租,谷,kok,25,0,0,0,0,0,1,0,0,0
租,趕,kuánn,25,0,0,0,0,0,1,0,0,0
租,車,tshia,25,1,0,0,0,0,0,0,0,0
租,金,kim,25,1,0,0,0,1,0,0,0,0
租,項,hāng,25,0,0,0,0,0,1,0,0,0
租,額,gia̍h,25,0,0,0,0,0,1,0,0,0
租,館,kuán,25,0,0,0,0,0,1,0,0,0
秤,子,tsí,25,0,0,0,0,0,1,0,0,0
秤,桿,kuáinn,25,0,0,0,0,1,0,0,0,0
秤,盤,puânn,25,0,0,0,0,1,0,0,0,0
秤,砣,thô,25,1,0,0,0,0,0,0,0,0
秤,砣,tô,25,1,0,0,0,0,0,0,0,0
秤,砣,tôo,25,1,0,0,0,0,0,0,0,0
秤,秤,phîng,25,0,0,0,0,0,1,0,0,0
秦,國,kok,25,0,0,0,0,0,1,0,0,0
秦,朝,tiâu,25,0,0,1,0,0,1,0,0,0
秦,腔,khiunn,25,0,0,0,0,0,1,0,0,0
秦,茭,kau,25,0,0,0,0,0,1,0,0,0
秦,風,hong,25,0,0,1,0,0,0,0,0,0
秧,刀,to,25,0,0,0,0,0,1,0,0,0
秧,刺,tshiah,25,0,0,0,0,0,1,0,0,0
秧,割,kuah,25,0,0,0,0,0,1,0,0,0
秧,埕,tiânn,25,0,0,0,0,1,1,0,0,0
秧,庀,phí,25,0,0,0,0,0,1,0,0,0
秧,托,thut,25,0,0,0,0,0,1,0,0,0
秧,披,phi,25,0,0,0,0,0,1,0,0,0
秧,挑,thio,25,0,0,0,0,0,1,0,0,0
秧,擔,tànn,25,0,0,0,0,0,1,0,0,0
秧,田,tshân,25,0,0,0,0,0,1,0,0,0
秧,目,ba̍k,25,0,0,0,0,1,0,0,0,0
秧,腳,kha,25,0,0,0,0,1,0,0,0,0
秧,船,tsûn,25,1,0,0,0,0,1,0,0,0
秧,苗,biâu,25,0,0,0,0,1,0,0,0,0
秧,蓆,tshioh,25,0,0,0,0,0,1,0,0,0
秫,稻,tiū,25,0,0,0,0,1,0,0,0,0
秫,粟,tshik,25,0,0,0,0,1,0,0,0,0
