"DictWordID","PojUnicode","PojUnicodeOthers","PojInput","PojInputOthers","HanLoTaibunPoj","KipUnicode","KipUnicodeOthers","KipInput","KipInputOthers","HanLoTaibunKip","HoaBun"
"41941","kin-chhim-tì-kò͘","kun-chhim-tì-kò͘","kin-chhim-ti3-koo3","kun-chhim-ti3-koo3","根深柢固","kin-tshim-tì-kòo","kun-tshim-tì-kòo","kin-tshim-ti3-koo3","kun-tshim-ti3-koo3","根深柢固","根深柢固"
"41942","kin-chhiu","kun-chhiu","kin-chhiu","kun-chhiu","根鬚","kin-tshiu","kun-tshiu","kin-tshiu","kun-tshiu","根鬚","根毛"
"41943","kiⁿ-chí-hoe","","kinn-chi2-hoe","","梔子花","kinn-tsí-hue","","kinn-tsi2-hue","","梔子花","山黃梔"
"41944","kin-chìn","kun-chìn","kin-chin3","kun-chin3","跟進","kin-tsìn","kun-tsìn","kin-tsin3","kun-tsin3","跟進","跟進"
"41945","kin-chio","","kin-chio","","弓蕉","kin-tsio","","kin-tsio","","弓蕉","香蕉"
"41946","kin-choa̍t","kun-choa̍t","kin-choat8","kun-choat8","根絕","kin-tsua̍t","kun-tsua̍t","kin-tsuat8","kun-tsuat8","根絕","根絕"
"41947","kin-chong","kun-chong","kin-chong","kun-chong","跟蹤","kin-tsong","kun-tsong","kin-tsong","kun-tsong","跟蹤","跟蹤"
"41948","kin-goân","kun-goân","kin-goan5","kun-goan5","根原","kin-guân","kun-guân","kin-guan5","kun-guan5","根原","根底"
"41949","kin-goân","kun-goân","kin-goan5","kun-goan5","根源","kin-guân","kun-guân","kin-guan5","kun-guan5","根源","根源"
"41950","kin-hêng","kun-hêng","kin-heng5","kun-heng5","均衡","kin-hîng","kun-hîng","kin-hing5","kun-hing5","均衡","均衡"
"41951","kin-hù","kun-hù","kin-hu3","kun-hu3","均富","kin-hù","kun-hù","kin-hu3","kun-hu3","均富","均富"
"41952","kiⁿ-hún","","kinn-hun2","","鹼粉","kinn-hún","","kinn-hun2","","鹼粉","鹼粉"
"41953","kin-in","kun-in","kin-in","kun-in","根因","kin-in","kun-in","kin-in","kun-in","根因","肇因"
"41954","kin-khi̍p","kun-khi̍p","kin-khip8","kun-khip8","根khi̍p","kin-khi̍p","kun-khi̍p","kin-khip8","kun-khip8","根khi̍p","依據"
"41955","kiⁿ-kho̍k","keⁿ-kho̍k","kinn-khok8","kenn-khok8","更柝","kinn-kho̍k","kenn-kho̍k","kinn-khok8","kenn-khok8","更柝","宵柝"
"41956","kiⁿ-kho̍k","keⁿ-kho̍k","kinn-khok8","kenn-khok8","更柝","kinn-kho̍k","kenn-kho̍k","kinn-khok8","kenn-khok8","更柝","梆子"
"41957","kin-ki","kun-ki","kin-ki","kun-ki","根基","kin-ki","kun-ki","kin-ki","kun-ki","根基","根基"
"41958","kin-kì","kun-kù","kin-ki3","kun-ku3","根據","kin-kì","kun-kù","kin-ki3","kun-ku3","根據","根據"
"41959","kin-kì","kun-kù","kin-ki3","kun-ku3","根據","kin-kì","kun-kù","kin-ki3","kun-ku3","根據","根據"
"41960","kin-kì-tē","kun-kù-tōe","kin-ki3-te7","kun-ku3-toe7","根據地","kin-kì-tē","kun-kù-tuē","kin-ki3-te7","kun-ku3-tue7","根據地","根據地"
"41961","kiⁿ-kiⁿ-ke̍h-ke̍h","","kinn-kinn-keh8-keh8","","經經桀桀","kinn-kinn-ke̍h-ke̍h","","kinn-kinn-keh8-keh8","","經經桀桀","橫七豎八"
"41962","kiⁿ-kô","","kinn-ko5","","經翱","kinn-kô","","kinn-ko5","","經翱","混亂"
"41963","kin-kok","kun-kok","kin-kok","kun-kok","巾幗","kin-kok","kun-kok","kin-kok","kun-kok","巾幗","巾幗"
"41964","kin-kù","kun-kì","kin-ku3","kun-ki3","根鋸","kin-kù","kun-kì","kin-ku3","kun-ki3","根鋸","拉鋸戰"
"41965","kin-kù","kun-kì","kin-ku3","kun-ki3","根鋸","kin-kù","kun-kì","kin-ku3","kun-ki3","根鋸","磨洋工"
"41966","kin-kut","kun-kut","kin-kut","kun-kut","筋骨","kin-kut","kun-kut","kin-kut","kun-kut","筋骨","筋骨"
"41967","kin-kut-chháu","kun-kut-chháu","kin-kut-chhau2","kun-kut-chhau2","筋骨草","kin-kut-tsháu","kun-kut-tsháu","kin-kut-tshau2","kun-kut-tshau2","筋骨草","散血草"
"41968","kin-kut-chháu","kun-kut-chháu","kin-kut-chhau2","kun-kut-chhau2","筋骨草","kin-kut-tsháu","kun-kut-tsháu","kin-kut-tshau2","kun-kut-tshau2","筋骨草","筋骨草"
"41969","kiⁿ-lâu","","kinn-lau5","","更樓","kinn-lâu","","kinn-lau5","","更樓","更樓"
"41970","kiⁿ-lāu","","kinn-lau7","","更漏","kinn-lāu","","kinn-lau7","","更漏","砂漏"
"41971","kin-le","kun-le","kin-le","kun-le","筋絡","kin-le","kun-le","kin-le","kun-le","筋絡","肌腱"
"41972","kin-le","kun-le","kin-le","kun-le","筋絡","kin-le","kun-le","kin-le","kun-le","筋絡","韌帶"
"41973","kin-lūn","kun-lūn","kin-lun7","kun-lun7","筋韌","kin-lūn","kun-lūn","kin-lun7","kun-lun7","筋韌","堅韌"
"41974","kin-lūn","kun-lūn","kin-lun7","kun-lun7","筋韌","kin-lūn","kun-lūn","kin-lun7","kun-lun7","筋韌","堅毅"
"41975","kin-lūn","kun-lūn","kin-lun7","kun-lun7","筋韌","kin-lūn","kun-lūn","kin-lun7","kun-lun7","筋韌","頑強"
"41976","kin-me̍h","kun-me̍h","kin-meh8","kun-meh8","筋脈","kin-me̍h","kun-me̍h","kin-meh8","kun-meh8","筋脈","脈絡"
"41977","kin-me̍h","kun-me̍h","kin-meh8","kun-meh8","筋脈","kin-me̍h","kun-me̍h","kin-meh8","kun-meh8","筋脈","動脈"
"41978","kin-nî","","kin-ni5","","今年","kin-nî","","kin-ni5","","今年","今年"
"41979","kin-niú","kun-niú","kin-niu2","kun-niu2","斤兩","kin-niú","kun-niú","kin-niu2","kun-niu2","斤兩","分量"
"41980","kin-niú","kun-niú","kin-niu2","kun-niu2","斤兩","kin-niú","kun-niú","kin-niu2","kun-niu2","斤兩","斤兩"
"41981","kiⁿ-ōe","","kinn-oe7","","經話","kinn-uē","","kinn-ue7","","經話","饒舌"
"41982","kin-pan","kun-pan","kin-pan","kun-pan","跟班","kin-pan","kun-pan","kin-pan","kun-pan","跟班","跟班"
"41983","kin-pêng","kun-pêng","kin-peng5","kun-peng5","均平","kin-pîng","kun-pîng","kin-ping5","kun-ping5","均平","平均"
"41984","kiⁿ-poa̍h-tó","","kinn-poah8-to2","","kiⁿ跋倒","kinn-pua̍h-tó","","kinn-puah8-to2","","kinn跋倒","絆倒"
"41985","kin-pòaⁿ","kun-pòaⁿ","kin-poann3","kun-poann3","斤半","kin-puànn","kun-puànn","kin-puann3","kun-puann3","斤半","一斤半"
"41986","kiⁿ-pòaⁿ","","kinn-poann3","","經絆","kinn-puànn","","kinn-puann3","","經絆","纏繞"
"41987","kiⁿ-pò͘","","kinn-poo3","","更布","kinn-pòo","","kinn-poo3","","更布","織布"
"41988","kiⁿ-pò͘","","kinn-poo3","","經布","kinn-pòo","","kinn-poo3","","經布","經"
"41989","kiⁿ-pò͘","","kinn-poo3","","經布","kinn-pòo","","kinn-poo3","","經布","織布"
"41990","kin-pō͘","kun-pō͘","kin-poo7","kun-poo7","根部","kin-pōo","kun-pōo","kin-poo7","kun-poo7","根部","根部"
"41991","kin-pún","kun-pún","kin-pun2","kun-pun2","根本","kin-pún","kun-pún","kin-pun2","kun-pun2","根本","根本"
"41992","kin-pún","kun-pún","kin-pun2","kun-pun2","根本","kin-pún","kun-pún","kin-pun2","kun-pun2","根本","簡直"
"41993","kin-pún-te̍k","kun-pún-te̍k","kin-pun2-tek8","kun-pun2-tek8","根本的","kin-pún-ti̍k","kun-pún-ti̍k","kin-pun2-tik8","kun-pun2-tik8","根本的","基本上"
"41994","kin-sèng","kun-sèng","kin-seng3","kun-seng3","根性","kin-sìng","kun-sìng","kin-sing3","kun-sing3","根性","根性"
"41995","kiⁿ-sèng","","kinn-seng3","","鹼性","kinn-sìng","","kinn-sing3","","鹼性","鹼性"
"41996","kiⁿ-si","","kinn-si","","經絲","kinn-si","","kinn-si","","經絲","糾纏"
"41997","kin-sì","kun-sè","kin-si3","kun-se3","均勢","kin-sì","kun-sè","kin-si3","kun-se3","均勢","均勢"
"41998","kin-siaⁿ","kun-siaⁿ","kin-siann","kun-siann","斤聲","kin-siann","kun-siann","kin-siann","kun-siann","斤聲","重量"
"41999","kin-sim","","kin-sim","","兢心","kin-sim","","kin-sim","","兢心","用心"
"42000","kin-sim","","kin-sim","","兢心","kin-sim","","kin-sim","","兢心","進取心"
"42001","kin-sim","","kin-sim","","兢心","kin-sim","","kin-sim","","兢心","敬業"
"42002","kin-sio̍k","kun-sio̍k","kin-siok8","kun-siok8","均屬","kin-sio̍k","kun-sio̍k","kin-siok8","kun-siok8","均屬","既然"
"42003","kin-sio̍k","kun-sio̍k","kin-siok8","kun-siok8","均屬","kin-sio̍k","kun-sio̍k","kin-siok8","kun-siok8","均屬","反正"
"42004","kin-sûi","kun-sûi","kin-sui5","kun-sui5","跟隨","kin-suî","kun-suî","kin-sui5","kun-sui5","跟隨","跟隨"
"42005","kin-sûi","kun-sûi","kin-sui5","kun-sui5","跟隨","kin-suî","kun-suî","kin-sui5","kun-sui5","跟隨","跟班"
"42006","kin-té","kun-tóe","kin-te2","kun-toe2","根底","kin-té","kun-tué","kin-te2","kun-tue2","根底","底細"
"42007","kin-té","kun-tóe","kin-te2","kun-toe2","根底","kin-té","kun-tué","kin-te2","kun-tue2","根底","根底"
"42008","kin-té","kun-tóe","kin-te2","kun-toe2","根底","kin-té","kun-tué","kin-te2","kun-tue2","根底","根柢"
"42009","kin-té","kun-tóe","kin-te2","kun-toe2","根底","kin-té","kun-tué","kin-te2","kun-tue2","根底","根基"
"42010","kin-té","kun-tóe","kin-te2","kun-toe2","根底","kin-té","kun-tué","kin-te2","kun-tue2","根底","素質"
"42011","kin-té","kun-tóe","kin-te2","kun-toe2","根底","kin-té","kun-tué","kin-te2","kun-tue2","根底","本來"
"42012","kin-té","kun-té","kin-te2","kun-te2","筋柢","kin-té","kun-té","kin-te2","kun-te2","筋柢","韌帶"
"42013","kin-tè","kun-tè","kin-te3","kun-te3","跟tè","kin-tè","kun-tè","kin-te3","kun-te3","跟tè","隨從"
"42014","kin-thâu","kun-thâu","kin-thau5","kun-thau5","根頭","kin-thâu","kun-thâu","kin-thau5","kun-thau5","根頭","根源"
"42015","kin-thâu","kun-thâu","kin-thau5","kun-thau5","根頭","kin-thâu","kun-thâu","kin-thau5","kun-thau5","根頭","起源"
"42016","kin-thâu","kun-thâu","kin-thau5","kun-thau5","根頭","kin-thâu","kun-thâu","kin-thau5","kun-thau5","根頭","源頭"
"42017","kin-thâu","kun-thâu","kin-thau5","kun-thau5","筋頭","kin-thâu","kun-thâu","kin-thau5","kun-thau5","筋頭","肌腱"
"42018","kin-thâu-tek","kun-thâu-tek","kin-thau5-tek","kun-thau5-tek","筋頭竹","kin-thâu-tik","kun-thâu-tik","kin-thau5-tik","kun-thau5-tik","筋頭竹","觀音棕竹"
"42019","kin-thâu-tek","kun-thâu-tek","kin-thau5-tek","kun-thau5-tek","筋頭竹","kin-thâu-tik","kun-thâu-tik","kin-thau5-tik","kun-thau5-tik","筋頭竹","筋頭竹"
"42020","kiⁿ-thiap","keⁿ-thiap","kinn-thiap","kenn-thiap","庚帖","kinn-thiap","kenn-thiap","kinn-thiap","kenn-thiap","庚帖","八字帖"
"42021","kiⁿ-thoeh","","kinn-thoeh","","更替","kinn-thueh","","kinn-thueh","","更替","更替"
"42022","kin-tì","kun-tì","kin-ti3","kun-ti3","根蒂","kin-tì","kun-tì","kin-ti3","kun-ti3","根蒂","底細"
"42023","kin-tì","kun-tì","kin-ti3","kun-ti3","根蒂","kin-tì","kun-tì","kin-ti3","kun-ti3","根蒂","根底"
"42024","kin-tî","kun-tû","kin-ti5","kun-tu5","根除","kin-tî","kun-tû","kin-ti5","kun-tu5","根除","根除"
"42025","kin-tī","kun-tī","kin-ti7","kun-ti7","根治","kin-tī","kun-tī","kin-ti7","kun-ti7","根治","根治"
"42026","kiⁿ-tio̍h","keⁿ-tio̍h","kinn-tioh8","kenn-tioh8","經著","kinn-tio̍h","kenn-tio̍h","kinn-tioh8","kenn-tioh8","經著","絆住"
"42027","kiⁿ-ti̍t","keⁿ-ti̍t","kinn-tit8","kenn-tit8","驚蟄","kinn-ti̍t","kenn-ti̍t","kinn-tit8","kenn-tit8","驚蟄","驚蟄"
"42028","kin-to","kun-to","kin-to","kun-to","均都","kin-to","kun-to","kin-to","kun-to","均都","既然"
"42029","kin-tòa","kun-tòa","kin-toa3","kun-toa3","筋帶","kin-tuà","kun-tuà","kin-tua3","kun-tua3","筋帶","韌帶"
"42030","kin-tòe","kun-tè","kin-toe3","kun-te3","跟綴","kin-tuè","kun-tè","kin-tue3","kun-te3","跟綴","隨從"
"42031","kin-tu","kun-tu","kin-tu","kun-tu","均都","kin-tu","kun-tu","kin-tu","kun-tu","均都","反正"
"42032","kin-tú","kun-tú","kin-tu2","kun-tu2","根tú","kin-tú","kun-tú","kin-tu2","kun-tu2","根tú","反正"
"42033","kiò","","kio3","","叫","kiò","","kio3","","叫","以為"
"42034","kiò","","kio3","","叫","kiò","","kio3","","叫","叫"
"42035","kiò-bē-ìn","","kio3-be7-in3","","叫bē應","kiò-bē-ìn","","kio3-be7-in3","","叫bē應","叫不應"
"42036","kiò-bí","","kio3-bi2","","叫米","kiò-bí","","kio3-bi2","","叫米","叫米"
"42037","kiò-cheng","","kio3-cheng","","叫鐘","kiò-tsing","","kio3-tsing","","叫鐘","鬧鐘"
"42038","kiò-cheng-sîn","","kio3-cheng-sin5","","叫精神","kiò-tsing-sîn","","kio3-tsing-sin5","","叫精神","喚醒"
"42039","kiò-chhài","","kio3-chhai3","","叫菜","kiò-tshài","","kio3-tshai3","","叫菜","叫菜"
"42040","kiò-chhài","","kio3-chhai3","","叫菜","kiò-tshài","","kio3-tshai3","","叫菜","點菜"
"42041","kiò-chhéⁿ","kiò-chhíⁿ","kio3-chhenn2","kio3-chhinn2","叫醒","kiò-tshénn","kiò-tshínn","kio3-tshenn2","kio3-tshinn2","叫醒","叫醒"
"42042","kiò-chhéⁿ","kiò-chhíⁿ","kio3-chhenn2","kio3-chhinn2","叫醒","kiò-tshénn","kiò-tshínn","kio3-tshenn2","kio3-tshinn2","叫醒","喊醒"
"42043","kiò-chhéⁿ","kiò-chhíⁿ","kio3-chhenn2","kio3-chhinn2","叫醒","kiò-tshénn","kiò-tshínn","kio3-tshenn2","kio3-tshinn2","叫醒","喚醒"
"42044","kiò-chheng-sîn","","kio3-chheng-sin5","","叫精神","kiò-tshing-sîn","","kio3-tshing-sin5","","叫精神","叫醒"
"42045","kiò-chheng-sîn","","kio3-chheng-sin5","","叫精神","kiò-tshing-sîn","","kio3-tshing-sin5","","叫精神","喊醒"
"42046","kiò-chhùi","","kio3-chhui3","","叫嘴","kiò-tshuì","","kio3-tshui3","","叫嘴","使喚"
"42047","kiò-chhùi","","kio3-chhui3","","叫嘴","kiò-tshuì","","kio3-tshui3","","叫嘴","跑腿"
"42048","kiò-chhut","","kio3-chhut","","叫出","kiò-tshut","","kio3-tshut","","叫出","叫出"
"42049","kiò-chhut-tang","","kio3-chhut-tang","","叫出冬","kiò-tshut-tang","","kio3-tshut-tang","","叫出冬","夾竹桃"
"42050","kiò-chò","kiò-chòe","kio3-cho3","kio3-choe3","叫做","kiò-tsò","kiò-tsuè","kio3-tso3","kio3-tsue3","叫做","叫做"
"42051","kiò-chò","kiò-chòe","kio3-cho3","kio3-choe3","叫做","kiò-tsò","kiò-tsuè","kio3-tso3","kio3-tsue3","叫做","號稱"
"42052","kiò-chò","kiò-chòe","kio3-cho3","kio3-choe3","叫做","kiò-tsò","kiò-tsuè","kio3-tso3","kio3-tsue3","叫做","稱做"
"42053","kiò-chō","","kio3-cho7","","叫座","kiò-tsō","","kio3-tso7","","叫座","叫座"
"42054","kiò-hoah","","kio3-hoah","","叫喝","kiò-huah","","kio3-huah","","叫喝","叫喊"
"42055","kiò-hoah","","kio3-hoah","","叫喝","kiò-huah","","kio3-huah","","叫喝","喊叫"
"42056","kiò-hoaⁿ-hí","","kio3-hoann-hi2","","叫歡喜","kiò-huann-hí","","kio3-huann-hi2","","叫歡喜","尋開心"
"42057","kiò-hûn","","kio3-hun5","","叫魂","kiò-hûn","","kio3-hun5","","叫魂","叫魂"
"42058","kiò-ìn","","kio3-in3","","叫應","kiò-ìn","","kio3-in3","","叫應","呼應"
"42059","kiò-keⁿ","kiò-kiⁿ","kio3-kenn","kio3-kinn","叫更","kiò-kenn","kiò-kinn","kio3-kenn","kio3-kinn","叫更","報曉"
"42060","kiò-kheh","","kio3-kheh","","叫客","kiò-kheh","","kio3-kheh","","叫客","拉客"
"42061","kiò-kheh","","kio3-kheh","","叫客","kiò-kheh","","kio3-kheh","","叫客","招引客人"
"42062","kiò--khí-lâi","","kio3--khi2-lai5","","叫起來","kiò--khí-lâi","","kio3--khi2-lai5","","叫起來","叫起來"
"42063","kiò-khó͘","","kio3-khoo2","","叫苦","kiò-khóo","","kio3-khoo2","","叫苦","叫苦"
"42064","kiò-khó͘","","kio3-khoo2","","叫苦","kiò-khóo","","kio3-khoo2","","叫苦","訴苦"
"42065","kiò-kim-kó͘","","kio3-kim-koo2","","叫金鼓","kiò-kim-kóo","","kio3-kim-koo2","","叫金鼓","打招呼"
"42066","kiò-kim-kó͘","","kio3-kim-koo2","","叫金鼓","kiò-kim-kóo","","kio3-kim-koo2","","叫金鼓","金鼓齊鳴"
"42067","kiò-kim-kó͘","","kio3-kim-koo2","","叫金鼓","kiò-kim-kóo","","kio3-kim-koo2","","叫金鼓","敲鑼打鼓"
"42068","kiò-kiù-hō͘","","kio3-kiu3-hoo7","","叫救護","kiò-kiù-hōo","","kio3-kiu3-hoo7","","叫救護","呼救"
"42069","kiò-kiù-lâng","","kio3-kiu3-lang5","","叫救人","kiò-kiù-lâng","","kio3-kiu3-lang5","","叫救人","呼號"
"42070","kiò-koaⁿ-chhôe","kiò-koaⁿ-chhê","kio3-koann-chhoe5","kio3-koann-chhe5","叫官箠","kiò-kuann-tshuê","kiò-kuann-tshê","kio3-kuann-tshue5","kio3-kuann-tshe5","叫官箠","哀哀叫"
"42071","kiò-lêng","","kio3-leng5","","叫鈴","kiò-lîng","","kio3-ling5","","叫鈴","串鈴"
"42072","kiò-m̄-káⁿ","","kio3-m7-kann2","","叫m̀穘","kiò-m̄-kánn","","kio3-m7-kann2","","叫m̀穘","告饒"
"42073","kiò-m̄-káⁿ","","kio3-m7-kann2","","叫m̀穘","kiò-m̄-kánn","","kio3-m7-kann2","","叫m̀穘","討饒"
"42074","kiò-miâ","","kio3-mia5","","叫名","kiò-miâ","","kio3-mia5","","叫名","點名"
"42075","kiò-mn̂g","","kio3-mng5","","叫門","kiò-mn̂g","","kio3-mng5","","叫門","叫門"
"42076","kiò-oan-óng","","kio3-oan-ong2","","叫冤枉","kiò-uan-óng","","kio3-uan-ong2","","叫冤枉","叫屈"
"42077","kiò-oan-óng","","kio3-oan-ong2","","叫冤枉","kiò-uan-óng","","kio3-uan-ong2","","叫冤枉","喊冤枉"
"42078","kiò-sī","","kio3-si7","","叫是","kiò-sī","","kio3-si7","","叫是","以為"
"42079","kiò-siaⁿ","","kio3-siann","","叫聲","kiò-siann","","kio3-siann","","叫聲","叫聲"
"42080","kiò-sńg-ê","","kio3-sng2-e5","","叫耍個","kiò-sńg-ê","","kio3-sng2-e5","","叫耍個","叫做玩"
"42081","kiò-thiⁿ-chiáu","","kio3-thinn-chiau2","","叫天鳥","kiò-thinn-tsiáu","","kio3-thinn-tsiau2","","叫天鳥","雲雀"
"42082","kiò-tiān-ōe","","kio3-tian7-oe7","","叫電話","kiò-tiān-uē","","kio3-tian7-ue7","","叫電話","打電話"
"42083","kiò-tīn","","kio3-tin7","","叫陣","kiò-tīn","","kio3-tin7","","叫陣","叫陣"
"42084","kiô","","kio5","","茄","kiô","","kio5","","茄","老二"
"42085","kiô","","kio5","","茄","kiô","","kio5","","茄","茄"
"42086","kiô","","kio5","","茄","kiô","","kio5","","茄","茄子"
"42087","kiô","","kio5","","橋","kiô","","kio5","","橋","橋"
"42088","kiô","","kio5","","橋","kiô","","kio5","","橋","橋梁"
"42089","kiô-á-sek","","kio5-a2-sek","","茄仔色","kiô-á-sik","","kio5-a2-sik","","茄仔色","紫色"
"42090","kiô-chiam","","kio5-chiam","","橋尖","kiô-tsiam","","kio5-tsiam","","橋尖","橋墩"
"42091","kiô-kha","","kio5-kha","","橋腳","kiô-kha","","kio5-kha","","橋腳","橋下"
"42092","kiô-khang","","kio5-khang","","橋空","kiô-khang","","kio5-khang","","橋空","橋孔"
"42093","kiô-khang","","kio5-khang","","橋空","kiô-khang","","kio5-khang","","橋空","橋洞"
"42094","kiô-kòe-koáiⁿ-thiu","kiô-kè-koáiⁿ-thiu","kio5-koe3-koainn2-thiu","kio5-ke3-koainn2-thiu","橋過拐抽","kiô-kuè-kuáinn-thiu","kiô-kè-kuáinn-thiu","kio5-kue3-kuainn2-thiu","kio5-ke3-kuainn2-thiu","橋過拐抽","過河拆橋"
"42095","kiô-niû","","kio5-niu5","","橋樑","kiô-niû","","kio5-niu5","","橋樑","橋樑"
"42096","kiô-sek","","kio5-sek","","茄色","kiô-sik","","kio5-sik","","茄色","紫色"
"42097","kiō","","kio7","","轎","kiō","","kio7","","轎","轎"
"42098","kiō","","kio7","","轎","kiō","","kio7","","轎","轎子"
"42099","kiō-chhia","","kio7-chhia","","轎車","kiō-tshia","","kio7-tshia","","轎車","轎車"
"42100","kiō-kǹg-tek","","kio7-kng3-tek","","轎槓竹","kiō-kǹg-tik","","kio7-kng3-tik","","轎槓竹","石竹"
"42101","ki-oân","","ki-oan5","","機員","ki-uân","","ki-uan5","","機員","機員"
"42102","kioh","","kioh","","腳","kioh","","kioh","","腳","角色"
"42103","kioh","","kioh","","腳","kioh","","kioh","","腳","腳"
"42104","kioh-chîⁿ","","kioh-chinn5","","腳錢","kioh-tsînn","","kioh-tsinn5","","腳錢","腳力"
"42105","kioh-hu","","kioh-hu","","腳夫","kioh-hu","","kioh-hu","","腳夫","腳力"
"42106","kioh-siàu","","kioh-siau3","","腳數","kioh-siàu","","kioh-siau3","","腳數","角色"
"42107","kioh-siàu","","kioh-siau3","","腳數","kioh-siàu","","kioh-siau3","","腳數","腳色"
"42108","kiok","","kiok","","菊","kiok","","kiok","","菊","菊"
"42109","kiok","","kiok","","菊","kiok","","kiok","","菊","菊花"
"42110","kio̍k","","kiok8","","局","kio̍k","","kiok8","","局","必定"
"42111","kio̍k","","kiok8","","局","kio̍k","","kiok8","","局","局"
"42112","kio̍k","","kiok8","","劇","kio̍k","","kiok8","","劇","劇"
"42113","kio̍k-bīn","","kiok8-bin7","","局面","kio̍k-bīn","","kiok8-bin7","","局面","局面"
"42114","kio̍k-bô-ê","","kiok8-bo5-e5","","局無的","kio̍k-bô-ê","","kiok8-bo5-e5","","局無的","局"
"42115","kio̍k-chêng","","kiok8-cheng5","","劇情","kio̍k-tsîng","","kiok8-tsing5","","劇情","劇情"
"42116","kio̍k-chok-ka","","kiok8-chok-ka","","劇作家","kio̍k-tsok-ka","","kiok8-tsok-ka","","劇作家","劇作家"
