tl,hanzi,frequency,poj
tshioh-jī-tsng,尺二磚,16,chhioh-jī-chng
tshioh-pueh-á,尺八仔,16,chhioh-poeh-á
tshioh-la̍k-á,尺六仔,16,chhioh-la̍k-á
tshioh-tshùn-tuann,尺寸單,16,chhioh-chhùn-toaⁿ
tshioh-táu-tshìn,尺斗稱,16,chhioh-táu-chhìn
tshioh-thang-tóo,尺窗堵,16,chhioh-thang-tó͘
ka-lán-phak,尻坦覆,16,ka-lán-phak
kha-thán-phak,尻坦覆,16,kha-thán-phak
kha-tshng-kháu,尻川口,16,kha-chhng-kháu
kha-tshng-khang,尻川孔,16,kha-chhng-khang
kha-tshng-tsiam,尻川尖,16,kha-chhng-chiam
kha-tshng-tué,尻川底,16,kha-chhng-tóe
kha-tshng-āu,尻川後,16,kha-chhng-āu
kha-tshng-ngue̍h,尻川挾,16,kha-chhng-ngoe̍h
kha-tshng-táu,尻川斗,16,kha-chhng-táu
kha-tshng-pîng,尻川旁,16,kha-chhng-pêng
kha-tshng-kau,尻川溝,16,kha-chhng-kau
kha-tshng-phāng,尻川縫,16,kha-chhng-phāng
kha-tshng-hue,尻川花,16,kha-chhng-hoe
kha-tshng-thâu,尻川頭,16,kha-chhng-thâu
kha-tshng-kut,尻川骨,16,kha-chhng-kut
ka-tsiah-āu,尻脊後,16,ka-chiah-āu
lî-koo-am,尼姑庵,16,lî-ko͘-am
nî-koo-am,尼姑庵,16,nî-ko͘-am
lî-koo-īnn,尼姑院,16,lî-ko͘-īⁿ
bé--lâi,尾--來,16,bé--lâi
bé-jī-tsáinn,尾二指,16,bé-jī-cháiⁿ
bé--á,尾仔,16,bé--á
bé-tang-bah,尾冬肉,16,bé-tang-bah
bé-tang-kut,尾冬骨,16,bé-tang-kut
bé-kháu-thih,尾口鐵,16,bé-kháu-thih
bé-kháu-thâu,尾口頭,16,bé-kháu-thâu
bé-pà-thâu,尾巴頭,16,bé-pà-thâu
bé-āu-pē,尾後背,16,bé-āu-pē
bé-tsáinn-á,尾指仔,16,bé-cháiⁿ-á
bé-tsíng-tsáinn,尾指指,16,bé-chéng-cháiⁿ
bé-hé-hóo,尾火虎,16,bé-hé-hó͘
jiō-tō-iām,尿道炎,16,jiō-tō-iām
ki̍k-put-ki̍k,局不局,16,ke̍k-put-ke̍k
kio̍k-tiong-jîn,局中人,16,kio̍k-tiong-jîn
ku-ka-lâng,居家人,16,ku-ka-lâng
ku-ke-lâng,居家人,16,ku-ke-lâng
ku-liû-tuē,居留地,16,ku-liû-tōe
ku-lí-tin,居里珍,16,ku-lí-tin
kài-tshut-jîn,屆出人,16,kài-chhut-jîn
khut--lo̍h,屈--落,16,khut--lo̍h
ut--tio̍h,屈--著,16,ut--tio̍h
khut-guân-biō,屈原廟,16,khut-goân-biō
khut-huê-kha,屈回腳,16,khut-hôe-kha
khut-thinn-lí,屈天理,16,khut-thiⁿ-lí
khut-tshioh-hāng,屈尺巷,16,khut-chhioh-hāng
khut-tshioh-kia̍h,屈尺拱,16,khut-chhioh-kia̍h
khut-tshioh-kak,屈尺角,16,khut-chhioh-kak
khut-teh-tsē,屈得坐,16,khut-teh-chē
khut-tshiú-ki̍k,屈手極,16,khut-chhiú-ke̍k
khut-lê-kha,屈螺腳,16,khut-lê-kha
sái-jiō-pòo,屎尿布,16,sái-jiō-pò͘
sái-jiō-phûn,屎尿盆,16,sái-jiō-phûn
sái-jiō-puânn,屎尿盤,16,sái-jiō-pôaⁿ
sái-jiō-kûn,屎尿裙,16,sái-jiō-kûn
sái-tháng-pang,屎桶枋,16,sái-tháng-pang
sái-khak-mî,屎殼綿,16,sái-khak-mî
sái-ha̍k-liâu,屎礐寮,16,sái-ha̍k-liâu
sái-ha̍k-thâng,屎礐蟲,16,sái-ha̍k-thâng
sái-ha̍k-king,屎礐間,16,sái-ha̍k-keng
pîn-pâng-tsoo,屏房租,16,pîn-pâng-cho͘
tián-lám-huē,展覽會,16,tián-lám-hōe
tián-sin-sè,展身勢,16,tián-sin-sè
nià-kim-khuànn,展金看,16,nià-kim-khòaⁿ
tián-hong-sîn,展風神,16,tián-hong-sîn
thuah-á-khian,屜仔牽,16,thoah-á-khian
tôo-siù-tiûnn,屠獸場,16,tô͘-siù-tiûⁿ
lí-li̍k-su,履歷書,16,lí-le̍k-su
san--á,山--仔,16,san--á
suann-tshuàn-tîn,山串籐,16,soaⁿ-chhoàn-tîn
suann-sian-tsa,山仙楂,16,soaⁿ-sian-cha
suann-tshì-kue,山刺瓜,16,soaⁿ-chhì-koe
suann-kuah-khang,山割孔,16,soaⁿ-koah-khang
suann-kóo-pih,山古鱉,16,soaⁿ-kó͘-pih
suann-thôo-tāu,山土荳,16,soaⁿ-thô͘-tāu
suann-poo-kiunn,山埔姜,16,soaⁿ-po͘-kiuⁿ
suann-poo-kun,山埔根,16,soaⁿ-po͘-kun
suann-poo-kûn,山埔銀,16,soaⁿ-po͘-kûn
suann-poo-iâm,山埔鹽,16,soaⁿ-po͘-iâm
suann-tiûnn-lâng,山場人,16,soaⁿ-tiûⁿ-lâng
suann-hô-tshú,山壕鼠,16,soaⁿ-hô-chhú
suann-tuā-tan,山大丹,16,soaⁿ-tōa-tan
suann-tuā-lâng,山大人,16,soaⁿ-tōa-lâng
suann-niû-á,山娘仔,16,soaⁿ-niû-á
san-jī-pîng,山字旁,16,san-jī-pêng
suann-kuann-lân,山官蘭,16,soaⁿ-koaⁿ-lân
suann-bé-liu,山尾溜,16,soaⁿ-bé-liu
suann-khàm-kha,山崁腳,16,soaⁿ-khàm-kha
suann-tang-iū,山東柚,16,soaⁿ-tang-iū
suann-tang-pe̍h,山東白,16,soaⁿ-tang-pe̍h
suann-tang-hún,山東粉,16,soaⁿ-tang-hún
suann-pī-pê,山枇杷,16,soaⁿ-pī-pê
suann-nâ-tâu,山林投,16,soaⁿ-nâ-tâu
suann-kam-á,山柑仔,16,soaⁿ-kam-á
suann-iū-á,山柚仔,16,soaⁿ-iū-á
suann-kun-lîng,山根龍,16,soaⁿ-kun-lêng
suann-kuì-phê,山桂皮,16,soaⁿ-kùi-phê
suann-kuì-hue,山桂花,16,soaⁿ-kùi-hoe
suann-sng-tsâi,山桑材,16,soaⁿ-sng-châi
suann-kiat-á,山桔仔,16,soaⁿ-kiat-á
suann-kinn-tsí,山梔子,16,soaⁿ-kiⁿ-chí
suann-tsi-tsú,山梔子,16,soaⁿ-chi-chú
san-tsa-ko,山楂糕,16,san-cha-ko
suann-iûnn-muâ,山楊麻,16,soaⁿ-iûⁿ-môa
suann-pin-nn̂g,山檳榔,16,soaⁿ-pin-nn̂g
suann-ing-thô,山櫻桃,16,soaⁿ-eng-thô
suann-tsuí-liú,山水柳,16,soaⁿ-chúi-liú
suann-iû-tông,山油桐,16,soaⁿ-iû-tông
suann-hái-tông,山海棠,16,soaⁿ-hái-tông
san-hái-tìn,山海鎮,16,san-hái-tìn
suann-hun-tsháu,山煙草,16,soaⁿ-hun-chháu
suann-gû-lin,山牛乳,16,soaⁿ-gû-lin
suann-khan-gû,山牽牛,16,soaⁿ-khan-gû
suann-káu-jiō,山狗尿,16,soaⁿ-káu-jiō
suann-suī-hiunn,山瑞香,16,soaⁿ-sūi-hiuⁿ
suann-kue-tshài,山瓜菜,16,soaⁿ-koe-chhài
suann-pe̍h-tshài,山白菜,16,soaⁿ-pe̍h-chhài
suann-tik-lân,山竹蘭,16,soaⁿ-tek-lân
suann-âng-be̍h,山紅麥,16,soaⁿ-âng-be̍h
suann-sòo-ing,山素馨,16,soaⁿ-sò͘-eng
suann-tsí-soo,山紫蘇,16,soaⁿ-chí-so͘
suann-iûnn-hī,山羊耳,16,soaⁿ-iûⁿ-hī
suann-jio̍k-kuì,山肉桂,16,soaⁿ-jio̍k-kùi
suann-bah-tāu,山肉豆,16,soaⁿ-bah-tāu
suann-hôo-tsio,山胡椒,16,soaⁿ-hô͘-chio
suann-tsi-muâ,山脂麻,16,soaⁿ-chi-môa
suann-tshàu-tsiunn,山臭樟,16,soaⁿ-chhàu-chiuⁿ
suann-king-tsio,山芎蕉,16,soaⁿ-keng-chio
suann-phû-iông,山芙蓉,16,soaⁿ-phû-iông
suann-kuah-tshài,山芥菜,16,soaⁿ-koah-chhài
suann-khûn-tshài,山芹菜,16,soaⁿ-khûn-chhài
suann-khoo-līng,山苦楝,16,soaⁿ-kho͘-lēng
suann-khóo-kue,山苦瓜,16,soaⁿ-khó͘-koe
suann-kiô-pò,山茄報,16,soaⁿ-kiô-pò
suann-ba̍k-nī,山茉莉,16,soaⁿ-ba̍k-nī
suann-ka-phuà,山茭破,16,soaⁿ-ka-phòa
suann-tsu-jû,山茱萸,16,soaⁿ-chu-jû
suann-láu-hio̍h,山荖葉,16,soaⁿ-láu-hio̍h
suann-kik-hue,山菊花,16,soaⁿ-kek-hoe
suann-kiok-hue,山菊花,16,soaⁿ-kiok-hoe
suann-tshài-tāu,山菜豆,16,soaⁿ-chhài-tāu
suann-kuah-tshài,山葛菜,16,soaⁿ-koah-chhài
suann-phô-tô,山葡萄,16,soaⁿ-phô-tô
suann-suàn-pān,山蒜瓣,16,soaⁿ-soàn-pān
suann-suàn-thâu,山蒜頭,16,soaⁿ-soàn-thâu
suann-kè-niau,山蕨貓,16,soaⁿ-kè-niau
suann-io̍h-tsû,山藥薯,16,soaⁿ-io̍h-chû
suann-lôo-po̍k,山蘿蔔,16,soaⁿ-lô͘-po̍k
suann-giâ-kang,山蜈蚣,16,soaⁿ-giâ-kang
suann--ni̍h,山裡,16,soaⁿ--ni̍h
suann-kak-lîng,山角菱,16,soaⁿ-kak-lêng
suann-tāu-kun,山豆根,16,soaⁿ-tāu-kun
suann-ti-bah,山豬肉,16,soaⁿ-ti-bah
suann-ti-kuann,山豬肝,16,soaⁿ-ti-koaⁿ
suann-kim-tsiam,山金針,16,soaⁿ-kim-chiam
suann-tíng-khuán,山頂款,16,soaⁿ-téng-khoán
suann-tíng-khì,山頂氣,16,soaⁿ-téng-khì
suann-pe-lîng,山飛龍,16,soaⁿ-pe-lêng
suann-hiunn-înn,山香圓,16,soaⁿ-hiuⁿ-îⁿ
suann-bé-tsî,山馬薯,16,soaⁿ-bé-chî
suann-bé-tuê,山馬蹄,16,soaⁿ-bé-tôe
suann-iâm-tshinn,山鹽菁,16,soaⁿ-iâm-chhiⁿ
suann-iâm-sng,山鹽酸,16,soaⁿ-iâm-sng
suann-muâ-tsháu,山麻草,16,soaⁿ-môa-chháu
suann-muâ-tshiok,山麻雀,16,soaⁿ-môa-chhiok
suann-n̂g-kinn,山黃梔,16,soaⁿ-n̂g-kiⁿ
suann-n̂g-muâ,山黃麻,16,soaⁿ-n̂g-môa
suann-lîng-gíng,山龍眼,16,soaⁿ-lêng-géng
gâm-tsio̍h-ńg,岩石影,16,gâm-chio̍h-ńg
gâm-tsio̍h-phāng,岩石縫,16,gâm-chio̍h-phāng
gâm-tsio̍h-khiah,岩石隙,16,gâm-chio̍h-khiah
ga̍k-guân-suè,岳元帥,16,ga̍k-goân-sòe
kiā-siâ-lu,崎斜推,16,kiā-siâ-lu
lūn-á-bé,崙仔尾,16,lūn-á-bé
pang--khì,崩--去,16,pang--khì
pang-pāi-iâ,崩敗爺,16,pang-pāi-iâ
luân-tuā-sam,巒大杉,16,loân-tōa-sam
tsiu-ti-sū,州知事,16,chiu-ti-sū
sûn-pōo-thiann,巡捕廳,16,sûn-pō͘-thiaⁿ
sûn-tsa-póo,巡查補,16,sûn-cha-pó͘
sûn-iûnn-lām,巡洋艦,16,sûn-iûⁿ-lām
sûn-he-tsuí,巡灰水,16,sûn-he-chúi
kang-hu-lâng,工夫人,16,kang-hu-lâng
kang-hu-pēnn,工夫病,16,kang-hu-pēⁿ
kang-hu-tsìng,工夫症,16,kang-hu-chèng
kang-hu-thâu,工夫頭,16,kang-hu-thâu
kong-jī-tú,工字抵,16,kong-jī-tú
kang-pún-tsoo,工本租,16,kang-pún-cho͘
kang-pún-tshik,工本粟,16,kang-pún-chhek
kang-pún-gîn,工本銀,16,kang-pún-gîn
kang-iōng-phín,工用品,16,kang-iōng-phín
khang-khè-tiûnn,工課場,16,khang-khè-tiûⁿ
khang-khè-liâu,工課寮,16,khang-khè-liâu
khang-khè-thâu,工課頭,16,khang-khè-thâu
kang-tsu-tshik,工資粟,16,kang-chu-chhek
tsó-iū-i̍k,左右翼,16,chó-iū-e̍k
tsó-iū-lîn,左右鄰,16,chó-iū-lîn
tsó-kau-hīnn,左鉤耳,16,chó-kau-hīⁿ
khiáu-teh-teh,巧塊塊,16,khiáu-teh-teh
kháu-hū-tsiáu,巧婦鳥,16,kháu-hū-chiáu
tshe--lâi,差--來,16,chhe--lâi
tsha-put-to,差不多,16,chha-put-to
tshe-ah-kuann,差押官,16,chhe-ah-koaⁿ
tsua̍h--tio̍h,差著,16,choa̍h--tio̍h
tsha-lî-si,差釐絲,16,chha-lî-si
tsī-hāi-tshiong,巳亥沖,16,chī-hāi-chhiong
sū-iû-thiú,巳酋丑,16,sū-iû-thiú
pa-sian-tsiúnn,巴仙掌,16,pa-sian-chiúⁿ
pa-tôo-lóo,巴圖魯,16,pa-tô͘-ló͘
pa-kik-thian,巴戟天,16,pa-kek-thian
pa-tàn-hīng,巴旦杏,16,pa-tàn-hēng
pa-tāu-jîn,巴豆仁,16,pa-tāu-jîn
pa-tāu-iû,巴豆油,16,pa-tāu-iû
hāng-á-kháu,巷仔口,16,hāng-á-kháu
hāng-á-thâu,巷仔頭,16,hāng-á-thâu
tshī-á-thâu,市仔頭,16,chhī-á-thâu
pòo-ìn-hue,布印花,16,pò͘-ìn-hoe
pòo-kò-bûn,布告文,16,pò͘-kò-bûn
pòo-tsìng-si,布政司,16,pò͘-chèng-si
pòo-kui-se,布機紗,16,pò͘-kui-se
pòo-tsang-suànn,布綜線,16,pò͘-chang-sòaⁿ
pòo-tē-lin,布袋奶,16,pò͘-tē-lin
pòo-tē-hì,布袋戲,16,pò͘-tē-hì
pòo-tē-kuí,布袋鬼,16,pò͘-tē-kúi
pòo-tē-tsiáu,布袋鳥,16,pò͘-tē-chiáu
pòo-tē-giâ,布袋鵝,16,pò͘-tē-giâ
pòo-lōo-su,布路斯,16,pò͘-lō͘-su
pòo-hōo-suànn,布雨傘,16,pò͘-hō͘-sòaⁿ
pòo-kut-siau,布骨硝,16,pò͘-kut-siau
phâng-liâu-soh,帆繚索,16,phâng-liâu-soh
phè-á-kun,帕仔巾,16,phè-á-kun
phè-āu-táu,帕後斗,16,phè-āu-táu
phè-tīn-bé,帕陣尾,16,phè-tīn-bé
phè-kut-thâu,帕骨頭,16,phè-kut-thâu
tè-kun-kong,帝君公,16,tè-kun-kong
tè-kun-iâ,帝君爺,16,tè-kun-iâ
tè-tiān-khí,帝殿起,16,tè-tiān-khí
kun-sū-tshiūnn,帥仕相,16,kun-sū-chhiūⁿ
suè-jī-kî,帥字旗,16,sòe-jī-kî
sai-hū-niû,師傅娘,16,sai-hū-niû
sai-hū-kang,師傅工,16,sai-hū-kang
sai-hū-pōo,師傅步,16,sai-hū-pō͘
sai-hū-kha,師傅腳,16,sai-hū-kha
sai-hū-kioh,師傅腳,16,sai-hū-kioh
sai-hū-kóng,師傅講,16,sai-hū-kóng
sai-hū-thâu,師傅頭,16,sai-hū-thâu
tài-lâng-tsînn,帶人錢,16,tài-lâng-chîⁿ
tuà-sng-hà,帶喪孝,16,tòa-sng-hà
tài-song-hà,帶喪孝,16,tài-song-hà
tuà-koo-luân,帶孤鸞,16,tòa-ko͘-loân
tài-ke-āu,帶家後,16,tài-ke-āu
tuà-ka-tshut,帶家齣,16,tòa-ka-chhut
tài-iu-iông,帶憂容,16,tài-iu-iông
tài-thô-hue,帶桃花,16,tài-thô-hoe
tài-tsuí-kuan,帶水關,16,tài-chúi-koan
tài-hé-kuan,帶火關,16,tài-hé-koan
tuà-kuì-jîn,帶貴人,16,tòa-kùi-jîn
tài-sin-miā,帶身命,16,tài-sin-miā
tuà-siang-to,帶雙刀,16,tòa-siang-to
tuà-si̍t-lo̍k,帶食祿,16,tòa-si̍t-lo̍k
tuà-ia̍h-bé,帶驛馬,16,tòa-ia̍h-bé
tuà-kuí-thai,帶鬼胎,16,tòa-kúi-thai
siông-san-lî,常山尼,16,siông-san-lî
siông-tshun-tîn,常春籐,16,siông-chhun-tîn
siông-li̍k-tshiū,常綠樹,16,siông-le̍k-chhiū
siông-hiong-tê,常香茶,16,siông-hiong-tê
bō-á-tûn,帽仔唇,16,bō-á-tûn
bō-á-tuà,帽仔帶,16,bō-á-tòa
bō-á-kè,帽仔架,16,bō-á-kè
bō-á-khoo,帽仔箍,16,bō-á-kho͘
bō-á-bûn,帽仔紋,16,bō-á-bûn
png-han-tsû,幫蕃薯,16,png-han-chû
kan-ná-sun,干仔孫,16,kan-ná-sun
kan-kan-á,干干仔,16,kan-kan-á
kan-tsìnn-ke,干煎雞,16,kan-chìⁿ-ke
pînn-tó-phûn,平倒盆,16,pîⁿ-tó-phûn
phiânn-tó-tńg,平倒返,16,phiâⁿ-tó-tńg
phînn-tó-tńg,平倒返,16,phîⁿ-tó-tńg
pîng-kong-kiànn,平光鏡,16,pêng-kong-kiàⁿ
pînn-tsē-khiā,平坐豎,16,pîⁿ-chē-khiā
pînn-poo-huan,平埔番,16,pîⁿ-po͘-hoan
pînn-poo-lōo,平埔路,16,pîⁿ-po͘-lō͘
pînn-pò-phûn,平報盆,16,pîⁿ-pò-phûn
pîng-an-tshì,平安刺,16,pêng-an-chhì
pîng-an-jia̍t,平安熱,16,pêng-an-jia̍t
pîng-an-pīnn,平安病,16,pêng-an-pīⁿ
pîng-an-hû,平安符,16,pêng-an-hû
pîng-an-tsiò,平安醮,16,pêng-an-chiò
pîng-an-siú,平安首,16,pêng-an-siú
pîng-siông-lâng,平常人,16,pêng-siông-lâng
pîng-pîng-á,平平仔,16,pêng-pêng-á
pînn-tú-thing,平抵撐,16,pîⁿ-tú-theng
pînn-tú-ti̍t,平抵直,16,pîⁿ-tú-ti̍t
pînn-tú-kè,平抵過,16,pîⁿ-tú-kè
pînn-tsiànn-sim,平正心,16,pîⁿ-chiàⁿ-sim
pînn-tsiànn-lūn,平正論,16,pîⁿ-chiàⁿ-lūn
pînn-liu-liu,平溜溜,16,pîⁿ-liu-liu
pînn-puann-iūnn,平般樣,16,pîⁿ-poaⁿ-iūⁿ
nî-tau-pinn,年兜邊,16,nî-tau-piⁿ
nî-mê-tau,年暝兜,16,nî-mê-tau
nî-kí-tsuē,年紀濟,16,nî-kí-chōe
nî-kí-khin,年紀輕,16,nî-kí-khin
nî-tú-nî,年遇年,16,nî-tú-nî
nî-thâu-lāi,年頭利,16,nî-thâu-lāi
kàn-kong-kíng,幹光景,16,kàn-kong-kéng
kàn-sinn-sí,幹生死,16,kàn-siⁿ-sí
kàn-tǹg-lān,幹當難,16,kàn-tǹg-lān
iù-to-tsio̍h,幼刀石,16,iù-to-chio̍h
iù-meh-meh,幼咪咪,16,iù-meh-meh
iù-sap-sap,幼屑屑,16,iù-sap-sap
iù-sut-sut,幼屑屑,16,iù-sut-sut
iù-buah-buah,幼抹抹,16,iù-boah-boah
iù-mn̂g-kue,幼毛雞,16,iù-mn̂g-koe
iù-bang-bang,幼濛濛,16,iù-bang-bang
iù-hu-hu,幼灰灰,16,iù-hu-hu
iù-tī-uân,幼稚園,16,iù-tī-oân
iù-hún-hún,幼粉粉,16,iù-hún-hún
iù-lia̍p-mi̍h,幼粒物,16,iù-lia̍p-mi̍h
iù-hê-á,幼蝦仔,16,iù-hê-á
iù-nńg-nńg,幼軟軟,16,iù-nńg-nńg
iù-mng-mng,幼麼麼,16,iù-mng-mng
kuí-bûn-tsiân,幾文錢,16,kúi-bûn-chiân
kuí-ji̍t-á,幾日仔,16,kúi-ji̍t-á
kuí-hô-tsînn,幾毫錢,16,kúi-hô-chîⁿ
kuí-tsì-me̍h,幾至脈,16,kúi-chì-me̍h
tsng-á-thâu,庄仔頭,16,chng-á-thâu
tsng-lí-lâng,庄裡人,16,chng-lí-lâng
tsng-ni̍h-sông,庄裡傖,16,chng-ni̍h-sông
tsng-ni̍h-biō,庄裡廟,16,chng-ni̍h-biō
tsng-ni̍h-khuán,庄裡款,16,chng-ni̍h-khoán
tshn̂g-tsiá-bú,床姐母,16,chhn̂g-chiá-bú
tshn̂g-bú-i,床母衣,16,chhn̂g-bú-i
sī-tuā-lâng,序大人,16,sī-tōa-lâng
tiàm-tsú-lâng,店主人,16,tiàm-chú-lâng
tiàm-á-kháu,店仔口,16,tiàm-á-kháu
tiàm-á-kha,店仔腳,16,tiàm-á-kha
tiàm-thang-pang,店窗枋,16,tiàm-thang-pang
tiàm-thâu-lâng,店頭人,16,tiàm-thâu-lâng
hú-sîng-hông,府城隍,16,hú-sêng-hông
hú-king-li̍k,府經歷,16,hú-keng-le̍k
hú-lo̍k-tām,府鹿淡,16,hú-lo̍k-tām
tōo-hé-si̍t,度伙食,16,tō͘-hé-si̍t
tōo-sìnn-miā,度性命,16,tō͘-sìⁿ-miā
tōo-kè-ji̍t,度過日,16,tō͘-kè-ji̍t
tōo-liōng-hîng,度量衡,16,tō͘-liōng-hêng
khòo-tsînn-tsuá,庫錢紙,16,khò͘-chîⁿ-chóa
am-pôo-tsê,庵埔蟬,16,am-pô͘-chê
sù-bū-hē,庶務係,16,sù-bū-hē
sù-bū-khò,庶務課,16,sù-bū-khò
sù-tsóo-bú,庶祖母,16,sù-chó͘-bú
khng-guân-suè,康元帥,16,khng-goân-sòe
khong-guân-suè,康元帥,16,khong-goân-sòe
khong-hi-kun,康熙君,16,khong-hi-kun
khong-hi-tsînn,康熙錢,16,khong-hi-chîⁿ
khong-sià-jîn,康舍人,16,khong-sià-jîn
jú-khiâm-lôo,庾黔婁,16,jú-khiâm-lô͘
ē-mn̂g-tō,廈門道,16,ē-mn̂g-tō
hā-tô-tíng,廈陀戥,16,hā-tô-téng
huè--khì,廢--去,16,hòe--khì
huè-hōo-kài,廢戶屆,16,hòe-hō͘-kài
kńg-tsiu-hú,廣州府,16,kńg-chiu-hú
kńg-tang-tiàm,廣東店,16,kńg-tang-tiàm
kńg-tang-huî,廣東磁,16,kńg-tang-hûi
kńg-tang-tsian,廣東箋,16,kńg-tang-chian
kńg-tang-thíng,廣東艇,16,kńg-tang-théng
kóng-hio̍h-sam,廣葉杉,16,kóng-hio̍h-sam
thiann-kháu-pîn,廳口屏,16,thiaⁿ-kháu-pîn
thiann-āu-pâng,廳後房,16,thiaⁿ-āu-pâng
iân-siū-siú,延壽首,16,iân-siū-siú
kiàn-tiok-bu̍t,建築物,16,kiàn-tiok-bu̍t
kiàn-gī-su,建議書,16,kiàn-gī-su
hak-sin-tshīng,建身穿,16,hak-sin-chhēng
lāng-gín-á,弄囡仔,16,lāng-gín-á
lāng-tshiú-hue,弄手花,16,lāng-chhiú-hoe
lāng-oo-lîng,弄烏龍,16,lāng-o͘-lêng
lāng-káu-hîm,弄狗熊,16,lāng-káu-hîm
lāng-hue-kóo,弄花鼓,16,lāng-hoe-kó͘
lāng-tshio̍h-hue,弄蓆花,16,lāng-chhio̍h-hoe
lāng-tsînn-kóo,弄錢鼓,16,lāng-chîⁿ-kó͘
lāng-thih-tsí,弄鐵子,16,lāng-thih-chí
lāng-thih-khuân,弄鐵環,16,lāng-thih-khoân
i̍k-jī-thâu,弋字頭,16,e̍k-jī-thâu
king--khui,弓--開,16,keng--khui
king-to-tsioh,弓刀石,16,keng-to-chioh
king-tuā-ti,弓大豚,16,keng-tōa-ti
king-jī-pîng,弓字旁,16,keng-jī-pêng
kiong-jī-pîng,弓字旁,16,kiong-jī-pêng
king-pòo-phâng,弓布篷,16,keng-pò͘-phâng
king-pâi-tshìng,弓牌銃,16,keng-pâi-chhèng
king-tsìnn-tóo,弓箭堵,16,keng-chìⁿ-tó͘
king-tsìnn-huat,弓箭法,16,keng-chìⁿ-hoat
king-tsìnn-hiân,弓箭絃,16,keng-chìⁿ-hiân
ín-tsuí-tsio,引水蕉,16,ín-chúi-chio
ín-lōo-sai,引路司,16,ín-lō͘-sai
ín-lōo-ke,引路雞,16,ín-lō͘-ke
ín-tsìn-su,引進書,16,ín-chìn-su
ín-tiān-ki,引電機,16,ín-tiān-ki
ín-tiān-suànn,引電線,16,ín-tiān-sòaⁿ
ín-hûn-huan,引魂幡,16,ín-hûn-hoan
ín-hûn-ke,引魂雞,16,ín-hûn-ke
lám-kang-hu,弱工夫,16,lám-kang-hu
lám-kha-kut,弱腳骨,16,lám-kha-kut
lám-sin-miā,弱身命,16,lám-sin-miā
tiunn-sè-bīn,張勢面,16,tiuⁿ-sè-bīn
tiunn-thian-kun,張天君,16,tiuⁿ-thian-kun
tiunn-thian-su,張天師,16,tiuⁿ-thian-su
tiunn-gua̍t-lo̍k,張月鹿,16,tiuⁿ-goa̍t-lo̍k
tiunn-ua̍h-kuí,張活鬼,16,tiuⁿ-oa̍h-kúi
tiunn-tsin-jîn,張真人,16,tiuⁿ-chin-jîn
tiunn-tsin-kun,張真君,16,tiuⁿ-chin-kun
tiunn-sìng-tsiá,張聖者,16,tiuⁿ-sèng-chiá
tiunn-sin-sè,張身勢,16,tiuⁿ-sin-sè
tiunn-bé-sè,張馬勢,16,tiuⁿ-bé-sè
kiông-kiap-tsha̍t,強劫賊,16,kiông-kiap-chha̍t
kiông-tō-m̄,強盜不,16,kiông-tō-m̄
kiông-tō-beh,強盜要,16,kiông-tō-beh
kiâng-kha-ping,強腳兵,16,kiâng-kha-peng
kiông-tsia̍h-jio̍k,強食弱,16,kiông-chia̍h-jio̍k
tuânn-jí-á,彈子仔,16,tôaⁿ-jí-á
tuānn--tio̍h,彈著,16,tōaⁿ--tio̍h
tuānn--khui,彈開,16,tōaⁿ--khui
bî-li̍k-hu̍t,彌勒佛,16,bî-le̍k-hu̍t
mî-li̍k-hu̍t,彌勒佛,16,mî-le̍k-hu̍t
nî-li̍k-hu̍t,彌勒佛,16,nî-le̍k-hu̍t
mî-li̍k-iâ,彌勒爺,16,mî-le̍k-iâ
nî-li̍k-iâ,彌勒爺,16,nî-le̍k-iâ
mí-tô-king,彌陀經,16,mí-tô-keng
uan-kong-á,彎光仔,16,oan-kong-á
uan-kong-bâi,彎光楣,16,oan-kong-bâi
uan-kong-mn̂g,彎光門,16,oan-kong-mn̂g
uan-puè-í,彎背椅,16,oan-pòe-í
tshái-kî-á,彩旗仔,16,chhái-kî-á
tshái-kî-kóo,彩旗鼓,16,chhái-kî-kó͘
piu-kóo-kong,彪古公,16,piu-kó͘-kong
iánn-tsi̍t-ē,影一--下,16,iáⁿ-chi̍t-ē
iánn-hì-kuán,影戲館,16,iáⁿ-hì-koán
hit-tsi̍t-ji̍t,彼一日,16,hit-chi̍t-ji̍t
hit-ē-á,彼下仔,16,hit-ē-á
hé-iā-ū,彼也有,16,hé-iā-ū
hit-ê-lâng,彼個人,16,hit-ê-lâng
hit-sóo-tsāi,彼所在,16,hit-só͘-chāi
hit-pîng-pinn,彼旁邊,16,hit-pêng-piⁿ
hit-ji̍t-á,彼日仔,16,hit-ji̍t-á
hit-sî-tsueh,彼時節,16,hit-sî-choeh
hé-ū-iánn,彼有影,16,hé-ū-iáⁿ
hit-tang-sî,彼當時,16,hit-tang-sî
pí-tong-sî,彼當時,16,pí-tong-sî
hit-tíng-lâng,彼等人,16,hit-téng-lâng
hit-tíng-hō,彼等號,16,hit-téng-hō
hit-si-á,彼絲仔,16,hit-si-á
óng-huê-tuann,往回單,16,óng-hôe-toaⁿ
óng-hok-tuann,往復單,16,óng-hok-toaⁿ
āu--nî,後--年,16,āu--nî
āu--ji̍t,後--日,16,āu--ji̍t
hōo-pī-kun,後備軍,16,hō͘-pī-kun
