tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
ī-siat,ī-siat,預設,i-siat,i-siat,2,taigitv
ū-siat,ū-siat,預設,u-siat,u-siat,2,taigitv
thò-iōng,thò-iōng,套用,tho-iong,tho-iong,2,taigitv
tha̍k-khah-ki,tha̍k-khah-ki,讀卡機,thak-khah-ki,thak-khah-ki,3,taigitv
hīnn-ki,hīⁿ-ki,耳機,hinn-ki,hiⁿ-ki,2,taigitv
hī-ki,hī-ki,耳機,hi-ki,hi-ki,2,taigitv
hīnn-ki-khang,hīⁿ-ki-khang,耳機空,hinn-ki-khang,hiⁿ-ki-khang,3,taigitv
hī-ki-khang,hī-ki-khang,耳機空,hi-ki-khang,hi-ki-khang,3,taigitv
tsuán-tsiap-thâu,choán-chiap-thâu,轉接頭,tsuan-tsiap-thau,choan-chiap-thau,3,taigitv
san-tû-suànn,san-tû-sòaⁿ,刪除線,san-tu-suann,san-tu-soaⁿ,3,taigitv
san-tî-suànn,san-tî-sòaⁿ,刪除線,san-ti-suann,san-ti-soaⁿ,3,taigitv
tshoo-thé,chho͘-thé,粗體,tshoo-the,chho͘-the,2,taigitv
tshiâ-thé,chhiâ-thé,斜體,tshia-the,chhia-the,2,taigitv
bīn-pán,bīn-pán,面板,bin-pan,bin-pan,2,taigitv
gî-pió-pán,gî-pió-pán,儀表板,gi-pio-pan,gi-pio-pan,3,taigitv
iô-kuáinn,iô-koáiⁿ,搖桿,io-kuainn,io-koaiⁿ,2,taigitv
at-tsí,at-chí,遏子,at-tsi,at-chi,2,taigitv
tshi-uá-uah,chhi-óa-oah,吉娃娃,tshi-ua-uah,chhi-oa-oah,3,taigitv
huat-tàu,hoat-tàu,法鬥,huat-tau,hoat-tau,2,taigitv
pa-ko,pa-ko,巴哥,pa-ko,pa-ko,2,taigitv
ha-pa-káu,ha-pa-káu,哈巴狗,ha-pa-kau,ha-pa-kau,3,taigitv
sua-phuê-káu,soa-phôe-káu,沙皮狗,sua-phue-kau,soa-phoe-kau,3,taigitv
sua-phê-káu,soa-phê-káu,沙皮狗,sua-phe-kau,soa-phe-kau,3,taigitv
phòng-sai-káu,phòng-sai-káu,膨獅狗,phong-sai-kau,phong-sai-kau,3,taigitv
sai-á-káu,sai-á-káu,獅仔狗,sai-a-kau,sai-a-kau,3,taigitv
ian-tshiâng-káu,ian-chhiâng-káu,煙腸狗,ian-tshiang-kau,ian-chhiang-kau,3,taigitv
ian-tshiân-káu,ian-chhiân-káu,煙腸狗,ian-tshian-kau,ian-chhian-kau,3,taigitv
bí-gū-luh,bí-gū-luh,米格魯,bi-gu-luh,bi-gu-luh,3,taigitv
tuā-be̍h-ting,tōa-be̍h-teng,大麥町,tua-beh-ting,toa-beh-teng,3,taigitv
tōo-pin-káu,tō͘-pin-káu,杜賓狗,too-pin-kau,to͘-pin-kau,3,taigitv
se-si-káu,se-si-káu,西施狗,se-si-kau,se-si-kau,3,taigitv
lô-sòo-káu,lô-sò͘-káu,羅素狗,lo-soo-kau,lo-so͘-kau,3,taigitv
gû-thâu-káu,gû-thâu-káu,牛頭狗,gu-thau-kau,gu-thau-kau,3,taigitv
tshâ-káu,chhâ-káu,柴狗,tsha-kau,chha-kau,2,taigitv
tshiu-tiân-káu,chhiu-tiân-káu,秋田狗,tshiu-tian-kau,chhiu-tian-kau,3,taigitv
kun-iōng-káu,kun-iōng-káu,軍用狗,kun-iong-kau,kun-iong-kau,3,taigitv
tsōng-ngôo,chōng-ngô͘,藏獒,tsong-ngoo,chong-ngo͘,2,taigitv
ngôo,ngô͘,獒,ngoo,ngo͘,1,taigitv
ha-sū-kî,ha-sū-kî,哈士奇,ha-su-ki,ha-su-ki,3,taigitv
phóo-meh-káu,phó͘-meh-káu,Phóo-meh狗,phoo-meh-kau,pho͘-meh-kau,3,taigitv
kuì-pin-káu,kùi-pin-káu,貴賓狗,kui-pin-kau,kui-pin-kau,3,taigitv
âng-kuì-pin,âng-kùi-pin,紅貴賓,ang-kui-pin,ang-kui-pin,3,taigitv
si-náu-sò,si-náu-sò,雪納瑞,si-nau-so,si-nau-so,3,taigitv
