tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
hiong-kin-tsháu,hiong-kin-chháu,香根草,hiong-kin-tshau,hiong-kin-chhau,3,itaigi
hiong-kun-tsháu,hiong-kun-chháu,香根草,hiong-kun-tshau,hiong-kun-chhau,3,itaigi
kui-sì-kè,kui-sì-kè,規四界,kui-si-ke,kui-si-ke,3,itaigi
guā-tsē-pái,gōa-chē-pái,偌濟擺,gua-tse-pai,goa-che-pai,3,itaigi
tàng-kah,tàng-kah,凍甲,tang-kah,tang-kah,2,itaigi
siáu-kueh-káu,siáu-koeh-káu,小郭狗,siau-kueh-kau,siau-koeh-kau,3,itaigi
gím-tsuâ,gím-chôa,錦蛇,gim-tsua,gim-choa,2,itaigi
kím-tsuâ,kím-chôa,錦蛇,kim-tsua,kim-choa,2,itaigi
hit-sî-tsūn,hit-sî-chūn,彼時陣,hit-si-tsun,hit-si-chun,3,itaigi
kuann-tshâ-thâu,koaⁿ-chhâ-thâu,棺柴頭,kuann-tsha-thau,koaⁿ-chha-thau,3,itaigi
kong-kó,kong-kó,剛果,kong-ko,kong-ko,2,itaigi
ka-ná-ta,ka-ná-ta,加拿大,ka-na-ta,ka-na-ta,3,itaigi
bô-tsing-sîn,bô-cheng-sîn,無精神,bo-tsing-sin,bo-cheng-sin,3,itaigi
iû-íng-sann,iû-éng-saⁿ,游泳衫,iu-ing-sann,iu-eng-saⁿ,3,itaigi
ha̍k-tshik,ha̍k-chhek,學測,hak-tshik,hak-chhek,2,itaigi
siang-tshe-lōo,siang-chhe-lō͘,双叉路,siang-tshe-loo,siang-chhe-lo͘,3,itaigi
huann-hí--bô,hoaⁿ-hí--bô,歡喜無,huann-hi--bo,hoaⁿ-hi--bo,3,itaigi
gōng-tai,gōng-tai,戇呆,gong-tai,gong-tai,2,itaigi
kóng-tâi-gí,kóng-tâi-gí,講台語,kong-tai-gi,kong-tai-gi,3,itaigi
guā-síng-lâng,gōa-séng-lâng,外省人,gua-sing-lang,goa-seng-lang,3,itaigi
tsiù-tsuā,chiù-chōa,咒誓,tsiu-tsua,chiu-choa,2,itaigi
phú-koo-niû,phú-ko͘-niû,殕姑娘,phu-koo-niu,phu-ko͘-niu,3,itaigi
á-nī-mè,á-nī-mè,á-nī-mè,a-ni-me,a-ni-me,3,itaigi
nóo-gē,nó͘-gē,Norge,noo-ge,no͘-ge,2,itaigi
tāu-kuann-tsìnn,tāu-koaⁿ-chìⁿ,豆乾糋,tau-kuann-tsinn,tau-koaⁿ-chiⁿ,3,itaigi
luē-tsōng,lōe-chōng,內臟,lue-tsong,loe-chong,2,itaigi
bū-bâi,bū-bâi,霧霾,bu-bai,bu-bai,2,itaigi
pháinn-kiánn,pháiⁿ-kiáⁿ,歹囝,phainn-kiann,phaiⁿ-kiaⁿ,2,itaigi
sua-kè,soa-kè,沙疥,sua-ke,soa-ke,2,itaigi
luî-tsiáu,lûi-chiáu,雷鳥,lui-tsiau,lui-chiau,2,itaigi
kim-ji̍t,kim-ji̍t,今日,kim-jit,kim-jit,2,itaigi
î,î,怡,i,i,1,itaigi
kín-tsáu--ah,kín-cháu--ah,緊走啊,kin-tsau--ah,kin-chau--ah,3,itaigi
sìng-tshim,sèng-chhim,性侵,sing-tshim,seng-chhim,2,itaigi
siak-sí,siak-sí,摔死,siak-si,siak-si,2,itaigi
hàm-hàm-á,hàm-hàm-á,譀譀仔,ham-ham-a,ham-ham-a,3,itaigi
khioh-ka̍k,khioh-ka̍k,抾捔,khioh-kak,khioh-kak,2,itaigi
kòng-phàn-á,kòng-phàn-á,摃盼仔,kong-phan-a,kong-phan-a,3,itaigi
than-thuán,than-thoán,癱瘓,than-thuan,than-thoan,2,itaigi
tshuì-khí,chhùi-khí,喙齒,tshui-khi,chhui-khi,2,itaigi
tiām-tiām,tiām-tiām,恬恬,tiam-tiam,tiam-tiam,2,itaigi
tsiu-tsú-jû,chiu-chú-jû,周子瑜,tsiu-tsu-ju,chiu-chu-ju,3,itaigi
tsia̍h-khah-bái,chia̍h-khah-bái,食較䆀,tsiah-khah-bai,chiah-khah-bai,3,itaigi
bíng-po̍k,béng-po̍k,猛爆,bing-pok,beng-pok,2,itaigi
tiông-thuà,tiông-thòa,長泰,tiong-thua,tiong-thoa,2,itaigi
thong-tháu,thong-tháu,通敨,thong-thau,thong-thau,2,itaigi
oo-thī,o͘-thī,烏雉,oo-thi,o͘-thi,2,itaigi
lo̍h-bí-seh,lo̍h-bí-seh,落米雪,loh-bi-seh,loh-bi-seh,3,itaigi
a-siā,a-siā,阿舍,a-sia,a-sia,2,itaigi
tshân-kiâu-á,chhân-kiâu-á,田僑仔,tshan-kiau-a,chhan-kiau-a,3,itaigi
sik-gâ-hun,sek-gâ-hun,色牙薰,sik-ga-hun,sek-ga-hun,3,itaigi
thong-kò,thong-kò,通告,thong-ko,thong-ko,2,itaigi
tsháu-suann,chháu-soaⁿ,草山,tshau-suann,chhau-soaⁿ,2,itaigi
tâm-luân-ài,tâm-loân-ài,談戀愛,tam-luan-ai,tam-loan-ai,3,itaigi
bân-lâm-uē,bân-lâm-ōe,閩南話,ban-lam-ue,ban-lam-oe,3,itaigi
bê,bê,迷,be,be,1,itaigi
ngōo,ngō͘,臥,ngoo,ngo͘,1,itaigi
moo-tn̄g,mo͘-tn̄g,毛斷,moo-tng,mo͘-tng,2,itaigi
môo-kuí,mô͘-kúi,魔鬼,moo-kui,mo͘-kui,2,itaigi
āu-lé-pài,āu-lé-pài,後禮拜,au-le-pai,au-le-pai,3,itaigi
ngóo-hiang-hún,ngó͘-hiang-hún,五香粉,ngoo-hiang-hun,ngo͘-hiang-hun,3,itaigi
suí-ke,súi-ke,水雞,sui-ke,sui-ke,2,itaigi
pín-á-pâi,pín-á-pâi,箅仔排,pin-a-pai,pin-a-pai,3,itaigi
khì-lín-tau,khì-lín-tau,去恁兜,khi-lin-tau,khi-lin-tau,3,itaigi
nn̄g-pau-pn̄g,nn̄g-pau-pn̄g,卵包飯,nng-pau-png,nng-pau-png,3,itaigi
suán-tâu-khì,soán-tâu-khì,選台器,suan-tau-khi,soan-tau-khi,3,itaigi
ka-thâu-mn̂g,ka-thâu-mn̂g,鉸頭毛,ka-thau-mng,ka-thau-mng,3,itaigi
ka-thâu-moo,ka-thâu-mo͘,鉸頭毛,ka-thau-moo,ka-thau-mo͘,3,itaigi
ha̍p-kín-tsiú,ha̍p-kín-chiú,合巹酒,hap-kin-tsiu,hap-kin-chiu,3,itaigi
ki-tok-tôo,ki-tok-tô͘,基督徒,ki-tok-too,ki-tok-to͘,3,itaigi
tshiū-tsòng,chhiū-chòng,樹葬,tshiu-tsong,chhiu-chong,2,itaigi
kam-á-sik,kam-á-sek,柑仔色,kam-a-sik,kam-a-sek,3,itaigi
tsia̍h-pá--buē,chia̍h-pá--bōe,食飽未,tsiah-pa--bue,chiah-pa--boe,3,itaigi
āu-tsuā,āu-chōa,後逝,au-tsua,au-choa,2,itaigi
ti-hueh-kué,ti-hoeh-kóe,豬血粿,ti-hueh-kue,ti-hoeh-koe,3,itaigi
tuā-tiū-tiânn,tōa-tiū-tiâⁿ,大稻埕,tua-tiu-tiann,toa-tiu-tiaⁿ,3,itaigi
phâng-tshù,phâng-chhù,帆厝,phang-tshu,phang-chhu,2,itaigi
sí-tuā-khoo,sí-tōa-kho͘,死大箍,si-tua-khoo,si-toa-kho͘,3,itaigi
bián-tiān,bián-tiān,緬甸,bian-tian,bian-tian,2,itaigi
tòng-phuê-á,tòng-phôe-á,擋皮仔,tong-phue-a,tong-phoe-a,3,itaigi
pak-tóo-tháng,pak-tó͘-tháng,腹肚桶,pak-too-thang,pak-to͘-thang,3,itaigi
siān,siān,𤺪,sian,sian,1,itaigi
thong-kuî-á,thong-kûi-á,通懷仔,thong-kui-a,thong-kui-a,3,itaigi
ka-thâu-tsang,ka-thâu-chang,鉸頭鬃,ka-thau-tsang,ka-thau-chang,3,itaigi
phah-pāng-kiû,phah-pāng-kiû,拍棒球,phah-pang-kiu,phah-pang-kiu,3,itaigi
iâ-tsí-tsiap,iâ-chí-chiap,椰子汁,ia-tsi-tsiap,ia-chi-chiap,3,itaigi
hó-lim,hó-lim,好啉,ho-lim,ho-lim,2,itaigi
tsâi-tiāu,châi-tiāu,才調,tsai-tiau,chai-tiau,2,itaigi
lâi-tńg,lâi-tńg,來轉,lai-tng,lai-tng,2,itaigi
tshang-iû-piánn,chhang-iû-piáⁿ,蔥油餅,tshang-iu-piann,chhang-iu-piaⁿ,3,itaigi
lo̍h-tuā-hōo,lo̍h-tōa-hō͘,落大雨,loh-tua-hoo,loh-toa-ho͘,3,itaigi
tshenn-á-tsâng,chheⁿ-á-châng,菁仔欉,tshenn-a-tsang,chheⁿ-a-chang,3,itaigi
ia̍h-á-siû,ia̍h-á-siû,蝶仔泅,iah-a-siu,iah-a-siu,3,itaigi
gû-ling-tê,gû-leng-tê,牛奶茶,gu-ling-te,gu-leng-te,3,itaigi
áu-kha,áu-kha,拗跤,au-kha,au-kha,2,itaigi
gōng-á,gōng-á,戇仔,gong-a,gong-a,2,itaigi
thò-thiu,thò-thiu,透抽,tho-thiu,tho-thiu,2,itaigi
tōo-tīng,tō͘-tēng,杜定,too-ting,to͘-teng,2,itaigi
siông,siông,翔,siong,siong,1,itaigi
tsu-tshang,chu-chhang,珠蔥,tsu-tshang,chu-chhang,2,itaigi
hó-ūn,hó-ūn,好運,ho-un,ho-un,2,itaigi
ha̍p-kim,ha̍p-kim,合金,hap-kim,hap-kim,2,itaigi
phah-phàu,phah-phàu,拍炮,phah-phau,phah-phau,2,itaigi
kông,kông,狂,kong,kong,1,itaigi
bô-lâng,bô-lâng,無人,bo-lang,bo-lang,2,itaigi
lòng-lòng,lòng-lòng,閬閬,long-long,long-long,2,itaigi
hué-hua,hóe-hoa,火化,hue-hua,hoe-hoa,2,itaigi
khòng-ki-á,khòng-ki-á,控機仔,khong-ki-a,khong-ki-a,3,itaigi
sé-kiat-tsing,sé-kiat-cheng,洗潔精,se-kiat-tsing,se-kiat-cheng,3,itaigi
lo̍k-á-káng,lo̍k-á-káng,鹿仔港,lok-a-kang,lok-a-kang,3,itaigi
se̍h-sîn,se̍h-sîn,踅神,seh-sin,seh-sin,2,itaigi
pau-bīn-phuê,pau-bīn-phôe,包面皮,pau-bin-phue,pau-bin-phoe,3,itaigi
sìn-iâ-soo,sìn-iâ-so͘,信耶穌,sin-ia-soo,sin-ia-so͘,3,itaigi
tshiah-sió-tāu,chhiah-sió-tāu,赤小豆,tshiah-sio-tau,chhiah-sio-tau,3,itaigi
muê-á-ke,môe-á-ke,梅子雞,mue-a-ke,moe-a-ke,3,itaigi
pì-sù,pì-sù,閉思,pi-su,pi-su,2,itaigi
tshàu-tsi-bai,chhàu-chi-bai,臭膣屄,tshau-tsi-bai,chhau-chi-bai,3,itaigi
lin-pân,lin-pân,奶瓶,lin-pan,lin-pan,2,itaigi
hue-tshi,hoe-chhi,花痴,hue-tshi,hoe-chhi,2,itaigi
sán-tsia̍h,sán-chia̍h,瘦食,san-tsiah,san-chiah,2,itaigi
tōo-beh-á,tō͘-beh-á,肚伯仔,too-beh-a,to͘-beh-a,3,itaigi
sak-phàu,sak-phàu,捒炮,sak-phau,sak-phau,2,itaigi
a-tok-á,a-tok-á,阿啄仔,a-tok-a,a-tok-a,3,itaigi
gún-tau,gún-tau,阮兜,gun-tau,gun-tau,2,itaigi
tshenn-tê,chheⁿ-tê,生茶,tshenn-te,chheⁿ-te,2,itaigi
tshinn-tê,chhiⁿ-tê,生茶,tshinn-te,chhiⁿ-te,2,itaigi
huè-tuī,hòe-tūi,廢墜,hue-tui,hoe-tui,2,itaigi
huì-tuī,hùi-tūi,廢墜,hui-tui,hui-tui,2,itaigi
pòo-phâng,pò͘-phâng,布帆,poo-phang,po͘-phang,2,itaigi
siunn-á,siuⁿ-á,箱仔,siunn-a,siuⁿ-a,2,itaigi
līng-tsuā,lēng-chōa,另逝,ling-tsua,leng-choa,2,itaigi
tâi-uân-kâu,tâi-oân-kâu,台灣猴,tai-uan-kau,tai-oan-kau,3,itaigi
lia̍h-thâng,lia̍h-thâng,掠蟲,liah-thang,liah-thang,2,itaigi
lî-mūi,lî-mūi,魑魅,li-mui,li-mui,2,itaigi
hô-ti,hô-ti,河豬,ho-ti,ho-ti,2,itaigi
kán,kán,簡,kan,kan,1,itaigi
káng-á-kînn,káng-á-kîⁿ,港仔墘,kang-a-kinn,kang-a-kiⁿ,3,itaigi
tsu-guân-tsiong,chu-goân-chiong,朱元璋,tsu-guan-tsiong,chu-goan-chiong,3,itaigi
hong-thai-thinn,hong-thai-thiⁿ,風颱天,hong-thai-thinn,hong-thai-thiⁿ,3,itaigi
tē-it-tíng,tē-it-téng,第一等,te-it-ting,te-it-teng,3,itaigi
kuí-nî,kúi-nî,幾年,kui-ni,kui-ni,2,itaigi
guán-ang,goán-ang,阮翁,guan-ang,goan-ang,2,itaigi
uá-su,óa-su,瓦斯,ua-su,oa-su,2,itaigi
ké-pai,ké-pai,假俳,ke-pai,ke-pai,2,itaigi
puànn-iam-iûnn,pòaⁿ-iam-iûⁿ,半陰陽,puann-iam-iunn,poaⁿ-iam-iuⁿ,3,itaigi
tshì-kue-á,chhì-koe-á,刺瓜仔,tshi-kue-a,chhi-koe-a,3,itaigi
kóng-tsi̍t-pái,kóng-chi̍t-pái,講一擺,kong-tsit-pai,kong-chit-pai,3,itaigi
meh-á-tshài,meh-á-chhài,萵仔菜,meh-a-tshai,meh-a-chhai,3,itaigi
bô-uē-kóng,bô-ōe-kóng,無話講,bo-ue-kong,bo-oe-kong,3,itaigi
liáu-ke-hué,liáu-ke-hóe,了家伙,liau-ke-hue,liau-ke-hoe,3,itaigi
sio-tshuā-tsáu,sio-chhōa-cháu,相𤆬走,sio-tshua-tsau,sio-chhoa-chau,3,itaigi
kha-lōo,kha-lō͘,跤路,kha-loo,kha-lo͘,2,itaigi
āng-siann,āng-siaⁿ,旺聲,ang-siann,ang-siaⁿ,2,itaigi
mài-tshá,mài-chhá,莫吵,mai-tsha,mai-chha,2,itaigi
bē-sái-khàu,bē-sái-khàu,袂使哭,be-sai-khau,be-sai-khau,3,itaigi
gún-ang,gún-ang,阮翁,gun-ang,gun-ang,2,itaigi
tio̍h--lah,tio̍h--lah,著啦,tioh--lah,tioh--lah,2,itaigi
hōo-lí,hō͘-lí,予你,hoo-li,ho͘-li,2,itaigi
sann-kái,saⁿ-kái,三改,sann-kai,saⁿ-kai,2,itaigi
khong-pé-á,khong-pé-á,輸送帶,khong-pe-a,khong-pe-a,3,itaigi
tshì-pho,chhì-pho,刺波,tshi-pho,chhi-pho,2,itaigi
kik-huì-huì,kek-hùi-hùi,激廢廢,kik-hui-hui,kek-hui-hui,3,itaigi
kiám-tshái,kiám-chhái,檢采,kiam-tshai,kiam-chhai,2,itaigi
tún,tún,囤,tun,tun,1,itaigi
mài-jiá-guá,mài-jiá-góa,莫惹我,mai-jia-gua,mai-jia-goa,3,itaigi
siánn-siâu,siáⁿ-siâu,啥潲,siann-siau,siaⁿ-siau,2,itaigi
sánn-siâu,sáⁿ-siâu,啥潲,sann-siau,saⁿ-siau,2,itaigi
po̍k-kik,po̍k-kek,爆擊,pok-kik,pok-kek,2,itaigi
tǹg-ki,tǹg-ki,當機,tng-ki,tng-ki,2,itaigi
líng-mī,líng-mī,冷麵,ling-mi,ling-mi,2,itaigi
tê-hio̍h-nn̄g,tê-hio̍h-nn̄g,茶葉蛋,te-hioh-nng,te-hioh-nng,3,itaigi
tìng-koo-ki,tèng-ko͘-ki,釘孤枝,ting-koo-ki,teng-ko͘-ki,3,itaigi
gô-kóng-á,gô-kóng-á,鵝管仔,go-kong-a,go-kong-a,3,itaigi
giâ-kóng-á,giâ-kóng-á,鵝管仔,gia-kong-a,gia-kong-a,3,itaigi
uî-khik,ûi-khek,維刻,ui-khik,ui-khek,2,itaigi
lia̍h-lāu,lia̍h-lāu,掠漏,liah-lau,liah-lau,2,itaigi
i--á,i--á,i--á,i--a,i--a,2,itaigi
lāu-tò-thè,lāu-tò-thè,老倒退,lau-to-the,lau-to-the,3,itaigi
lāu-tò-thuè,lāu-tò-thòe,老倒退,lau-to-thue,lau-to-thoe,3,itaigi
uá--kuè-lâi,óa--kòe-lâi,倚--過-來,ua--kue-lai,oa--koe-lai,3,itaigi
sóo-lô-bûn,só͘-lô-bûn,所羅門,soo-lo-bun,so͘-lo-bun,3,itaigi
tsû-lī,chû-lī,慈利,tsu-li,chu-li,2,itaigi
pò-lí-ù,pò-lí-ù,報你焐,po-li-u,po-li-u,3,itaigi
sam-li̍p,sam-li̍p,三立,sam-lip,sam-lip,2,itaigi
pài-la̍k,pài-la̍k,拜六,pai-lak,pai-lak,2,itaigi
kok-bîn-tóng,kok-bîn-tóng,國民黨,kok-bin-tong,kok-bin-tong,3,itaigi
ná-ū,ná-ū,哪有,na-u,na-u,2,itaigi
tshù-bué-tíng,chhù-bóe-téng,厝尾頂,tshu-bue-ting,chhu-boe-teng,3,itaigi
tìnn-tshinn,tìⁿ-chhiⁿ,佯生,tinn-tshinn,tiⁿ-chhiⁿ,2,itaigi
tènn-tshenn,tèⁿ-chheⁿ,佯生,tenn-tshenn,teⁿ-chheⁿ,2,itaigi
khah-kín--leh,khah-kín--leh,較緊咧,khah-kin--leh,khah-kin--leh,3,itaigi
tsá-tǹg-tiàm,chá-tǹg-tiàm,早頓店,tsa-tng-tiam,cha-tng-tiam,3,itaigi
tsháu-á-sik,chháu-á-sek,草仔色,tshau-a-sik,chhau-a-sek,3,itaigi
siu-siap-tia̍p,siu-siap-tia̍p,收塞疊,siu-siap-tiap,siu-siap-tiap,3,itaigi
khōng-tsio̍h-ko,khōng-chio̍h-ko,鞏石膏,khong-tsioh-ko,khong-chioh-ko,3,itaigi
sin-kàn-suànn,sin-kàn-sòaⁿ,新幹線,sin-kan-suann,sin-kan-soaⁿ,3,itaigi
m̄-kam-tàn,m̄-kam-tàn,毋甘擲,m-kam-tan,m-kam-tan,3,itaigi
bîng-jîn-tông,bêng-jîn-tông,名人堂,bing-jin-tong,beng-jin-tong,3,itaigi
gâu-lâng-tn̂g,gâu-lâng-tn̂g,𠢕人堂,gau-lang-tng,gau-lang-tng,3,itaigi
kha-tshng-kháu,kha-chhng-kháu,尻川口,kha-tshng-khau,kha-chhng-khau,3,itaigi
pùn-kháu,pùn-kháu,糞口,pun-khau,pun-khau,2,itaigi
phò-tsí-á,phò-chí-á,破子仔,pho-tsi-a,pho-chi-a,3,itaigi
kiàm-ing-tsháu,kiàm-eng-chháu,劍英草,kiam-ing-tshau,kiam-eng-chhau,3,itaigi
la̍t-tsí,la̍t-chí,栗子,lat-tsi,lat-chi,2,itaigi
siánn-mih,siáⁿ-mih,啥物,siann-mih,siaⁿ-mih,2,itaigi
kha-siàu,kha-siàu,跤數,kha-siau,kha-siau,2,itaigi
pī-néeng,pī-neéng,庇能,pi-neeng,pi-neeng,2,itaigi
náu-siōng-li̍k,náu-siōng-le̍k,腦像力,nau-siong-lik,nau-siong-lek,3,itaigi
tāi-iáng,tāi-iáng,Tayan,tai-iang,tai-iang,2,itaigi
tsô-tso̍k,chô-cho̍k,曹族,tso-tsok,cho-chok,2,itaigi
tap-ìng,tap-èng,答應,tap-ing,tap-eng,2,itaigi
ia̍h-á,ia̍h-á,蝶仔,iah-a,iah-a,2,itaigi
phuê-tsiūnn,phôe-chiūⁿ,皮癢,phue-tsiunn,phoe-chiuⁿ,2,itaigi
tôo-tsí,tô͘-chí,廚子,too-tsi,to͘-chi,2,itaigi
tsia̍t-ūn,chia̍t-ūn,捷運,tsiat-un,chiat-un,2,itaigi
si-bue̍h-á,si-boe̍h-á,絲襪仔,si-bueh-a,si-boeh-a,3,itaigi
kín-khì-khùn,kín-khì-khùn,緊去睏,kin-khi-khun,kin-khi-khun,3,itaigi
tsi̍t-ê-lâng,chi̍t-ê-lâng,一个人,tsit-e-lang,chit-e-lang,3,itaigi
kuainn-mn̂g,koaiⁿ-mn̂g,關門,kuainn-mng,koaiⁿ-mng,2,itaigi
kuinn-muî,kuiⁿ-mûi,關門,kuinn-mui,kuiⁿ-mui,2,itaigi
āu-ia̍h,āu-ia̍h,後驛,au-iah,au-iah,2,itaigi
tsia̍h-mī,chia̍h-mī,食麵,tsiah-mi,chiah-mi,2,itaigi
tshuē-bē-tio̍h,chhōe-bē-tio̍h,揣袂著,tshue-be-tioh,chhoe-be-tioh,3,itaigi
hó-gia̍h-lâng,hó-gia̍h-lâng,好額人,ho-giah-lang,ho-giah-lang,3,itaigi
bué-tâng-kut,bóe-tâng-kut,尾胴骨,bue-tang-kut,boe-tang-kut,3,itaigi
tê-bí,tê-bí,茶米,te-bi,te-bi,2,itaigi
tiān-huē-hì,tiān-hōe-hì,電火戲,tian-hue-hi,tian-hoe-hi,3,itaigi
tsai-iánn-lah,chai-iáⁿ-lah,知影啦,tsai-iann-lah,chai-iaⁿ-lah,3,itaigi
sû-luī,sû-lūi,詞彙,su-lui,su-lui,2,itaigi
kiánn-jî,kiáⁿ-jî,囝兒,kiann-ji,kiaⁿ-ji,2,itaigi
kiánn-jî-sun,kiáⁿ-jî-sun,囝兒孫,kiann-ji-sun,kiaⁿ-ji-sun,3,itaigi
ùn-tsiàng,ùn-chiàng,運將,un-tsiang,un-chiang,2,itaigi
tshòng-siánn-siâu,chhòng-siáⁿ-siâu,創啥潲,tshong-siann-siau,chhong-siaⁿ-siau,3,itaigi
bōo-sut,bō͘-sut,戊戌,boo-sut,bo͘-sut,2,itaigi
tuā-thâu-tsìng,tōa-thâu-chèng,大頭症,tua-thau-tsing,toa-thau-cheng,3,itaigi
un-tsuânn-nn̄g,un-chôaⁿ-nn̄g,溫泉卵,un-tsuann-nng,un-choaⁿ-nng,3,itaigi
un-tsuânn-nuī,un-chôaⁿ-nūi,溫泉卵,un-tsuann-nui,un-choaⁿ-nui,3,itaigi
tsin-hó,chin-hó,真好,tsin-ho,chin-ho,2,itaigi
sam-jī-king,sam-jī-keng,三字經,sam-ji-king,sam-ji-keng,3,itaigi
ting-tshut,teng-chhut,登出,ting-tshut,teng-chhut,2,itaigi
ha̍k-sing-á,ha̍k-seng-á,學生仔,hak-sing-a,hak-seng-a,3,itaigi
kiunn-bó-ah,kiuⁿ-bó-ah,薑母鴨,kiunn-bo-ah,kiuⁿ-bo-ah,3,itaigi
thâu-king-á,thâu-keng-á,調羹仔,thau-king-a,thau-keng-a,3,itaigi
tshàu-sio̍h,chhàu-sio̍h,臭液,tshau-sioh,chhau-sioh,2,itaigi
tiòng-tsuí,tiòng-chúi,漲水,tiong-tsui,tiong-chui,2,itaigi
tiunn-īng-siâng,tiuⁿ-ēng-siâng,張詠翔,tiunn-ing-siang,tiuⁿ-eng-siang,3,itaigi
tsiong-khái-hông,chiong-khái-hông,鍾愷紘,tsiong-khai-hong,chiong-khai-hong,3,itaigi
ū-kio̍k,ū-kio̍k,有局,u-kiok,u-kiok,2,itaigi
tiong-kok-kat,tiong-kok-kat,中國結,tiong-kok-kat,tiong-kok-kat,3,itaigi
bí-lí-kue,bí-lí-koe,美女瓜,bi-li-kue,bi-li-koe,3,itaigi
biō--lí,biō--lí,廟裡,bio--li,bio--li,2,itaigi
bûn-jû,bûn-jû,玟儒,bun-ju,bun-ju,2,itaigi
sa-la,sa-la,沙拉,sa-la,sa-la,2,itaigi
siu-sîng-tsîng,siu-sêng-chêng,收成前,siu-sing-tsing,siu-seng-cheng,3,itaigi
huà-tsong-king,hòa-chong-keng,化妝間,hua-tsong-king,hoa-chong-keng,3,itaigi
pîng,pêng,鵬,ping,peng,1,itaigi
phîng,phêng,鵬,phing,pheng,1,itaigi
hā-uá-ì,hā-óa-ì,夏威夷,ha-ua-i,ha-oa-i,3,itaigi
nuā-king-tsio,nōa-keng-chio,爛弓蕉,nua-king-tsio,noa-keng-chio,3,itaigi
kah,kah,甲,kah,kah,1,itaigi
tsiu-î-î,chiu-î-î,周怡怡,tsiu-i-i,chiu-i-i,3,itaigi
lán-lîn-pau,lán-lîn-pau,lán-lîn-pau,lan-lin-pau,lan-lin-pau,3,itaigi
tsáu-tsing,cháu-cheng,走精,tsau-tsing,chau-cheng,2,itaigi
lô-tông-un,lô-tông-un,羅彤恩,lo-tong-un,lo-tong-un,3,itaigi
ínn-hô,íⁿ-hô,穎豪,inn-ho,iⁿ-ho,2,itaigi
sái-khang,sái-khang,屎空,sai-khang,sai-khang,2,itaigi
tshia̍k-tshia̍k-tiô,chhia̍k-chhia̍k-tiô,嚓嚓趒,tshiak-tshiak-tio,chhiak-chhiak-tio,3,itaigi
lâm-á-khenn,lâm-á-kheⁿ,楠仔坑,lam-a-khenn,lam-a-kheⁿ,3,itaigi
mî-tsinn,mî-chiⁿ,綿櫼,mi-tsinn,mi-chiⁿ,2,itaigi
beh-kiânn--bô,beh-kiâⁿ--bô,欲行無,beh-kiann--bo,beh-kiaⁿ--bo,3,itaigi
lóng-ē-sái,lóng-ē-sái,攏會使,long-e-sai,long-e-sai,3,itaigi
làu-tshe̍h,làu-chhe̍h,làu-tshe̍h,lau-tsheh,lau-chheh,2,itaigi
huan-sé,hoan-sé,番黍,huan-se,hoan-se,2,itaigi
piànn-hái-poo,piàⁿ-hái-po͘,摒海埔,piann-hai-poo,piaⁿ-hai-po͘,3,itaigi
hiann-tī,hiaⁿ-tī,兄弟,hiann-ti,hiaⁿ-ti,2,itaigi
tshì-môo-lua̍h,chhì-mô͘-loa̍h,刺毛捋,tshi-moo-luah,chhi-mo͘-loah,3,itaigi
hiau-hīng,hiau-hēng,僥倖,hiau-hing,hiau-heng,2,itaigi
guá-tsai-iánn,góa-chai-iáⁿ,我知影,gua-tsai-iann,goa-chai-iaⁿ,3,itaigi
mn̄g-hō,mn̄g-hō,問號,mng-ho,mng-ho,2,itaigi
siám-pī-kiû,siám-pī-kiû,閃避球,siam-pi-kiu,siam-pi-kiu,3,itaigi
jiû-tsàu-kha,jiû-chàu-kha,揉灶跤,jiu-tsau-kha,jiu-chau-kha,3,itaigi
tshì-tshí,chhì-chhí,刺鼠,tshi-tshi,chhi-chhi,2,itaigi
tshì-tshú,chhì-chhú,刺鼠,tshi-tshu,chhi-chhu,2,itaigi
hiat-tîn,hiat-tîn,血藤,hiat-tin,hiat-tin,2,itaigi
guá-bô-ài,góa-bô-ài,我無愛,gua-bo-ai,goa-bo-ai,3,itaigi
tsō--sí,chō--sí,嘈死,tso--si,cho--si,2,itaigi
siunn-hàm-kóo,siuⁿ-hàm-kó͘,傷譀古,siunn-ham-koo,siuⁿ-ham-ko͘,3,itaigi
liân-tsiap-thé,liân-chiap-thé,連接體,lian-tsiap-the,lian-chiap-the,3,itaigi
khí-king,khí-keng,齒弓,khi-king,khi-keng,2,itaigi
tíng-lé-pài,téng-lé-pài,頂禮拜,ting-le-pai,teng-le-pai,3,itaigi
sio-kàn,sio-kàn,相姦,sio-kan,sio-kan,2,itaigi
phak-tshài,phak-chhài,覆菜,phak-tshai,phak-chhai,2,itaigi
tàng-sng,tàng-sng,凍霜,tang-sng,tang-sng,2,itaigi
kua-kó,koa-kó,瓜果,kua-ko,koa-ko,2,itaigi
kak-á-soo,kak-á-so͘,角仔酥,kak-a-soo,kak-a-so͘,3,itaigi
thia̍p-kha,thia̍p-kha,疊跤,thiap-kha,thiap-kha,2,itaigi
tshì-lô-thâng,chhì-lô-thâng,刺羅蟲,tshi-lo-thang,chhi-lo-thang,3,itaigi
suann-tsiam,soaⁿ-chiam,山尖,suann-tsiam,soaⁿ-chiam,2,itaigi
khàm-kha,khàm-kha,崁跤,kham-kha,kham-kha,2,itaigi
jî-āu,jî-āu,而後,ji-au,ji-au,2,itaigi
