tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source,is_variant
khe-liû,khe-liû,溪流,khe-liu,khe-liu,2,kautian,False
khue-liû,khoe-liû,溪流,khue-liu,khoe-liu,2,kautian,False
huè-khì,hòe-khì,廢棄,hue-khi,hoe-khi,2,kautian,False
huè-pio,hòe-pio,廢標,hue-pio,hoe-pio,2,kautian,False
po̍k-luān,po̍k-loān,暴亂,pok-luan,pok-loan,2,kautian,False
phiau-tiám,phiau-tiám,標點,phiau-tiam,phiau-tiam,2,kautian,False
pian-ki̍k,pian-ke̍k,編劇,pian-kik,pian-kek,2,kautian,False
ha̍k-tióng,ha̍k-tióng,學長,hak-tiong,hak-tiong,2,kautian,False
kìng-kuann,kèng-koaⁿ,警官,king-kuann,keng-koaⁿ,2,kautian,False
kìng-tiúnn,kèng-tiúⁿ,警長,king-tiunn,keng-tiuⁿ,2,kautian,False
kíng-uī,kéng-ūi,警衛,king-ui,keng-ui,2,kautian,False
kuân-sè,koân-sè,權勢,kuan-se,koan-se,2,kautian,False
it-iā-tsîng,it-iā-chêng,一夜情,it-ia-tsing,it-ia-cheng,3,kautian,False
sió-piān,sió-piān,小便,sio-pian,sio-pian,2,kautian,False
guân-nóo,goân-nó͘,元老,guan-noo,goan-no͘,2,kautian,False
tsú-pò,chú-pò,主播,tsu-po,chu-po,2,kautian,False
gio̍k-suann,gio̍k-soaⁿ,玉山,giok-suann,giok-soaⁿ,2,kautian,False
īng-huat,ēng-hoat,用法,ing-huat,eng-hoat,2,kautian,False
miâ-ū,miâ-ū,名譽,mia-u,mia-u,2,kautian,False
tē-phiau,tē-phiau,地標,te-phiau,te-phiau,2,kautian,False
tuē-phiau,tōe-phiau,地標,tue-phiau,toe-phiau,2,kautian,False
tsū-uī,chū-ūi,自衛,tsu-ui,chu-ui,2,kautian,False
hâng-guân,hâng-goân,行員,hang-guan,hang-goan,2,kautian,False
pu̍t-ha̍k,pu̍t-ha̍k,佛學,put-hak,put-hak,2,kautian,False
tshuan-tiúnn,chhoan-tiúⁿ,村長,tshuan-tiunn,chhoan-tiuⁿ,2,kautian,False
ti̍t-pò,ti̍t-pò,直播,tit-po,tit-po,2,kautian,False
hù-lio̍k,hù-lio̍k,附錄,hu-liok,hu-liok,2,kautian,False
tsiân-thîng,chiân-thêng,前程,tsian-thing,chian-theng,2,kautian,False
tsa-bîng,cha-bêng,查明,tsa-bing,cha-beng,2,kautian,False
tsa-tsìng,cha-chèng,查證,tsa-tsing,cha-cheng,2,kautian,False
liû-i̍k,liû-e̍k,流域,liu-ik,liu-ek,2,kautian,False
lâu-pio,lâu-pio,流標,lau-pio,lau-pio,2,kautian,False
siong-liân,siong-liân,相連,siong-lian,siong-lian,2,kautian,False
siā-thîng,siā-thêng,射程,sia-thing,sia-theng,2,kautian,False
hâng-thîng,hâng-thêng,航程,hang-thing,hang-theng,2,kautian,False
hâng-kuân,hâng-koân,航權,hang-kuan,hang-koan,2,kautian,False
sok-miā,sok-miā,宿命,sok-mia,sok-mia,2,kautian,False
tsuan-guân,choan-goân,專員,tsuan-guan,choan-goan,2,kautian,False
tit-phiò,tit-phiò,得票,tit-phio,tit-phio,2,kautian,False
tshui-àn,chhui-àn,推案,tshui-an,chhui-an,2,kautian,False
tshâi-guân,chhâi-goân,裁員,tshai-guan,chhai-goan,2,kautian,False
tsi̍p-kuân,chi̍p-koân,集權,tsip-kuan,chip-koan,2,kautian,False
uē-ki̍k,ōe-ke̍k,話劇,ue-kik,oe-kek,2,kautian,False
pá-buán,pá-boán,飽滿,pa-buan,pa-boan,2,kautian,False
tsè-pò,chè-pò,製播,tse-po,che-po,2,kautian,False
ki̍k-īnn,ke̍k-īⁿ,劇院,kik-inn,kek-iⁿ,2,kautian,False
huè-khì,hòe-khì,廢氣,hue-khi,hoe-khi,2,kautian,False
phiau-bîng,phiau-bêng,標明,phiau-bing,phiau-beng,2,kautian,False
uī-ping,ūi-peng,衛兵,ui-ping,ui-peng,2,kautian,False
tsū-kun,chū-kun,駐軍,tsu-kun,chu-kun,2,kautian,False
ting-khū,teng-khū,燈具,ting-khu,teng-khu,2,kautian,False
lio̍k-iōng,lio̍k-iōng,錄用,liok-iong,liok-iong,2,kautian,False
lio̍k-iánn,lio̍k-iáⁿ,錄影,liok-iann,liok-iaⁿ,2,kautian,False
gím-piau,gím-piau,錦標,gim-piau,gim-piau,2,kautian,False
liân-pò,liân-pò,聯播,lian-po,lian-po,2,kautian,False
tuān-tīng,toān-tēng,斷定,tuan-ting,toan-teng,2,kautian,False
tsuán-sok,choán-sok,轉速,tsuan-sok,choan-sok,2,kautian,False
lī-sàn,lī-sàn,離散,li-san,li-san,2,kautian,False
lī-tsit,lī-chit,離職,li-tsit,li-chit,2,kautian,False
kìng-ki,kèng-ki,競技,king-ki,keng-ki,2,kautian,False
kìng-kio̍k,kèng-kio̍k,警局,king-kiok,keng-kiok,2,kautian,False
kìng-tshia,kèng-chhia,警車,king-tshia,keng-chhia,2,kautian,False
lân-uī,lân-ūi,欄位,lan-ui,lan-ui,2,kautian,False
hōo-nuâ,hō͘-nôa,護欄,hoo-nua,ho͘-noa,2,kautian,False
pà-kuân,pà-koân,霸權,pa-kuan,pa-koan,2,kautian,False
tāi-pōo-hūn,tāi-pō͘-hūn,大部份,tai-poo-hun,tai-po͘-hun,3,kautian,False
guân-guē,goân-gōe,員外,guan-gue,goan-goe,2,kautian,False
tsióng-kǹg,chióng-kǹg,獎券,tsiong-kng,chiong-kng,2,kautian,False
buán-luí,boán-lúi,滿壘,buan-lui,boan-lui,2,kautian,False
thian-ting,thian-teng,天燈,thian-ting,thian-teng,2,kautian,False
ap-tó,ap-tó,壓倒,ap-to,ap-to,2,kautian,False
hòng-sing,hòng-seng,放生,hong-sing,hong-seng,2,kautian,False
im-phiau,im-phiau,音標,im-phiau,im-phiau,2,kautian,False
ke-khì-lâng,ke-khì-lâng,機器人,ke-khi-lang,ke-khi-lang,3,kautian,False
kong-kuân,kong-koân,公權,kong-kuan,kong-koan,2,kautian,False
kuà-liām,kòa-liām,掛念,kua-liam,koa-liam,2,kautian,False
lāng-kuân,lāng-koân,弄權,lang-kuan,lang-koan,2,kautian,False
gîng-sin,gêng-sin,迎新,ging-sin,geng-sin,2,kautian,False
phiau-tshiam,phiau-chhiam,標籤,phiau-tshiam,phiau-chhiam,2,kautian,False
phiau-gí,phiau-gí,標語,phiau-gi,phiau-gi,2,kautian,False
phiau-gú,phiau-gú,標語,phiau-gu,phiau-gu,2,kautian,False
sòng-hîng,sòng-hêng,送行,song-hing,song-heng,2,kautian,False
sòng-pia̍t,sòng-pia̍t,送別,song-piat,song-piat,2,kautian,False
suàn-su̍t,soàn-su̍t,算術,suan-sut,soan-sut,2,kautian,False
song-ke,song-ke,喪家,song-ke,song-ke,2,kautian,False
sú-iōng-kuân,sú-iōng-koân,使用權,su-iong-kuan,su-iong-koan,3,kautian,False
tē-i̍k,tē-e̍k,地域,te-ik,te-ek,2,kautian,False
tuē-i̍k,tōe-e̍k,地域,tue-ik,toe-ek,2,kautian,False
tùn-gōo,tùn-gō͘,頓悟,tun-goo,tun-go͘,2,kautian,False
tsîng-lē,chêng-lē,前例,tsing-le,cheng-le,2,kautian,False
bó-im,bó-im,母音,bo-im,bo-im,2,kautian,False
tshah-pò,chhah-pò,插播,tshah-po,chhah-po,2,kautian,False
tshui-lí,chhui-lí,推理,tshui-li,chhui-li,2,kautian,False
uí-guân-huē,úi-goân-hōe,委員會,ui-guan-hue,ui-goan-hoe,3,kautian,False
phiau-kè,phiau-kè,標價,phiau-ke,phiau-ke,2,kautian,False
puann-tshian,poaⁿ-chhian,搬遷,puann-tshian,poaⁿ-chhian,2,kautian,False
phài-guân,phài-goân,派員,phai-guan,phai-goan,2,kautian,False
li̍p-hā,li̍p-hā,立夏,lip-ha,lip-ha,2,kautian,False
a̋i-sat-tsirh,ăi-sat-chirh,a̋i-sat-tsuh,ai-sat-tsirh,ai-sat-chirh,3,kautian,False
àu-tsirh,àu-chirh,àu-tsuh,au-tsirh,au-chirh,2,kautian,False
bá-sirh,bá-sirh,bá-suh,ba-sirh,ba-sirh,2,kautian,False
khu-lìn-mù,khu-lìn-mù,khu-lì-mù,khu-lin-mu,khu-lin-mu,3,kautian,False
la-khiat-tooh,la-khiat-to͘h,la-kiat-tooh,la-khiat-tooh,la-khiat-to͘h,3,kautian,False
lìn-gò,lìn-gò,lìn-gòo,lin-go,lin-go,2,kautian,False
lò-sù,lò-sù,lòo-suh,lo-su,lo-su,2,kautian,False
mí-soh,mí-soh,mí-sooh,mi-soh,mi-soh,2,kautian,False
pat-kuà-san,pat-kòa-san,八卦山,pat-kua-san,pat-koa-san,3,kautian,False
tāi-tūn-suann,tāi-tūn-soaⁿ,大屯山,tai-tun-suann,tai-tun-soaⁿ,3,kautian,False
thái-bú-suann,thái-bú-soaⁿ,大武山,thai-bu-suann,thai-bu-soaⁿ,3,kautian,False
tāi-siat-suann,tāi-siat-soaⁿ,大雪山,tai-siat-suann,tai-siat-soaⁿ,3,kautian,False
tan-tāi-suann,tan-tāi-soaⁿ,丹大山,tan-tai-suann,tan-tai-soaⁿ,3,kautian,False
pa-lóng,pa-lóng,巴陵,pa-long,pa-long,2,kautian,False
iûnn-bîng-suann,iûⁿ-bêng-soaⁿ,草山,iunn-bing-suann,iuⁿ-beng-soaⁿ,3,kautian,False
suat-san,soat-san,雪山,suat-san,soat-san,2,kautian,False
iông-bîng-san,iông-bêng-san,陽明山,iong-bing-san,iong-beng-san,3,kautian,False
tsháu-suann,chháu-soaⁿ,陽明山,tshau-suann,chhau-soaⁿ,2,kautian,False
siū-suann,siū-soaⁿ,壽山,siu-suann,siu-soaⁿ,2,kautian,False
sin-kong-hn̂g,sin-kong-hn̂g,二二八公園,sin-kong-hng,sin-kong-hng,3,kautian,False
hái-sing-kuán,hái-seng-koán,海洋生物館,hai-sing-kuan,hai-seng-koan,3,kautian,False
báng-kah,báng-kah,萬華,bang-kah,bang-kah,2,kautian,False
tshiū-nâ-á,chhiū-nâ-á,樹林,tshiu-na-a,chhiu-na-a,3,kautian,False
suann-á-kha,soaⁿ-á-kha,山佳,suann-a-kha,soaⁿ-a-kha,3,kautian,False
miâu-li̍k,miâu-le̍k,苗栗,miau-lik,miau-lek,2,kautian,False
thâm-á-kînn,thâm-á-kîⁿ,潭子,tham-a-kinn,tham-a-kiⁿ,3,kautian,False
tsiong-huà,chiong-hòa,彰化,tsiong-hua,chiong-hoa,2,kautian,False
tshân-tiong-ng,chhân-tiong-ng,田中,tshan-tiong-ng,chhan-tiong-ng,3,kautian,False
tsuí-siāng,chúi-siāng,水上,tsui-siang,chui-siang,2,kautian,False
lâm-á-khenn,lâm-á-kheⁿ,楠梓,lam-a-khenn,lam-a-kheⁿ,3,kautian,False
tshing-suí,chheng-súi,清水,tshing-sui,chheng-sui,2,kautian,False
nâ-pinn,nâ-piⁿ,林邊,na-pinn,na-piⁿ,2,kautian,False
kâu-tōng,kâu-tōng,猴硐,kau-tong,kau-tong,2,kautian,False
khōng-á-liâu,khōng-á-liâu,貢寮,khong-a-liau,khong-a-liau,3,kautian,False
tann-khe,taⁿ-khe,礁溪,tann-khe,taⁿ-khe,2,kautian,False
tann-khenn,taⁿ-kheⁿ,礁溪,tann-khenn,taⁿ-kheⁿ,2,kautian,False
tang-kue-suann,tang-koe-soaⁿ,冬山,tang-kue-suann,tang-koe-soaⁿ,3,kautian,False
sin-bé,sin-bé,新馬,sin-be,sin-be,2,kautian,False
hua-lian,hoa-lian,花蓮,hua-lian,hoa-lian,2,kautian,False
hue-lian,hoe-lian,花蓮,hue-lian,hoe-lian,2,kautian,False
suī-suī,sūi-sūi,瑞穗,sui-sui,sui-sui,2,kautian,False
kim-lūn,kim-lūn,金崙,kim-lun,kim-lun,2,kautian,False
tsa̍p-hūn-liâu,cha̍p-hūn-liâu,十分,tsap-hun-liau,chap-hun-liau,3,kautian,False
bāng-kóo,bāng-kó͘,望古,bang-koo,bang-ko͘,2,kautian,False
tshenn-tông,chheⁿ-tông,菁桐,tshenn-tong,chheⁿ-tong,2,kautian,False
tsiunn-ló-liâu,chiuⁿ-ló-liâu,樟腦寮,tsiunn-lo-liau,chiuⁿ-lo-liau,3,kautian,False
kau-li̍k-pênn,kau-le̍k-pêⁿ,交力坪,kau-lik-penn,kau-lek-peⁿ,3,kautian,False
to-nâ,to-nâ,多林,to-na,to-na,2,kautian,False
kū-tsām,kū-chām,沼平,ku-tsam,ku-cham,2,kautian,False
si̍p-tsí-khu,si̍p-chí-khu,汐止區,sip-tsi-khu,sip-chi-khu,3,kautian,False
pênn-nâ-khu,pêⁿ-nâ-khu,坪林區,penn-na-khu,peⁿ-na-khu,3,kautian,False
pîng-khe-khu,pêng-khe-khu,平溪區,ping-khe-khu,peng-khe-khu,3,kautian,False
tann-khe-hiong,taⁿ-khe-hiong,礁溪鄉,tann-khe-hiong,taⁿ-khe-hiong,3,kautian,False
tann-khenn-hiong,taⁿ-kheⁿ-hiong,礁溪鄉,tann-khenn-hiong,taⁿ-kheⁿ-hiong,3,kautian,False
miâu-li̍k-kuān,miâu-le̍k-koān,苗栗縣,miau-lik-kuan,miau-lek-koan,3,kautian,False
miâu-li̍k-tshī,miâu-le̍k-chhī,苗栗市,miau-lik-tshi,miau-lek-chhi,3,kautian,False
tá-lân-tìn,tá-lân-tìn,卓蘭鎮,ta-lan-tin,ta-lan-tin,3,kautian,False
sin-kong-khu,sin-kong-khu,神岡區,sin-kong-khu,sin-kong-khu,3,kautian,False
tsháu-tūn,chháu-tūn,草屯鎮,tshau-tun,chhau-tun,2,kautian,False
lūn-puē-hiong,lūn-pōe-hiong,崙背鄉,lun-pue-hiong,lun-poe-hiong,3,kautian,False
tsuí-siōng-hiong,chúi-siōng-hiong,水上鄉,tsui-siong-hiong,chui-siong-hiong,3,kautian,False
bî-lô-khu,bî-lô-khu,彌陀區,bi-lo-khu,bi-lo-khu,3,kautian,False
mî-lô-khu,mî-lô-khu,彌陀區,mi-lo-khu,mi-lo-khu,3,kautian,False
tiông-tī-hiong,tiông-tī-hiong,長治鄉,tiong-ti-hiong,tiong-ti-hiong,3,kautian,False
bān-luân-hiong,bān-loân-hiong,萬巒鄉,ban-luan-hiong,ban-loan-hiong,3,kautian,False
liû-kiû-hiong,liû-kiû-hiong,琉球鄉,liu-kiu-hiong,liu-kiu-hiong,3,kautian,False
tshia-siânn-hiong,chhia-siâⁿ-hiong,車城鄉,tshia-siann-hiong,chhia-siaⁿ-hiong,3,kautian,False
hua-lian-kuān,hoa-lian-koān,花蓮縣,hua-lian-kuan,hoa-lian-koan,3,kautian,False
hue-lian-kuān,hoe-lian-koān,花蓮縣,hue-lian-kuan,hoe-lian-koan,3,kautian,False
hua-lian-tshī,hoa-lian-chhī,花蓮市,hua-lian-tshi,hoa-lian-chhi,3,kautian,False
hue-lian-tshī,hoe-lian-chhī,花蓮市,hue-lian-tshi,hoe-lian-chhi,3,kautian,False
phênn-ôo-kuān,phêⁿ-ô͘-koān,澎湖縣,phenn-oo-kuan,pheⁿ-o͘-koan,3,kautian,False
se-tūn-khu,se-tūn-khu,西屯區,se-tun-khu,se-tun-khu,3,kautian,False
oo-khu-hiong,o͘-khu-hiong,烏坵鄉,oo-khu-hiong,o͘-khu-hiong,3,kautian,False
hua-lian-káng,hoa-lian-káng,花蓮港,hua-lian-kang,hoa-lian-kang,3,kautian,False
hue-lian-káng,hoe-lian-káng,花蓮港,hue-lian-kang,hoe-lian-kang,3,kautian,False
lân-iông-khe,lân-iông-khe,蘭陽溪,lan-iong-khe,lan-iong-khe,3,kautian,False
tuā-tann-khe,tōa-taⁿ-khe,大礁溪,tua-tann-khe,toa-taⁿ-khe,3,kautian,False
sió-tann-khe,sió-taⁿ-khe,小礁溪,sio-tann-khe,sio-taⁿ-khe,3,kautian,False
kíng-bué-khe,kéng-bóe-khe,景美溪,king-bue-khe,keng-boe-khe,3,kautian,False
siōng-pênn-khe,siōng-pêⁿ-khe,上坪溪,siong-penn-khe,siong-peⁿ-khe,3,kautian,False
bâ-lô-khe,bâ-lô-khe,貓羅溪,ba-lo-khe,ba-lo-khe,3,kautian,False
pat-tsióng-khe,pat-chióng-khe,八掌溪,pat-tsiong-khe,pat-chiong-khe,3,kautian,False
bú-lo̍k-khe,bú-lo̍k-khe,武洛溪,bu-lok-khe,bu-lok-khe,3,kautian,False
hua-lian-khe,hoa-lian-khe,花蓮溪,hua-lian-khe,hoa-lian-khe,3,kautian,False
hue-lian-khe,hoe-lian-khe,花蓮溪,hue-lian-khe,hoe-lian-khe,3,kautian,False
tè-thian-hú,tè-thian-hú,代天府,te-thian-hu,te-thian-hu,3,kautian,False
tshinn-suann-ông,chhiⁿ-soaⁿ-ông,青山國王廟,tshinn-suann-ong,chhiⁿ-soaⁿ-ong,3,kautian,False
pó-an-king,pó-an-keng,保安宮,po-an-king,po-an-keng,3,kautian,False
kan-tāu-má,kan-tāu-má,關渡宮,kan-tau-ma,kan-tau-ma,3,kautian,False
suann-kha,soaⁿ-kha,山仔跤,suann-kha,soaⁿ-kha,2,kautian,False
sam-tiông-poo,sam-tiông-po͘,三重埔,sam-tiong-poo,sam-tiong-po͘,3,kautian,False
tuā-kho-khàm,tōa-kho-khàm,大嵙崁,tua-kho-kham,toa-kho-kham,3,kautian,False
tuā-kho-hām,tōa-kho-hām,大嵙陷,tua-kho-ham,toa-kho-ham,3,kautian,False
guân-tsiáng,goân-chiáng,元掌,guan-tsiang,goan-chiang,2,kautian,False
gû-má-thâu,gû-má-thâu,牛罵頭,gu-ma-thau,gu-ma-thau,3,kautian,False
tánn-káu,táⁿ-káu,打狗,tann-kau,taⁿ-kau,2,kautian,False
tik-tsām,tek-chām,竹塹,tik-tsam,tek-cham,2,kautian,False
hê-siūnn-tsiu,hê-siūⁿ-chiu,和尚洲,he-siunn-tsiu,he-siuⁿ-chiu,3,kautian,False
pênn-nâ-bué,pêⁿ-nâ-bóe,坪林尾,penn-na-bue,peⁿ-na-boe,3,kautian,False
āu-piah-liâu,āu-piah-liâu,後壁厝,au-piah-liau,au-piah-liau,3,kautian,False
lîng-ngá-liâu,lêng-ngá-liâu,苓仔寮、能雅寮,ling-nga-liau,leng-nga-liau,3,kautian,False
ma-tá-án,ma-tá-án,馬大安,ma-ta-an,ma-ta-an,3,kautian,False
pūn-káng,pūn-káng,笨港,pun-kang,pun-kang,2,kautian,False
lâm-á-khe,lâm-á-khe,楠仔坑,lam-a-khe,lam-a-khe,3,kautian,False
khòng-liâu,khòng-liâu,槓仔寮,khong-liau,khong-liau,2,kautian,False
tsiong-hô,chiong-hô,漳和,tsiong-ho,chiong-ho,2,kautian,False
ti-ló-sán,ti-ló-sán,諸羅山,ti-lo-san,ti-lo-san,3,kautian,False
phoh-si̍h-koh,phoh-si̍h-koh,璞石閣,phoh-sih-koh,phoh-sih-koh,3,kautian,False
siau-lâng,siau-lâng,蕭壟,siau-lang,siau-lang,2,kautian,False
bâ-káng,bâ-káng,貓公,ba-kang,ba-kang,2,kautian,False
bâ-lî,bâ-lî,貓里,ba-li,ba-li,2,kautian,False
kiâm-tshài-pênn,kiâm-chhài-pêⁿ,鹹菜甕,kiam-tshai-penn,kiam-chhai-peⁿ,3,kautian,False
î,î,余,i,i,1,kautian,False
sàng,sàng,宋,sang,sang,1,kautian,False
siāu,siāu,邵,siau,siau,1,kautian,False
jî,jî,俞,ji,ji,1,kautian,False
sng,sng,孫,sng,sng,1,kautian,False
pì,pì,費,pi,pi,1,kautian,False
tsoo,cho͘,鄒,tsoo,cho͘,1,kautian,False
hân,hân,樊,han,han,1,kautian,False
tsiong,chiong,鐘,tsiong,chiong,1,kautian,False
si̍p-tsí,si̍p-chí,汐止,sip-tsi,sip-chi,2,kautian,False
tsuí-tńg-kha,chúi-tńg-kha,汐止,tsui-tng-kha,chui-tng-kha,3,kautian,False
it-kài,it-kài,蜀概,it-kai,it-kai,2,kautian,True
it-kài,it-kài,壹概,it-kai,it-kai,2,kautian,True
tiau-kang,tiau-kang,挑工,tiau-kang,tiau-kang,2,kautian,True
thiau-kòo-ì,thiau-kò͘-ì,挑故意,thiau-koo-i,thiau-ko͘-i,3,kautian,True
jîn-guân,jîn-goân,儂員,jin-guan,jin-goan,2,kautian,True
lîn-guân,lîn-goân,儂員,lin-guan,lin-goan,2,kautian,True
jîn-sam,jîn-sam,儂蔘,jin-sam,jin-sam,2,kautian,True
jîn-sam,jîn-sam,人蔘,jin-sam,jin-sam,2,kautian,True
jîn-sam,jîn-sam,儂參,jin-sam,jin-sam,2,kautian,True
lîn-sam,lîn-sam,儂蔘,lin-sam,lin-sam,2,kautian,True
lîn-sam,lîn-sam,人蔘,lin-sam,lin-sam,2,kautian,True
lîn-sam,lîn-sam,儂參,lin-sam,lin-sam,2,kautian,True
jîn-som,jîn-som,儂蔘,jin-som,jin-som,2,kautian,True
jîn-som,jîn-som,人蔘,jin-som,jin-som,2,kautian,True
jîn-som,jîn-som,儂參,jin-som,jin-som,2,kautian,True
lîn-som,lîn-som,儂蔘,lin-som,lin-som,2,kautian,True
lîn-som,lîn-som,人蔘,lin-som,lin-som,2,kautian,True
lîn-som,lîn-som,儂參,lin-som,lin-som,2,kautian,True
jîn-kuân,jîn-koân,儂權,jin-kuan,jin-koan,2,kautian,True
lîn-kuân,lîn-koân,儂權,lin-kuan,lin-koan,2,kautian,True
siāng-kú,siāng-kú,尚久,siang-ku,siang-ku,2,kautian,True
siāng-ke,siāng-ke,尚加,siang-ke,siang-ke,2,kautian,True
siāng-hó,siāng-hó,尚好,siang-ho,siang-ho,2,kautian,True
tuā-tsé,tōa-ché,大姐,tua-tse,toa-che,2,kautian,True
ē-hng,ē-hng,兮暈,e-hng,e-hng,2,kautian,True
ē-hng,ē-hng,下暈,e-hng,e-hng,2,kautian,True
ē-hng,ē-hng,兮昏,e-hng,e-hng,2,kautian,True
enn-hng,eⁿ-hng,兮暈,enn-hng,eⁿ-hng,2,kautian,True
enn-hng,eⁿ-hng,下暈,enn-hng,eⁿ-hng,2,kautian,True
enn-hng,eⁿ-hng,兮昏,enn-hng,eⁿ-hng,2,kautian,True
enn-hng-àm,eⁿ-hng-àm,兮暈暗,enn-hng-am,eⁿ-hng-am,3,kautian,True
enn-hng-àm,eⁿ-hng-àm,下暈暗,enn-hng-am,eⁿ-hng-am,3,kautian,True
enn-hng-àm,eⁿ-hng-àm,兮昏暗,enn-hng-am,eⁿ-hng-am,3,kautian,True
tshiūnn-tshenn-tî,chhiūⁿ-chheⁿ-tî,尚青苔,tshiunn-tshenn-ti,chhiuⁿ-chheⁿ-ti,3,kautian,True
tshiūnn-tshinn-tî,chhiūⁿ-chhiⁿ-tî,尚青苔,tshiunn-tshinn-ti,chhiuⁿ-chhiⁿ-ti,3,kautian,True
e-tàu,e-tàu,兮晝,e-tau,e-tau,2,kautian,True
e-tàu,e-tàu,兮罩,e-tau,e-tau,2,kautian,True
e-tàu,e-tàu,下罩,e-tau,e-tau,2,kautian,True
ēnn-tàu,ēⁿ-tàu,兮晝,enn-tau,eⁿ-tau,2,kautian,True
ēnn-tàu,ēⁿ-tàu,兮罩,enn-tau,eⁿ-tau,2,kautian,True
ēnn-tàu,ēⁿ-tàu,下罩,enn-tau,eⁿ-tau,2,kautian,True
e-poo,e-po͘,兮晡,e-poo,e-po͘,2,kautian,True
kan-tann,kan-taⁿ,干乾,kan-tann,kan-taⁿ,2,kautian,True
kan-tann,kan-taⁿ,乾乾,kan-tann,kan-taⁿ,2,kautian,True
kan-tann,kan-taⁿ,干但,kan-tann,kan-taⁿ,2,kautian,True
kan-tann,kan-taⁿ,干凋,kan-tann,kan-taⁿ,2,kautian,True
kan-tann,kan-taⁿ,乾凋,kan-tann,kan-taⁿ,2,kautian,True
kan-tann,kan-taⁿ,干單,kan-tann,kan-taⁿ,2,kautian,True
kan-tann,kan-taⁿ,干礁,kan-tann,kan-taⁿ,2,kautian,True
kan-tann,kan-taⁿ,乾焦,kan-tann,kan-taⁿ,2,kautian,True
kan-tann,kan-taⁿ,乾礁,kan-tann,kan-taⁿ,2,kautian,True
kan-ta,kan-ta,干乾,kan-ta,kan-ta,2,kautian,True
kan-ta,kan-ta,乾乾,kan-ta,kan-ta,2,kautian,True
kan-ta,kan-ta,干但,kan-ta,kan-ta,2,kautian,True
kan-ta,kan-ta,干凋,kan-ta,kan-ta,2,kautian,True
kan-ta,kan-ta,乾凋,kan-ta,kan-ta,2,kautian,True
kan-ta,kan-ta,干單,kan-ta,kan-ta,2,kautian,True
kan-ta,kan-ta,干礁,kan-ta,kan-ta,2,kautian,True
kan-ta,kan-ta,乾焦,kan-ta,kan-ta,2,kautian,True
kan-ta,kan-ta,乾礁,kan-ta,kan-ta,2,kautian,True
enn-àm,eⁿ-àm,兮暗,enn-am,eⁿ-am,2,kautian,True
siāng-kín,siāng-kín,尚緊,siang-kin,siang-kin,2,kautian,True
siāng-kài,siāng-kài,尚蓋,siang-kai,siang-kai,2,kautian,True
siāng-thâu-á,siāng-thâu-á,尚頭仔,siang-thau-a,siang-thau-a,3,kautian,True
tuā-thâu-bó,tōa-thâu-bó,大頭母,tua-thau-bo,toa-thau-bo,3,kautian,True
siāng-tsē,siāng-chē,尚濟,siang-tse,siang-che,2,kautian,True
siāng-tsuē,siāng-chōe,尚濟,siang-tsue,siang-choe,2,kautian,True
tsiūnn-siann,chiūⁿ-siaⁿ,尚聲,tsiunn-siann,chiuⁿ-siaⁿ,2,kautian,True
siōng-siann,siōng-siaⁿ,尚聲,siong-siann,siong-siaⁿ,2,kautian,True
lāi-sim,lāi-sim,裡心,lai-sim,lai-sim,2,kautian,True
lāi-lin,lāi-lin,裡乳,lai-lin,lai-lin,2,kautian,True
lāi-lin,lāi-lin,內乳,lai-lin,lai-lin,2,kautian,True
lāi-lin,lāi-lin,裡奶,lai-lin,lai-lin,2,kautian,True
lāi-tsìng,lāi-chèng,裡政,lai-tsing,lai-cheng,2,kautian,True
lāi-iông,lāi-iông,裡容,lai-iong,lai-iong,2,kautian,True
lāi-pōo,lāi-pō͘,裡部,lai-poo,lai-po͘,2,kautian,True
lāi-koh,lāi-koh,內擱,lai-koh,lai-koh,2,kautian,True
lāi-koh,lāi-koh,裡擱,lai-koh,lai-koh,2,kautian,True
lāi-koh,lāi-koh,內故,lai-koh,lai-koh,2,kautian,True
lāi-koh,lāi-koh,裡閣,lai-koh,lai-koh,2,kautian,True
lāi-koh,lāi-koh,裡故,lai-koh,lai-koh,2,kautian,True
tsuí-tiân,chúi-tiân,水堘,tsui-tian,chui-tian,2,kautian,True
tsuí-tiân,chúi-tiân,水塍,tsui-tian,chui-tian,2,kautian,True
m̄-niā,m̄-niā,毋爾,m-nia,m-nia,2,kautian,True
m̄-niā,m̄-niā,呣但,m-nia,m-nia,2,kautian,True
m̄-niā,m̄-niā,不但,m-nia,m-nia,2,kautian,True
m̄-niā,m̄-niā,唔但,m-nia,m-nia,2,kautian,True
m̄-niā,m̄-niā,不爾,m-nia,m-nia,2,kautian,True
m̄-ti̍nnh,m̄-ti̍ⁿh,呣挃,m-tinnh,m-tiⁿh,2,kautian,True
m̄-ti̍nnh,m̄-ti̍ⁿh,不挃,m-tinnh,m-tiⁿh,2,kautian,True
m̄-ti̍nnh,m̄-ti̍ⁿh,唔挃,m-tinnh,m-tiⁿh,2,kautian,True
m̄-pat,m̄-pat,呣捌,m-pat,m-pat,2,kautian,True
m̄-pat,m̄-pat,不捌,m-pat,m-pat,2,kautian,True
m̄-pat,m̄-pat,唔捌,m-pat,m-pat,2,kautian,True
m̄-kò,m̄-kò,呣過,m-ko,m-ko,2,kautian,True
