tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source,is_variant
tshiú-tōng,chhiú-tōng,手動,tshiu-tong,chhiu-tong,2,kautian,False
tshiú-kó,chhiú-kó,手稿,tshiu-ko,chhiu-ko,2,kautian,False
ji̍t-bûn,ji̍t-bûn,日文,jit-bun,jit-bun,2,kautian,False
li̍t-bûn,li̍t-bûn,日文,lit-bun,lit-bun,2,kautian,False
ji̍t-sik,ji̍t-sek,日式,jit-sik,jit-sek,2,kautian,False
li̍t-sik,li̍t-sek,日式,lit-sik,lit-sek,2,kautian,False
tsuí-tî,chúi-tî,水池,tsui-ti,chui-ti,2,kautian,False
hué-io̍h,hóe-io̍h,火藥,hue-ioh,hoe-ioh,2,kautian,False
hé-io̍h,hé-io̍h,火藥,he-ioh,he-ioh,2,kautian,False
ông-tiâu,ông-tiâu,王朝,ong-tiau,ong-tiau,2,kautian,False
tsú-tshiùnn,chú-chhiùⁿ,主唱,tsu-tshiunn,chu-chhiuⁿ,2,kautian,False
tsú-káng,chú-káng,主講,tsu-kang,chu-kang,2,kautian,False
í-hā,í-hā,以下,i-ha,i-ha,2,kautian,False
pau-phuê,pau-phôe,包皮,pau-phue,pau-phoe,2,kautian,False
pau-phê,pau-phê,包皮,pau-phe,pau-phe,2,kautian,False
pak-bí,pak-bí,北美,pak-bi,pak-bi,2,kautian,False
tsiàm-tē,chiàm-tē,占地,tsiam-te,chiam-te,2,kautian,False
tsiàm-tuē,chiàm-tōe,占地,tsiam-tue,chiam-toe,2,kautian,False
kóo-kuài,kó͘-koài,古怪,koo-kuai,ko͘-koai,2,kautian,False
tiàu-huàn,tiàu-hoàn,召喚,tiau-huan,tiau-hoan,2,kautian,False
ting-lîng,teng-lêng,叮嚀,ting-ling,teng-leng,2,kautian,False
guā-bûn,gōa-bûn,外文,gua-bun,goa-bun,2,kautian,False
guā-hiòng,gōa-hiòng,外向,gua-hiong,goa-hiong,2,kautian,False
guā-tē,gōa-tē,外地,gua-te,goa-te,2,kautian,False
guā-tuē,gōa-tōe,外地,gua-tue,goa-toe,2,kautian,False
tsó-phài,chó-phài,左派,tso-phai,cho-phai,2,kautian,False
pòo-kio̍k,pò͘-kio̍k,佈局,poo-kiok,po͘-kiok,2,kautian,False
iù-kàu,iù-kàu,幼教,iu-kau,iu-kau,2,kautian,False
pit-siu,pit-siu,必修,pit-siu,pit-siu,2,kautian,False
tánn-tōng,táⁿ-tōng,打動,tann-tong,taⁿ-tong,2,kautian,False
bī-hun,bī-hun,未婚,bi-hun,bi-hun,2,kautian,False
tsìng-sī,chèng-sī,正視,tsing-si,cheng-si,2,kautian,False
bîn-sing,bîn-seng,民生,bin-sing,bin-seng,2,kautian,False
huān-tshò,hoān-chhò,犯錯,huan-tsho,hoan-chho,2,kautian,False
kua-kó,koa-kó,瓜果,kua-ko,koa-ko,2,kautian,False
uá-kái,óa-kái,瓦解,ua-kai,oa-kai,2,kautian,False
sing-io̍k,seng-io̍k,生育,sing-iok,seng-iok,2,kautian,False
iōng-kū,iōng-kū,用具,iong-ku,iong-ku,2,kautian,False
pe̍h-bí,pe̍h-bí,白米,peh-bi,peh-bi,2,kautian,False
pe̍h-hûn,pe̍h-hûn,白雲,peh-hun,peh-hun,2,kautian,False
kng-ku̍t,kng-ku̍t,光滑,kng-kut,kng-kut,2,kautian,False
tsuân-tsit,choân-chit,全職,tsuan-tsit,choan-chit,2,kautian,False
kiōng-tsûn,kiōng-chûn,共存,kiong-tsun,kiong-chun,2,kautian,False
kiōng-iú,kiōng-iú,共有,kiong-iu,kiong-iu,2,kautian,False
ping-hô,peng-hô,冰河,ping-ho,peng-ho,2,kautian,False
tông-liâu,tông-liâu,同僚,tong-liau,tong-liau,2,kautian,False
kok-kài,kok-kài,各界,kok-kai,kok-kai,2,kautian,False
bîng-sìng,bêng-sèng,名勝,bing-sing,beng-seng,2,kautian,False
bîng-i,bêng-i,名醫,bing-i,beng-i,2,kautian,False
huê-kok,hôe-kok,回國,hue-kok,hoe-kok,2,kautian,False
hê-kok,hê-kok,回國,he-kok,he-kok,2,kautian,False
huê-tîng,hôe-têng,回程,hue-ting,hoe-teng,2,kautian,False
hê-tîng,hê-têng,回程,he-ting,he-teng,2,kautian,False
tē-lī,tē-lī,地利,te-li,te-li,2,kautian,False
tuē-lī,tōe-lī,地利,tue-li,toe-li,2,kautian,False
tē-tuānn,tē-tōaⁿ,地段,te-tuann,te-toaⁿ,2,kautian,False
tuē-tuānn,tōe-tōaⁿ,地段,tue-tuann,toe-toaⁿ,2,kautian,False
tē-tsit,tē-chit,地質,te-tsit,te-chit,2,kautian,False
tuē-tsit,tōe-chit,地質,tue-tsit,toe-chit,2,kautian,False
to-guân,to-goân,多元,to-guan,to-goan,2,kautian,False
hó-lâng,hó-lâng,好人,ho-lang,ho-lang,2,kautian,False
hó-thiann,hó-thiaⁿ,好聽,ho-thiann,ho-thiaⁿ,2,kautian,False
jī-thé,jī-thé,字體,ji-the,ji-the,2,kautian,False
lī-thé,lī-thé,字體,li-the,li-the,2,kautian,False
tsûn-tóng,chûn-tóng,存檔,tsun-tong,chun-tong,2,kautian,False
siú-tsik,siú-chek,守則,siu-tsik,siu-chek,2,kautian,False
nî-hūn,nî-hūn,年份,ni-hun,ni-hun,2,kautian,False
siu-kuah,siu-koah,收割,siu-kuah,siu-koah,2,kautian,False
siu-huat,siu-hoat,收發,siu-huat,siu-hoat,2,kautian,False
iú-hîng,iú-hêng,有形,iu-hing,iu-heng,2,kautian,False
ū-iân,ū-iân,有緣,u-ian,u-ian,2,kautian,False
kang-san,kang-san,江山,kang-san,kang-san,2,kautian,False
kang-lâm,kang-lâm,江南,kang-lam,kang-lam,2,kautian,False
pah-puann,pah-poaⁿ,百般,pah-puann,pah-poaⁿ,2,kautian,False
tsū-pi,chū-pi,自卑,tsu-pi,chu-pi,2,kautian,False
hiat-thóng,hiat-thóng,血統,hiat-thong,hiat-thong,2,kautian,False
se-tshan,se-chhan,西餐,se-tshan,se-chhan,2,kautian,False
hu̍t-huat,hu̍t-hoat,佛法,hut-huat,hut-hoat,2,kautian,False
líng-tsuí,léng-chúi,冷水,ling-tsui,leng-chui,2,kautian,False
líng-mn̂g,léng-mn̂g,冷門,ling-mng,leng-mng,2,kautian,False
líng-tshing,léng-chheng,冷清,ling-tshing,leng-chheng,2,kautian,False
lī-jiō,lī-jiō,利尿,li-jio,li-jio,2,kautian,False
lī-liō,lī-liō,利尿,li-lio,li-lio,2,kautian,False
tsōo-li̍k,chō͘-le̍k,助力,tsoo-lik,cho͘-lek,2,kautian,False
tsōo-tshiú,chō͘-chhiú,助手,tsoo-tshiu,cho͘-chhiu,2,kautian,False
tsōo-suán,chō͘-soán,助選,tsoo-suan,cho͘-soan,2,kautian,False
kò-pe̍h,kò-pe̍h,告白,ko-peh,ko-peh,2,kautian,False
kò-pia̍t,kò-pia̍t,告別,ko-piat,ko-piat,2,kautian,False
gîm-tshiùnn,gîm-chhiùⁿ,吟唱,gim-tshiunn,gim-chhiuⁿ,2,kautian,False
thò-hia̍p,thò-hia̍p,妥協,tho-hiap,tho-hiap,2,kautian,False
kong-tánn,kong-táⁿ,攻打,kong-tann,kong-taⁿ,2,kautian,False
pōo-tiāu,pō͘-tiāu,步調,poo-tiau,po͘-tiau,2,kautian,False
sua-uē,soa-ōe,沙畫,sua-ue,soa-oe,2,kautian,False
ong-iông,ong-iông,汪洋,ong-iong,ong-iong,2,kautian,False
tshiong-siau,chhiong-siau,沖銷,tshiong-siau,chhiong-siau,2,kautian,False
lâm-hong,lâm-hong,男方,lam-hong,lam-hong,2,kautian,False
giân-hîng,giân-hêng,言行,gian-hing,gian-heng,2,kautian,False
tsáu-lông,cháu-lông,走廊,tsau-long,chau-long,2,kautian,False
tshia-tíng,chhia-téng,車頂,tshia-ting,chhia-teng,2,kautian,False
tshia-thang,chhia-thang,車窗,tshia-thang,chhia-thang,2,kautian,False
tshia-tō,chhia-tō,車道,tshia-to,chhia-to,2,kautian,False
tshia-ting,chhia-teng,車燈,tshia-ting,chhia-teng,2,kautian,False
lí-bîn,lí-bîn,里民,li-bin,li-bin,2,kautian,False
lâi-hâm,lâi-hâm,來函,lai-ham,lai-ham,2,kautian,False
tián-tsông,tián-chông,典藏,tian-tsong,tian-chong,2,kautian,False
tshì-sat,chhì-sat,刺殺,tshi-sat,chhi-sat,2,kautian,False
tsè-sik,chè-sek,制式,tse-sik,che-sek,2,kautian,False
siū-khùn,siū-khùn,受困,siu-khun,siu-khun,2,kautian,False
siū-lí,siū-lí,受理,siu-li,siu-li,2,kautian,False
hoo-ìng,ho͘-èng,呼應,hoo-ing,ho͘-eng,2,kautian,False
hōng-khǹg,hōng-khǹg,奉勸,hong-khng,hong-khng,2,kautian,False
kî-ī,kî-ī,奇異,ki-i,ki-i,2,kautian,False
koo-li̍p,ko͘-li̍p,孤立,koo-lip,ko͘-lip,2,kautian,False
kuann-ping,koaⁿ-peng,官兵,kuann-ping,koaⁿ-peng,2,kautian,False
iân-kî,iân-kî,延期,ian-ki,ian-ki,2,kautian,False
kuài-ī,koài-ī,怪異,kuai-i,koai-i,2,kautian,False
tsio-khó,chio-khó,招考,tsio-kho,chio-kho,2,kautian,False
phah-phìnn,phah-phìⁿ,拍片,phah-phinn,phah-phiⁿ,2,kautian,False
thua-iân,thoa-iân,拖延,thua-ian,thoa-ian,2,kautian,False
pàng-o̍h,pàng-o̍h,放學,pang-oh,pang-oh,2,kautian,False
tang-au,tang-au,東歐,tang-au,tang-au,2,kautian,False
kó-tsiap,kó-chiap,果汁,ko-tsiap,ko-chiap,2,kautian,False
lîm-bo̍k,lîm-bo̍k,林木,lim-bok,lim-bok,2,kautian,False
hô-tshn̂g,hô-chhn̂g,河床,ho-tshng,ho-chhng,2,kautian,False
pho-tn̂g,pho-tn̂g,波長,pho-tng,pho-tng,2,kautian,False
iân-huānn,iân-hōaⁿ,沿岸,ian-huann,ian-hoaⁿ,2,kautian,False
iām-jua̍h,iām-joa̍h,炎熱,iam-juah,iam-joah,2,kautian,False
iām-lua̍h,iām-loa̍h,炎熱,iam-luah,iam-loah,2,kautian,False
tsing-tua̍t,cheng-toa̍t,爭奪,tsing-tuat,cheng-toat,2,kautian,False
pán-bīn,pán-bīn,版面,pan-bin,pan-bin,2,kautian,False
pán-khuân,pán-khoân,版權,pan-khuan,pan-khoan,2,kautian,False
ti̍t-suànn,ti̍t-sòaⁿ,直線,tit-suann,tit-soaⁿ,2,kautian,False
siā-uân,siā-oân,社員,sia-uan,sia-oan,2,kautian,False
siā-lūn,siā-lūn,社論,sia-lun,sia-lun,2,kautian,False
khong-tāi,khong-tāi,空大,khong-tai,khong-tai,2,kautian,False
khàng-pe̍h,khàng-pe̍h,空白,khang-peh,khang-peh,2,kautian,False
khong-ho̍k,khong-ho̍k,空服,khong-hok,khong-hok,2,kautian,False
khong-ūn,khong-ūn,空運,khong-un,khong-un,2,kautian,False
kóo-hūn,kó͘-hūn,股份,koo-hun,ko͘-hun,2,kautian,False
tshoo-tshì,chho͘-chhì,初試,tshoo-tshi,chho͘-chhi,2,kautian,False
tshoo-kó,chho͘-kó,初稿,tshoo-ko,chho͘-ko,2,kautian,False
pió-keh,pió-keh,表格,pio-keh,pio-keh,2,kautian,False
kīn-tāi,kīn-tāi,近代,kin-tai,kin-tai,2,kautian,False
kūn-tāi,kūn-tāi,近代,kun-tai,kun-tai,2,kautian,False
kim-pè,kim-pè,金幣,kim-pe,kim-pe,2,kautian,False
tn̂g-siânn,tn̂g-siâⁿ,長城,tng-siann,tng-siaⁿ,2,kautian,False
hōo-ê,hō͘-ê,雨鞋,hoo-e,ho͘-e,2,kautian,False
hōo-uê,hō͘-ôe,雨鞋,hoo-ue,ho͘-oe,2,kautian,False
tshing-san,chheng-san,青山,tshing-san,chheng-san,2,kautian,False
lâm-khu,lâm-khu,南區,lam-khu,lam-khu,2,kautian,False
ui-hik,ui-hek,威嚇,ui-hik,ui-hek,2,kautian,False
suan-phuànn,soan-phòaⁿ,宣判,suan-phuann,soan-phoaⁿ,2,kautian,False
suan-iông,soan-iông,宣揚,suan-iong,soan-iong,2,kautian,False
hong-kiàn,hong-kiàn,封建,hong-kian,hong-kian,2,kautian,False
tè-kok,tè-kok,帝國,te-kok,te-kok,2,kautian,False
su-uî,su-ûi,思維,su-ui,su-ui,2,kautian,False
pài-phiò,pài-phiò,拜票,pai-phio,pai-phio,2,kautian,False
àn-sî,àn-sî,按時,an-si,an-si,2,kautian,False
tsí-ín,chí-ín,指引,tsi-in,chi-in,2,kautian,False
tsí-khòng,chí-khòng,指控,tsi-khong,chi-khong,2,kautian,False
tsìng-tsiàn,chèng-chiàn,政戰,tsing-tsian,cheng-chian,2,kautian,False
jiû-bí,jiû-bí,柔美,jiu-bi,jiu-bi,2,kautian,False
liû-bí,liû-bí,柔美,liu-bi,liu-bi,2,kautian,False
liû-thuân,liû-thoân,流傳,liu-thuan,liu-thoan,2,kautian,False
liû-huē,liû-hōe,流會,liu-hue,liu-hoe,2,kautian,False
liû-suànn,liû-sòaⁿ,流線,liu-suann,liu-soaⁿ,2,kautian,False
siong-hû,siong-hû,相符,siong-hu,siong-hu,2,kautian,False
kî-hok,kî-hok,祈福,ki-hok,ki-hok,2,kautian,False
iok-sok,iok-sok,約束,iok-sok,iok-sok,2,kautian,False
bí-sik,bí-sek,美式,bi-sik,bi-sek,2,kautian,False
bí-kui,bí-kui,美規,bi-kui,bi-kui,2,kautian,False
ing-tsâi,eng-châi,英才,ing-tsai,eng-chai,2,kautian,False
ing-lí,eng-lí,英里,ing-li,eng-li,2,kautian,False
tīng-huè,tēng-hòe,訂貨,ting-hue,teng-hoe,2,kautian,False
tīng-hè,tēng-hè,訂貨,ting-he,teng-he,2,kautian,False
kun-thuân,kun-thoân,軍團,kun-thuan,kun-thoan,2,kautian,False
pik-hāi,pek-hāi,迫害,pik-hai,pek-hai,2,kautian,False
hān-tōo,hān-tō͘,限度,han-too,han-to͘,2,kautian,False
hān-tiān,hān-tiān,限電,han-tian,han-tian,2,kautian,False
siú-siòng,siú-siòng,首相,siu-siong,siu-siong,2,kautian,False
tsioh-khuán,chioh-khoán,借款,tsioh-khuan,chioh-khoan,2,kautian,False
kò-thé,kò-thé,個體,ko-the,ko-the,2,kautian,False
guân-tsú,goân-chú,原子,guan-tsu,goan-chu,2,kautian,False
guân-iú,goân-iú,原有,guan-iu,goan-iu,2,kautian,False
guân-tsok,goân-chok,原作,guan-tsok,goan-chok,2,kautian,False
guân-tù,goân-tù,原著,guan-tu,goan-tu,2,kautian,False
guân-tshiúnn,goân-chhiúⁿ,原廠,guan-tshiunn,goan-chhiuⁿ,2,kautian,False
guân-tiám,goân-tiám,原點,guan-tiam,goan-tiam,2,kautian,False
thò-pâng,thò-pâng,套房,tho-pang,tho-pang,2,kautian,False
ka-iōng,ka-iōng,家用,ka-iong,ka-iong,2,kautian,False
ka-hû,ka-hû,家扶,ka-hu,ka-hu,2,kautian,False
ka-sán,ka-sán,家產,ka-san,ka-san,2,kautian,False
ka-kíng,ka-kéng,家境,ka-king,ka-keng,2,kautian,False
sî-sok,sî-sok,時速,si-sok,si-sok,2,kautian,False
su-siá,su-siá,書寫,su-sia,su-sia,2,kautian,False
toh-kin,toh-kin,桌巾,toh-kin,toh-kin,2,kautian,False
toh-kun,toh-kun,桌巾,toh-kun,toh-kun,2,kautian,False
oo-liông,o͘-liông,烏龍,oo-liong,o͘-liong,2,kautian,False
ti̍k-ki,te̍k-ki,特技,tik-ki,tek-ki,2,kautian,False
ti̍k-bū,te̍k-bū,特務,tik-bu,tek-bu,2,kautian,False
ti̍k-sán,te̍k-sán,特產,tik-san,tek-san,2,kautian,False
ti̍k-tsióng,te̍k-chióng,特種,tik-tsiong,tek-chiong,2,kautian,False
phò-tshuì,phò-chhùi,破碎,pho-tshui,pho-chhui,2,kautian,False
sûn-ik,sûn-ek,純益,sun-ik,sun-ek,2,kautian,False
hâng-hîng,hâng-hêng,航行,hang-hing,hang-heng,2,kautian,False
hâng-pan,hâng-pan,航班,hang-pan,hang-pan,2,kautian,False
tshó-àn,chhó-àn,草案,tsho-an,chho-an,2,kautian,False
khí-pue,khí-poe,起飛,khi-pue,khi-poe,2,kautian,False
khí-pe,khí-pe,起飛,khi-pe,khi-pe,2,kautian,False
tô-lān,tô-lān,逃難,to-lan,to-lan,2,kautian,False
tui-su,tui-su,追思,tui-su,tui-su,2,kautian,False
phuè-im,phòe-im,配音,phue-im,phoe-im,2,kautian,False
phè-im,phè-im,配音,phe-im,phe-im,2,kautian,False
phuè-thò,phòe-thò,配套,phue-tho,phoe-tho,2,kautian,False
phè-thò,phè-thò,配套,phe-tho,phe-tho,2,kautian,False
phuè-sàng,phòe-sàng,配送,phue-sang,phoe-sang,2,kautian,False
phè-sàng,phè-sàng,配送,phe-sang,phe-sang,2,kautian,False
īnn-hāu,īⁿ-hāu,院校,inn-hau,iⁿ-hau,2,kautian,False
kut-tshué,kut-chhóe,骨髓,kut-tshue,kut-chhoe,2,kautian,False
kut-tshé,kut-chhé,骨髓,kut-tshe,kut-chhe,2,kautian,False
ko-tíng,ko-téng,高等,ko-ting,ko-teng,2,kautian,False
tsián-tshái,chián-chhái,剪綵,tsian-tshai,chian-chhai,2,kautian,False
tōng-iōng,tōng-iōng,動用,tong-iong,tong-iong,2,kautian,False
tōng-me̍h,tōng-me̍h,動脈,tong-meh,tong-meh,2,kautian,False
tsham-hóng,chham-hóng,參訪,tsham-hong,chham-hong,2,kautian,False
tshiùnn-tshut,chhiùⁿ-chhut,唱出,tshiunn-tshut,chhiuⁿ-chhut,2,kautian,False
kok-thóo,kok-thó͘,國土,kok-thoo,kok-tho͘,2,kautian,False
kok-iú,kok-iú,國有,kok-iu,kok-iu,2,kautian,False
kok-kî,kok-kî,國旗,kok-ki,kok-ki,2,kautian,False
kok-puê,kok-pôe,國賠,kok-pue,kok-poe,2,kautian,False
kok-pê,kok-pê,國賠,kok-pe,kok-pe,2,kautian,False
tsuan-tsè,choan-chè,專制,tsuan-tse,choan-che,2,kautian,False
tsuan-suànn,choan-sòaⁿ,專線,tsuan-suann,choan-soaⁿ,2,kautian,False
tshái-kuàn,chhái-koàn,彩券,tshai-kuan,chhai-koan,2,kautian,False
tsîng-tī,chêng-tī,情治,tsing-ti,cheng-ti,2,kautian,False
tsîng-gî,chêng-gî,情誼,tsing-gi,cheng-gi,2,kautian,False
khòng-kò,khòng-kò,控告,khong-ko,khong-ko,2,kautian,False
thàm-bōng,thàm-bōng,探望,tham-bong,tham-bong,2,kautian,False
tsiap-kiàn,chiap-kiàn,接見,tsiap-kian,chiap-kian,2,kautian,False
tsiap-sàng,chiap-sàng,接送,tsiap-sang,chiap-sang,2,kautian,False
sàu-tû,sàu-tû,掃除,sau-tu,sau-tu,2,kautian,False
kuà-hō,kòa-hō,掛號,kua-ho,koa-ho,2,kautian,False
thui-sǹg,thui-sǹg,推算,thui-sng,thui-sng,2,kautian,False
pâi-hâng,pâi-hâng,排行,pai-hang,pai-hang,2,kautian,False
pâi-liān,pâi-liān,排練,pai-lian,pai-lian,2,kautian,False
kiù-miā,kiù-miā,救命,kiu-mia,kiu-mia,2,kautian,False
kàu-kū,kàu-kū,教具,kau-ku,kau-ku,2,kautian,False
tiâu-lē,tiâu-lē,條例,tiau-le,tiau-le,2,kautian,False
tām-huà,tām-hòa,淡化,tam-hua,tam-hoa,2,kautian,False
tshing-liâng,chheng-liâng,清涼,tshing-liang,chheng-liang,2,kautian,False
tshing-sóng,chheng-sóng,清爽,tshing-song,chheng-song,2,kautian,False
tshing-tshénn,chheng-chhéⁿ,清醒,tshing-tshenn,chheng-chheⁿ,2,kautian,False
tshing-tshínn,chheng-chhíⁿ,清醒,tshing-tshinn,chheng-chhiⁿ,2,kautian,False
ī-hiong,ī-hiong,異鄉,i-hiong,i-hiong,2,kautian,False
tsè-tián,chè-tián,祭典,tse-tian,che-tian,2,kautian,False
tsè-pài,chè-pài,祭拜,tse-pai,che-pai,2,kautian,False
bo̍k-bîng,bo̍k-bêng,莫名,bok-bing,bok-beng,2,kautian,False
tshù-tiúnn,chhù-tiúⁿ,處長,tshu-tiunn,chhu-tiuⁿ,2,kautian,False
kui-tsiong,kui-chiong,規章,kui-tsiong,kui-chiong,2,kautian,False
hóng-tâm,hóng-tâm,訪談,hong-tam,hong-tam,2,kautian,False
huè-tshia,hòe-chhia,貨車,hue-tshia,hoe-chhia,2,kautian,False
hè-tshia,hè-chhia,貨車,he-tshia,he-chhia,2,kautian,False
huè-ūn,hòe-ūn,貨運,hue-un,hoe-un,2,kautian,False
hè-ūn,hè-ūn,貨運,he-un,he-un,2,kautian,False
pì-bōo,pì-bō͘,閉幕,pi-boo,pi-bo͘,2,kautian,False
lio̍k-tē,lio̍k-tē,陸地,liok-te,liok-te,2,kautian,False
lio̍k-tuē,lio̍k-tōe,陸地,liok-tue,liok-toe,2,kautian,False
lô-kái,lô-kái,勞改,lo-kai,lo-kai,2,kautian,False
uî-kuan,ûi-koan,圍觀,ui-kuan,ui-koan,2,kautian,False
pò-khan,pò-khan,報刊,po-khan,po-khan,2,kautian,False
pò-khó,pò-khó,報考,po-kho,po-kho,2,kautian,False
ho̍k-kiān,ho̍k-kiān,復健,hok-kian,hok-kian,2,kautian,False
ok-bāng,ok-bāng,惡夢,ok-bang,ok-bang,2,kautian,False
sàn-pòo,sàn-pò͘,散佈,san-poo,san-po͘,2,kautian,False
káng-too,káng-to͘,港都,kang-too,kang-to͘,2,kautian,False
tōo-kuè,tō͘-kòe,渡過,too-kue,to͘-koe,2,kautian,False
kiám-jio̍k,kiám-jio̍k,減弱,kiam-jiok,kiam-jiok,2,kautian,False
kiám-lio̍k,kiám-lio̍k,減弱,kiam-liok,kiam-liok,2,kautian,False
kiám-suè,kiám-sòe,減稅,kiam-sue,kiam-soe,2,kautian,False
kiám-sè,kiám-sè,減稅,kiam-se,kiam-se,2,kautian,False
bô-sim,bô-sim,無心,bo-sim,bo-sim,2,kautian,False
tông-uē,tông-ōe,童話,tong-ue,tong-oe,2,kautian,False
tshik-uē,chhek-ōe,策畫,tshik-ue,chhek-oe,2,kautian,False
pit-iú,pit-iú,筆友,pit-iu,pit-iu,2,kautian,False
pit-kì,pit-kì,筆記,pit-ki,pit-ki,2,kautian,False
kiat-tsinn,kiat-chiⁿ,結晶,kiat-tsinn,kiat-chiⁿ,2,kautian,False
tsua̍t-si̍t,choa̍t-si̍t,絕食,tsuat-sit,choat-sit,2,kautian,False
sī-tshat,sī-chhat,視察,si-tshat,si-chhat,2,kautian,False
phîng-liông,phêng-liông,評量,phing-liong,pheng-liong,2,kautian,False
pháu-tshia,pháu-chhia,跑車,phau-tshia,phau-chhia,2,kautian,False
tsiu-nî,chiu-nî,週年,tsiu-ni,chiu-ni,2,kautian,False
tsìn-siu,chìn-siu,進修,tsin-siu,chin-siu,2,kautian,False
iû-tsu,iû-chu,郵資,iu-tsu,iu-chu,2,kautian,False
khai-tián,khai-tián,開展,khai-tian,khai-tian,2,kautian,False
khai-tû,khai-tû,開除,khai-tu,khai-tu,2,kautian,False
khai-tshái,khai-chhái,開採,khai-tshai,khai-chhai,2,kautian,False
khai-tsiàn,khai-chiàn,開戰,khai-tsian,khai-chian,2,kautian,False
khui-ki,khui-ki,開機,khui-ki,khui-ki,2,kautian,False
luān-siōng,loān-siōng,亂象,luan-siong,loan-siong,2,kautian,False
siong-tsiá,siong-chiá,傷者,siong-tsia,siong-chia,2,kautian,False
uân-tē,oân-tē,園地,uan-te,oan-te,2,kautian,False
uân-tuē,oân-tōe,園地,uan-tue,oan-toe,2,kautian,False
înn-hîng,îⁿ-hêng,圓形,inn-hing,iⁿ-heng,2,kautian,False
kám-liām,kám-liām,感念,kam-liam,kam-liam,2,kautian,False
kám-thàn,kám-thàn,感嘆,kam-than,kam-than,2,kautian,False
ài-kok,ài-kok,愛國,ai-kok,ai-kok,2,kautian,False
ài-sioh,ài-sioh,愛惜,ai-sioh,ai-sioh,2,kautian,False
ài-hōo,ài-hō͘,愛護,ai-hoo,ai-ho͘,2,kautian,False
sin-sing,sin-seng,新生,sin-sing,sin-seng,2,kautian,False
huē-bū,hōe-bū,會務,hue-bu,hoe-bu,2,kautian,False
kiàn-tsí,kiàn-chí,毽子,kian-tsi,kian-chi,2,kautian,False
tshong-song,chhong-song,滄桑,tshong-song,chhong-song,2,kautian,False
tsiàu-hōo,chiàu-hō͘,照護,tsiau-hoo,chiau-ho͘,2,kautian,False
kìm-līng,kìm-lēng,禁令,kim-ling,kim-leng,2,kautian,False
tsuē-miâ,chōe-miâ,罪名,tsue-mia,choe-mia,2,kautian,False
náu-hái,náu-hái,腦海,nau-hai,nau-hai,2,kautian,False
kái-hòng,kái-hòng,解放,kai-hong,kai-hong,2,kautian,False
tshì-tshia,chhì-chhia,試車,tshi-tshia,chhi-chhia,2,kautian,False
tshì-pue,chhì-poe,試飛,tshi-pue,chhi-poe,2,kautian,False
tshì-pe,chhì-pe,試飛,tshi-pe,chhi-pe,2,kautian,False
tshì-tê,chhì-tê,試題,tshi-te,chhi-te,2,kautian,False
tshì-tuê,chhì-tôe,試題,tshi-tue,chhi-toe,2,kautian,False
uē-gí,ōe-gí,話語,ue-gi,oe-gi,2,kautian,False
uē-gú,ōe-gú,話語,ue-gu,oe-gu,2,kautian,False
tsu-tsìng,chu-chèng,資政,tsu-tsing,chu-cheng,2,kautian,False
ūn-huì,ūn-hùi,運費,un-hui,un-hui,2,kautian,False
ūn-sè,ūn-sè,運勢,un-se,un-se,2,kautian,False
tō-tiûnn,tō-tiûⁿ,道場,to-tiunn,to-tiuⁿ,2,kautian,False
pik-kīn,pek-kīn,逼近,pik-kin,pek-kin,2,kautian,False
pik-kūn,pek-kūn,逼近,pik-kun,pek-kun,2,kautian,False
uî-kiàn,ûi-kiàn,違建,ui-kian,ui-kian,2,kautian,False
iân-kóng,iân-kóng,鉛管,ian-kong,ian-kong,2,kautian,False
tiān-sìn,tiān-sìn,電訊,tian-sin,tian-sin,2,kautian,False
tiān-ki̍k,tiān-ke̍k,電極,tian-kik,tian-kek,2,kautian,False
pan-huat,pan-hoat,頒發,pan-huat,pan-hoat,2,kautian,False
kiâu-sing,kiâu-seng,僑生,kiau-sing,kiau-seng,2,kautian,False
ka-huī,ka-hūi,嘉惠,ka-hui,ka-hui,2,kautian,False
tôo-sī,tô͘-sī,圖示,too-si,to͘-si,2,kautian,False
tuì-huānn,tùi-hōaⁿ,對岸,tui-huann,tui-hoaⁿ,2,kautian,False
bōo-āu,bō͘-āu,幕後,boo-au,bo͘-au,2,kautian,False
kòo-su,kò͘-su,構思,koo-su,ko͘-su,2,kautian,False
kua-tshenn,koa-chheⁿ,歌星,kua-tshenn,koa-chheⁿ,2,kautian,False
kua-tshinn,koa-chhiⁿ,歌星,kua-tshinn,koa-chhiⁿ,2,kautian,False
ián-huà,ián-hòa,演化,ian-hua,ian-hoa,2,kautian,False
bān-iû,bān-iû,漫遊,ban-iu,ban-iu,2,kautian,False
hî-tiûnn,hî-tiûⁿ,漁場,hi-tiunn,hi-tiuⁿ,2,kautian,False
hû-tiûnn,hû-tiûⁿ,漁場,hu-tiunn,hu-tiuⁿ,2,kautian,False
tsing-liông,cheng-liông,精良,tsing-liong,cheng-liong,2,kautian,False
li̍k-huà,le̍k-hòa,綠化,lik-hua,lek-hoa,2,kautian,False
mî-iûnn,mî-iûⁿ,綿羊,mi-iunn,mi-iuⁿ,2,kautian,False
biân-iân,biân-iân,綿延,bian-ian,bian-ian,2,kautian,False
huí-tshuì,húi-chhùi,翡翠,hui-tshui,hui-chhui,2,kautian,False
