tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
li̍p-khì,li̍p-khì,入去,lip-khi,lip-khi,2,taihoa
li̍p-kok,li̍p-kok,立國,lip-kok,lip-kok,2,taihoa
li̍p-kong,li̍p-kong,立功,lip-kong,lip-kong,2,taihoa
li̍p-kún-tsuí,li̍p-kún-chúi,入滾水,lip-kun-tsui,lip-kun-chui,3,taihoa
li̍p-kut,li̍p-kut,入骨,lip-kut,lip-kut,2,taihoa
li̍p-lâi,li̍p-lâi,入來,lip-lai,lip-lai,2,taihoa
li̍p-liám,li̍p-liám,入殮,lip-liam,lip-liam,2,taihoa
li̍p-lūn,li̍p-lūn,立論,lip-lun,lip-lun,2,taihoa
li̍p-mê,li̍p-mê,入暝,lip-me,lip-me,2,taihoa
li̍p-mn̂g-hóo,li̍p-mn̂g-hó͘,入毛虎,lip-mng-hoo,lip-mng-ho͘,3,taihoa
li̍p-ngóo,li̍p-ngó͘,入伍,lip-ngoo,lip-ngo͘,2,taihoa
li̍p-ní,li̍p-ní,入耳,lip-ni,lip-ni,2,taihoa
li̍p-o̍h,li̍p-o̍h,入學,lip-oh,lip-oh,2,taihoa
li̍p-phe,li̍p-phe,入批,lip-phe,lip-phe,2,taihoa
li̍p-phuē,li̍p-phōe,入被,lip-phue,lip-phoe,2,taihoa
li̍p-pi,li̍p-pi,立碑,lip-pi,lip-pi,2,taihoa
li̍p-si̍k,li̍p-se̍k,入席,lip-sik,lip-sek,2,taihoa
li̍p-siann,li̍p-siaⁿ,入聲,lip-siann,lip-siaⁿ,2,taihoa
li̍p-siàu,li̍p-siàu,入數,lip-siau,lip-siau,2,taihoa
li̍p-sin,li̍p-sin,立身,lip-sin,lip-sin,2,taihoa
li̍p-suann,li̍p-soaⁿ,入山,lip-suann,lip-soaⁿ,2,taihoa
li̍p-suán,li̍p-soán,入選,lip-suan,lip-soan,2,taihoa
li̍p-tang,li̍p-tang,立冬,lip-tang,lip-tang,2,taihoa
li̍p-tik,li̍p-tek,立德,lip-tik,lip-tek,2,taihoa
li̍p-thé,li̍p-thé,立體,lip-the,lip-the,2,taihoa
li̍p-thóo,li̍p-thó͘,入土,lip-thoo,lip-tho͘,2,taihoa
li̍p-thôo,li̍p-thô͘,入土,lip-thoo,lip-tho͘,2,taihoa
li̍p-tiânn,li̍p-tiâⁿ,入呈,lip-tiann,lip-tiaⁿ,2,taihoa
li̍p-tiûnn,li̍p-tiûⁿ,入場,lip-tiunn,lip-tiuⁿ,2,taihoa
li̍p-tiûnn,li̍p-tiûⁿ,立場,lip-tiunn,lip-tiuⁿ,2,taihoa
li̍p-uí,li̍p-úi,立委,lip-ui,lip-ui,2,taihoa
li̍t,li̍t,日,lit,lit,1,taihoa
li̍t-á-lāi,li̍t-á-lāi,日仔利,lit-a-lai,lit-a-lai,3,taihoa
li̍t-āu,li̍t-āu,日後,lit-au,lit-au,2,taihoa
li̍t-beh-àm,li̍t-beh-àm,日欲暗,lit-beh-am,lit-beh-am,3,taihoa
li̍t-beh-tàu,li̍t-beh-tàu,日欲晝,lit-beh-tau,lit-beh-tau,3,taihoa
li̍t-tshing-phōo,li̍t-chheng-phō͘,日清簿,lit-tshing-phoo,lit-chheng-pho͘,3,taihoa
li̍t-tshiâ-sai,li̍t-chhiâ-sai,日斜西,lit-tshia-sai,lit-chhia-sai,3,taihoa
li̍t-tshiam,li̍t-chhiam,日簽,lit-tshiam,lit-chhiam,2,taihoa
li̍t-tshioh--tio̍h,li̍t-chhioh--tio̍h,日奭著,lit-tshioh--tioh,lit-chhioh--tioh,3,taihoa
li̍t-tshiu,li̍t-chhiu,日鬚,lit-tshiu,lit-chhiu,2,taihoa
li̍t-tshut,li̍t-chhut,日出,lit-tshut,lit-chhut,2,taihoa
li̍t-tsí,li̍t-chí,日子,lit-tsi,lit-chi,2,taihoa
li̍t-tsí-tôo,li̍t-chí-tô͘,日子圖,lit-tsi-too,lit-chi-to͘,3,taihoa
li̍t-tsì,li̍t-chì,日誌,lit-tsi,lit-chi,2,taihoa
li̍t-tsìn,li̍t-chìn,日進,lit-tsin,lit-chin,2,taihoa
li̍t-tsiò,li̍t-chiò,日照,lit-tsio,lit-chio,2,taihoa
li̍t-gua̍t-thâm,li̍t-goa̍t-thâm,日月潭,lit-guat-tham,lit-goat-tham,3,taihoa
li̍t-huè,li̍t-hòe,日貨,lit-hue,lit-hoe,2,taihoa
li̍t-iā,li̍t-iā,日夜,lit-ia,lit-ia,2,taihoa
li̍t-iánn,li̍t-iáⁿ,日影,lit-iann,lit-iaⁿ,2,taihoa
li̍t-iōng-phín,li̍t-iōng-phín,日用品,lit-iong-phin,lit-iong-phin,3,taihoa
li̍t-kha,li̍t-kha,日腳,lit-kha,lit-kha,2,taihoa
li̍t-khan,li̍t-khan,日刊,lit-khan,lit-khan,2,taihoa
li̍t-khânn-oo,li̍t-khâⁿ-o͘,日銜烏,lit-khann-oo,lit-khaⁿ-o͘,3,taihoa
li̍t-kì,li̍t-kì,日記,lit-ki,lit-ki,2,taihoa
li̍t-kì-phōo,li̍t-kì-phō͘,日記簿,lit-ki-phoo,lit-ki-pho͘,3,taihoa
li̍t-kì-siàu,li̍t-kì-siàu,日記數,lit-ki-siau,lit-ki-siau,3,taihoa
li̍t-kî,li̍t-kî,日期,lit-ki,lit-ki,2,taihoa
li̍t-kng,li̍t-kng,日光,lit-kng,lit-kng,2,taihoa
li̍t-kong,li̍t-kong,日光,lit-kong,lit-kong,2,taihoa
li̍t-kong-ting,li̍t-kong-teng,日光燈,lit-kong-ting,lit-kong-teng,3,taihoa
li̍t-li̍k,li̍t-le̍k,日曆,lit-lik,lit-lek,2,taihoa
li̍t-lī,li̍t-lī,日利,lit-li,lit-li,2,taihoa
li̍t-li̍t,li̍t-li̍t,日日,lit-lit,lit-lit,2,taihoa
li̍t-lo̍h,li̍t-lo̍h,日落,lit-loh,lit-loh,2,taihoa
li̍t-lo̍h-sin,li̍t-lo̍h-sin,日落申,lit-loh-sin,lit-loh-sin,3,taihoa
li̍t-mê,li̍t-mê,日暝,lit-me,lit-me,2,taihoa
li̍t-oo--lài,li̍t-o͘--lài,日烏出,lit-oo--lai,lit-o͘--lai,3,taihoa
li̍t-pan,li̍t-pan,日班,lit-pan,lit-pan,2,taihoa
li̍t-pha̍k,li̍t-pha̍k,日曝,lit-phak,lit-phak,2,taihoa
li̍t-pò,li̍t-pò,日報,lit-po,lit-po,2,taihoa
li̍t-pô,li̍t-pô,日婆,lit-po,lit-po,2,taihoa
li̍t--sî,li̍t--sî,日時,lit--si,lit--si,2,taihoa
li̍t-siông,li̍t-siông,日常,lit-siong,lit-siong,2,taihoa
li̍t-si̍t,li̍t-si̍t,日食,lit-sit,lit-sit,2,taihoa
li̍t-si̍t,li̍t-si̍t,日蝕,lit-sit,lit-sit,2,taihoa
li̍t-tàu,li̍t-tàu,日晝,lit-tau,lit-tau,2,taihoa
li̍t-tàu-āu,li̍t-tàu-āu,日晝後,lit-tau-au,lit-tau-au,3,taihoa
li̍t-tàu-tsîng,li̍t-tàu-chêng,日晝前,lit-tau-tsing,lit-tau-cheng,3,taihoa
li̍t-tàu-kuè,li̍t-tàu-kòe,日晝過,lit-tau-kue,lit-tau-koe,3,taihoa
li̍t-tàu-sî,li̍t-tàu-sî,日晝時,lit-tau-si,lit-tau-si,3,taihoa
li̍t-tàu-tǹg,li̍t-tàu-tǹg,日晝頓,lit-tau-tng,lit-tau-tng,3,taihoa
li̍t-thâu,li̍t-thâu,日頭,lit-thau,lit-thau,2,taihoa
li̍t-thâu-iām,li̍t-thâu-iām,日頭炎,lit-thau-iam,lit-thau-iam,3,taihoa
li̍t-thâu-kng,li̍t-thâu-kng,日頭光,lit-thau-kng,lit-thau-kng,3,taihoa
li̍t-thâu-kong,li̍t-thâu-kong,日頭公,lit-thau-kong,lit-thau-kong,3,taihoa
li̍t-tì-lue̍h,li̍t-tì-loe̍h,日戴笠,lit-ti-lueh,lit-ti-loeh,3,taihoa
li̍t-tiong-tàu,li̍t-tiong-tàu,日中晝,lit-tiong-tau,lit-tiong-tau,3,taihoa
liu,liu,溜,liu,liu,1,taihoa
liú,liú,柳,liu,liu,1,taihoa
liú,liú,紐,liu,liu,1,taihoa
liú,liú,鈕,liu,liu,1,taihoa
liú,liú,綹,liu,liu,1,taihoa
liú-á,liú-á,紐仔,liu-a,liu-a,2,taihoa
liú-á,liú-á,鈕仔,liu-a,liu-a,2,taihoa
liú-á-gíng,liú-á-géng,紐仔眼,liu-a-ging,liu-a-geng,3,taihoa
liú-á-kiô,liú-á-kiô,鈕仔茄,liu-a-kio,liu-a-kio,3,taihoa
liú-á-lîn,liú-á-lîn,紐仔仁,liu-a-lin,liu-a-lin,3,taihoa
liú-tsang,liú-chang,扭鬃,liu-tsang,liu-chang,2,taihoa
liú-tshiū,liú-chhiū,柳樹,liu-tshiu,liu-chhiu,2,taihoa
liú-hāng,liú-hāng,柳巷,liu-hang,liu-hang,2,taihoa
liú-hio̍h-bâi,liú-hio̍h-bâi,柳葉眉,liu-hioh-bai,liu-hioh-bai,3,taihoa
liú-hio̍h-hue,liú-hio̍h-hoe,柳葉花,liu-hioh-hue,liu-hioh-hoe,3,taihoa
liú-hio̍h-kiô,liú-hio̍h-kiô,柳葉茄,liu-hioh-kio,liu-hioh-kio,3,taihoa
liú-iânn,liú-iâⁿ,柳營,liu-iann,liu-iaⁿ,2,taihoa
liú-im,liú-im,鈕音,liu-im,liu-im,2,taihoa
liú-io,liú-io,柳腰,liu-io,liu-io,2,taihoa
liú-khang,liú-khang,窌孔,liu-khang,liu-khang,2,taihoa
liú-lak,liú-lak,扭轆,liu-lak,liu-lak,2,taihoa
liú-liah,liú-liah,liú-liah,liu-liah,liu-liah,2,taihoa
liú-liú-á,liú-liú-á,紐紐仔,liu-liu-a,liu-liu-a,3,taihoa
liú-sam,liú-sam,柳杉,liu-sam,liu-sam,2,taihoa
liú-sann,liú-saⁿ,紐衫,liu-sann,liu-saⁿ,2,taihoa
liú-se-lân,liú-se-lân,紐西蘭,liu-se-lan,liu-se-lan,3,taihoa
liú-tāu,liú-tāu,柳豆,liu-tau,liu-tau,2,taihoa
liú-ting,liú-teng,柳丁,liu-ting,liu-teng,2,taihoa
liù,liù,溜,liu,liu,1,taihoa
liù-á-kiánn,liù-á-kiáⁿ,溜仔囝,liu-a-kiann,liu-a-kiaⁿ,3,taihoa
liù-á-phue,liù-á-phoe,流仔胚,liu-a-phue,liu-a-phoe,3,taihoa
liù-bō,liù-bō,溜帽,liu-bo,liu-bo,2,taihoa
liù-tshiú,liù-chhiú,溜手,liu-tshiu,liu-chhiu,2,taihoa
liù-tsinn,liù-chiⁿ,流精,liu-tsinn,liu-chiⁿ,2,taihoa
liù-tsú,liù-chú,流子,liu-tsu,liu-chu,2,taihoa
liù-tsú-kiánn,liù-chú-kiáⁿ,流子囝,liu-tsu-kiann,liu-chu-kiaⁿ,3,taihoa
liù-hia̍h,liù-hia̍h,翏額,liu-hiah,liu-hiah,2,taihoa
liù-hia̍h,liù-hia̍h,溜額,liu-hiah,liu-hiah,2,taihoa
liù-káu,liù-káu,溜狗,liu-kau,liu-kau,2,taihoa
liù-khiat,liù-khiat,流孑,liu-khiat,liu-khiat,2,taihoa
liù-khiat,liù-khiat,流譎,liu-khiat,liu-khiat,2,taihoa
liù-kiánn,liù-kiáⁿ,溜囝,liu-kiann,liu-kiaⁿ,2,taihoa
liù-lān,liù-lān,翏膦,liu-lan,liu-lan,2,taihoa
liù-oo-kin,liù-o͘-kin,溜烏巾,liu-oo-kin,liu-o͘-kin,3,taihoa
liù-phí-á,liù-phí-á,溜痞仔,liu-phi-a,liu-phi-a,3,taihoa
liù-phiù,liù-phiù,流嘌,liu-phiu,liu-phiu,2,taihoa
liù-phiù,liù-phiù,蹓嘌,liu-phiu,liu-phiu,2,taihoa
liù-phiù-kiánn,liù-phiù-kiáⁿ,流嘌囝,liu-phiu-kiann,liu-phiu-kiaⁿ,3,taihoa
liù-phuê,liù-phôe,翏皮,liu-phue,liu-phoe,2,taihoa
liù-phuê,liù-phôe,溜皮,liu-phue,liu-phoe,2,taihoa
liù-soh-á,liù-soh-á,溜索仔,liu-soh-a,liu-soh-a,3,taihoa
liù-thâu-tíng,liù-thâu-téng,翏頭頂,liu-thau-ting,liu-thau-teng,3,taihoa
liù-thâu-tiánn,liù-thâu-tiáⁿ,溜頭鼎,liu-thau-tiann,liu-thau-tiaⁿ,3,taihoa
liû,liû,liû,liu,liu,1,taihoa
liû,liû,流,liu,liu,1,taihoa
liû,liû,留,liu,liu,1,taihoa
liû,liû,硫,liu,liu,1,taihoa
liû,liû,揉,liu,liu,1,taihoa
liû,liû,旒,liu,liu,1,taihoa
liû,liû,榴,liu,liu,1,taihoa
liû,liû,瘤,liu,liu,1,taihoa
liû-á,liû-á,留仔,liu-a,liu-a,2,taihoa
liû-an,liû-an,硫安,liu-an,liu-an,2,taihoa
liû-bâng-khuì,liû-bâng-khùi,流氓氣,liu-bang-khui,liu-bang-khui,3,taihoa
liû-bâng-phe,liû-bâng-phe,流氓胚,liu-bang-phe,liu-bang-phe,3,taihoa
liû-bîn,liû-bîn,流民,liu-bin,liu-bin,2,taihoa
liû-bông,liû-bông,流亡,liu-bong,liu-bong,2,taihoa
liû-tsîng,liû-chêng,柔情,liu-tsing,liu-cheng,2,taihoa
liû-tsîng,liû-chêng,留情,liu-tsing,liu-cheng,2,taihoa
liû-tshenn,liû-chheⁿ,流星,liu-tshenn,liu-chheⁿ,2,taihoa
liû-tsit,liû-chit,留職,liu-tsit,liu-chit,2,taihoa
liû-tsuán,liû-choán,流轉,liu-tsuan,liu-choan,2,taihoa
liû-tsûn,liû-chûn,留存,liu-tsun,liu-chun,2,taihoa
liû-giân,liû-giân,流言,liu-gian,liu-gian,2,taihoa
liû-giân,liû-giân,留言,liu-gian,liu-gian,2,taihoa
liû-ha̍k,liû-ha̍k,留學,liu-hak,liu-hak,2,taihoa
liû-ha̍k-sing,liû-ha̍k-seng,留學生,liu-hak-sing,liu-hak-seng,3,taihoa
liû-hi̍k,liû-he̍k,流域,liu-hik,liu-hek,2,taihoa
liû-hîng,liû-hêng,流行,liu-hing,liu-heng,2,taihoa
liû-hî,liû-hî,柔魚,liu-hi,liu-hi,2,taihoa
liû-huē,liû-hōe,流會,liu-hue,liu-hoe,2,taihoa
liû-hong,liû-hong,流芳,liu-hong,liu-hong,2,taihoa
liû-hông,liû-hông,硫磺,liu-hong,liu-hong,2,taihoa
liû-ì,liû-ì,留意,liu-i,liu-i,2,taihoa
liû-jīm,liû-jīm,留任,liu-jim,liu-jim,2,taihoa
liû-kip,liû-kip,留級,liu-kip,liu-kip,2,taihoa
liû-kiû,liû-kiû,琉球,liu-kiu,liu-kiu,2,taihoa
liû-kiû-tik,liû-kiû-tek,琉球竹,liu-kiu-tik,liu-kiu-tek,3,taihoa
liû-lám,liû-lám,瀏覽,liu-lam,liu-lam,2,taihoa
liû-lî-tsiáu,liû-lî-chiáu,琉璃鳥,liu-li-tsiau,liu-li-chiau,3,taihoa
liû-lî-ting,liû-lî-teng,琉璃燈,liu-li-ting,liu-li-teng,3,taihoa
liû-lî-thâu,liû-lî-thâu,琉璃頭,liu-li-thau,liu-li-thau,3,taihoa
liû-lī,liû-lī,流利,liu-li,liu-li,2,taihoa
liû-liām,liû-liām,留念,liu-liam,liu-liam,2,taihoa
liû-liân,liû-liân,流年,liu-lian,liu-lian,2,taihoa
liû-liân,liû-liân,流連,liu-lian,liu-lian,2,taihoa
liû-liāng,liû-liāng,流量,liu-liang,liu-liang,2,taihoa
liû-liáu-liû,liû-liáu-liû,流了流,liu-liau-liu,liu-liau-liu,3,taihoa
liû-lio̍k,liû-lio̍k,柔弱,liu-liok,liu-liok,2,taihoa
liû-luân,liû-loân,留戀,liu-luan,liu-loan,2,taihoa
liû-lo̍k,liû-lo̍k,流落,liu-lok,liu-lok,2,taihoa
liû-lông,liû-lông,流籠,liu-long,liu-long,2,taihoa
liû-lōng,liû-lōng,流浪,liu-long,liu-long,2,taihoa
liû-lōng-hàn,liû-lōng-hàn,流浪漢,liu-long-han,liu-long-han,3,taihoa
liû-lōo,liû-lō͘,流露,liu-loo,liu-lo͘,2,taihoa
liû-luī,liû-lūi,流淚,liu-lui,liu-lui,2,taihoa
liû-n̂g,liû-n̂g,硫磺,liu-ng,liu-ng,2,taihoa
liû-phài,liû-phài,流派,liu-phai,liu-phai,2,taihoa
liû-pōo,liû-pō͘,留步,liu-poo,liu-po͘,2,taihoa
liû-sán,liû-sán,流產,liu-san,liu-san,2,taihoa
liû-sē,liû-sē,流逝,liu-se,liu-se,2,taihoa
liû-sing,liû-seng,流星,liu-sing,liu-seng,2,taihoa
liû-sing-luî,liû-seng-lûi,流星鐳,liu-sing-lui,liu-seng-lui,3,taihoa
liû-sim,liû-sim,留心,liu-sim,liu-sim,2,taihoa
liû-sîn,liû-sîn,留神,liu-sin,liu-sin,2,taihoa
liû-sin-khu,liû-sin-khu,揉身驅,liu-sin-khu,liu-sin-khu,3,taihoa
liû-sit,liû-sit,流失,liu-sit,liu-sit,2,taihoa
liû-siú,liû-siú,留守,liu-siu,liu-siu,2,taihoa
liû-siû,liû-siû,流泅,liu-siu,liu-siu,2,taihoa
liû-sng,liû-sng,硫酸,liu-sng,liu-sng,2,taihoa
liû-sua,liû-soa,流沙,liu-sua,liu-soa,2,taihoa
liû-suan,liû-soan,流漩,liu-suan,liu-soan,2,taihoa
liû-sok,liû-sok,流速,liu-sok,liu-sok,2,taihoa
liû-suí-siàu,liû-súi-siàu,流水數,liu-sui-siau,liu-sui-siau,3,taihoa
liû-tân,liû-tân,榴彈,liu-tan,liu-tan,2,taihoa
liû-thé,liû-thé,流體,liu-the,liu-the,2,taihoa
liû-thuân,liû-thoân,流傳,liu-thuan,liu-thoan,2,taihoa
liû-thong,liû-thong,流通,liu-thong,liu-thong,2,taihoa
liû-thôo-kha,liû-thô͘-kha,揉土腳,liu-thoo-kha,liu-tho͘-kha,3,taihoa
liû-tn̂g-tōo,liû-tn̂g-tō͘,流腸肚,liu-tng-too,liu-tng-to͘,3,taihoa
liû-tō,liû-tō,柔道,liu-to,liu-to,2,taihoa
liû-tuânn,liû-tôaⁿ,流彈,liu-tuann,liu-toaⁿ,2,taihoa
liû-toh,liû-toh,揉桌,liu-toh,liu-toh,2,taihoa
liû-tōng,liû-tōng,流動,liu-tong,liu-tong,2,taihoa
liū,liū,餾,liu,liu,1,taihoa
liū-tshut-thâu,liū-chhut-thâu,餾出頭,liu-tshut-thau,liu-chhut-thau,3,taihoa
liu-bué,liu-bóe,溜尾,liu-bue,liu-boe,2,taihoa
liu-bué-á,liu-bóe-á,溜尾仔,liu-bue-a,liu-boe-a,3,taihoa
liu-tsáu,liu-cháu,溜走,liu-tsau,liu-chau,2,taihoa
liu-hóo-tshiu,liu-hó͘-chhiu,抽虎鬚,liu-hoo-tshiu,liu-ho͘-chhiu,3,taihoa
liu-khau,liu-khau,抽鬮,liu-khau,liu-khau,2,taihoa
liu-khì,liu-khì,溜去,liu-khi,liu-khi,2,taihoa
liu-kong,liu-kong,溜公,liu-kong,liu-kong,2,taihoa
liu-liu-tsáu,liu-liu-cháu,溜溜走,liu-liu-tsau,liu-liu-chau,3,taihoa
liu-liu-khì,liu-liu-khì,溜溜去,liu-liu-khi,liu-liu-khi,3,taihoa
liu-liu-pán,liu-liu-pán,溜溜板,liu-liu-pan,liu-liu-pan,3,taihoa
liu-pan,liu-pan,溜班,liu-pan,liu-pan,2,taihoa
liu-ping,liu-peng,溜冰,liu-ping,liu-peng,2,taihoa
liu-ping-tiûnn,liu-peng-tiûⁿ,溜冰場,liu-ping-tiunn,liu-peng-tiuⁿ,3,taihoa
liu-siam,liu-siam,溜閃,liu-siam,liu-siam,2,taihoa
liu-suan,liu-soan,溜旋,liu-suan,liu-soan,2,taihoa
lo,lo,囉,lo,lo,1,taihoa
ló,ló,咾,lo,lo,1,taihoa
ló,ló,栳,lo,lo,1,taihoa
ló,ló,惱,lo,lo,1,taihoa
ló-tshó,ló-chhó,潦草,lo-tsho,lo-chho,2,taihoa
ló-tsú,ló-chú,老子,lo-tsu,lo-chu,2,taihoa
ló-gán,ló-gán,老眼,lo-gan,lo-gan,2,taihoa
ló-iâ,ló-iâ,老爺,lo-ia,lo-ia,2,taihoa
ló-iû,ló-iû,腦油,lo-iu,lo-iu,2,taihoa
ló-jîn-ka,ló-jîn-ka,老人家,lo-jin-ka,lo-jin-ka,3,taihoa
ló-kíng,ló-kéng,老境,lo-king,lo-keng,2,taihoa
ló-kong-tshiu,ló-kong-chhiu,老公鬚,lo-kong-tshiu,lo-kong-chhiu,3,taihoa
ló-kóo-tshang,ló-kó͘-chhang,老古蔥,lo-koo-tshang,lo-ko͘-chhang,3,taihoa
ló-kun-sìnn,ló-kun-sìⁿ,老君扇,lo-kun-sinn,lo-kun-siⁿ,3,taihoa
ló-lâi-kiau,ló-lâi-kiau,老來嬌,lo-lai-kiau,lo-lai-kiau,3,taihoa
ló-māi,ló-māi,老邁,lo-mai,lo-mai,2,taihoa
ló-mōo,ló-mō͘,老耄,lo-moo,lo-mo͘,2,taihoa
ló-sing,ló-seng,老僧,lo-sing,lo-seng,2,taihoa
ló-sîng,ló-sêng,老成,lo-sing,lo-seng,2,taihoa
ló-siàu-liân,ló-siàu-liân,老少年,lo-siau-lian,lo-siau-lian,3,taihoa
ló-tia,ló-tia,老爹,lo-tia,lo-tia,2,taihoa
lò,lò,lò,lo,lo,1,taihoa
lò-āu-nî,lò-āu-nî,落後年,lo-au-ni,lo-au-ni,3,taihoa
lô,lô,牢,lo,lo,1,taihoa
lô,lô,勞,lo,lo,1,taihoa
lô,lô,濁,lo,lo,1,taihoa
lô,lô,癆,lo,lo,1,taihoa
lô,lô,儸,lo,lo,1,taihoa
lô,lô,囉,lo,lo,1,taihoa
