tl,poj,hanzi,tl_no_tone,poj_no_tone,syllable_count,source
tshiú-sè,chhiú-sè,手勢,tshiu-se,chhiu-se,2,taijit
tshiú-sik,chhiú-sek,首飾,tshiu-sik,chhiu-sek,2,taijit
tshiú-sì,chhiú-sì,手勢,tshiu-si,chhiu-si,2,taijit
tshiú-sim,chhiú-sim,手心,tshiu-sim,chhiu-sim,2,taijit
tshiú-sìn,chhiú-sìn,手信,tshiu-sin,chhiu-sin,2,taijit
tshiú-sio̍k,chhiú-sio̍k,手續,tshiu-siok,chhiu-siok,2,taijit
tshiú-siū,chhiú-siū,手袖,tshiu-siu,chhiu-siu,2,taijit
tshiú-sng-tsînn,chhiú-sng-chîⁿ,手痠錢,tshiu-sng-tsinn,chhiu-sng-chiⁿ,3,taijit
tshiú-só,chhiú-só,手鎖,tshiu-so,chhiu-so,2,taijit
tshiú-so̍h,chhiú-so̍h,手鐲,tshiu-soh,chhiu-soh,2,taijit
tshiú-sok,chhiú-sok,手束,tshiu-sok,chhiu-sok,2,taijit
tshiú-sòo-liāu,chhiú-sò͘-liāu,手數料,tshiu-soo-liau,chhiu-so͘-liau,3,taijit
tshiú-su,chhiú-su,手書,tshiu-su,chhiu-su,2,taijit
tshiú-su̍t,chhiú-su̍t,手術,tshiu-sut,chhiu-sut,2,taijit
tshiú-tâm,chhiú-tâm,手談,tshiu-tam,chhiu-tam,2,taijit
tshiú-ting,chhiú-teng,手燈,tshiu-ting,chhiu-teng,2,taijit
tshiú-tíng-tsat,chhiú-téng-chat,手頂節,tshiu-ting-tsat,chhiu-teng-chat,3,taijit
tshiú-thâu,chhiú-thâu,手頭,tshiu-thau,chhiu-thau,2,taijit
tshiú-thâu-ân,chhiú-thâu-ân,手頭緊,tshiu-thau-an,chhiu-thau-an,3,taijit
tshiú-thâu-khin,chhiú-thâu-khin,手頭輕,tshiu-thau-khin,chhiu-thau-khin,3,taijit
tshiú-thâu-ngī,chhiú-thâu-ngī,手頭硬,tshiu-thau-ngi,chhiu-thau-ngi,3,taijit
tshiú-thâu-tāng,chhiú-thâu-tāng,手頭重,tshiu-thau-tang,chhiu-thau-tang,3,taijit
tshiú-ti-á,chhiú-ti-á,手豬仔,tshiu-ti-a,chhiu-ti-a,3,taijit
tshiú-tiong-sim,chhiú-tiong-sim,手中心,tshiu-tiong-sim,chhiu-tiong-sim,3,taijit
tshiú-tǹg-thâu,chhiú-tǹg-thâu,贖當頭,tshiu-tng-thau,chhiu-tng-thau,3,taijit
tshiú-thn̄g,chhiú-thn̄g,手斷,tshiu-thng,chhiu-thng,2,taijit
tshiú-to,chhiú-to,手刀,tshiu-to,chhiu-to,2,taijit
tshiú-tuānn,chhiú-tōaⁿ,手段,tshiu-tuann,chhiu-toaⁿ,2,taijit
