tl,hanzi,frequency,poj
kuán-tō,管道,25,koán-tō
kuán-kòo,管顧,25,koán-kò͘
tsìnn-thâu,箭頭,25,chìⁿ-thâu
siunn-á,箱仔,25,siuⁿ-á
siunn-láng,箱籠,25,siuⁿ-láng
tī-lang,箸籠,25,tī-lang
tī-lāng,箸籠,25,tī-lāng
tū-lang,箸籠,25,tū-lang
tū-lāng,箸籠,25,tū-lāng
tsiat-khiām,節儉,25,chiat-khiām
tsiat-tsè,節制,25,chiat-chè
tsat-la̍t,節力,25,chat-la̍t
tsiat-tsàu,節奏,25,chiat-chàu
tseh-ji̍t,節日,25,cheh-ji̍t
tsueh-li̍t,節日,25,choeh-li̍t
tseh-khuì,節氣,25,cheh-khùi
tsueh-khuì,節氣,25,choeh-khùi
tsiat-bo̍k,節目,25,chiat-bo̍k
tsiat-síng,節省,25,chiat-séng
tsiat-suè,節稅,25,chiat-sòe
tsiat-sè,節稅,25,chiat-sè
tsiat-iok,節約,25,chiat-iok
tsiat-io̍k,節育,25,chiat-io̍k
tsat-be̍h,節脈,25,chat-be̍h
tsat-bē,節脈,25,chat-bē
tsat-meh,節脈,25,chat-meh
tsat-me̍h,節脈,25,chat-me̍h
tsat-mē,節脈,25,chat-mē
huān-lē,範例,25,hoān-lē
pān-sè,範勢,25,pān-sè
huān-uî,範圍,25,hoān-ûi
pān-siann,範聲,25,pān-siaⁿ
phian-hok,篇幅,25,phian-hok
kheh-á,篋仔,25,kheh-á
thai-á,篩仔,25,thai-á
thai-táu,篩斗,25,thai-táu
bi̍h-á,篾仔,25,bi̍h-á
bi̍h-tshio̍h,篾蓆,25,bi̍h-chhio̍h
thàng-sirh,簞笥,25,thàng-sirh
thàng-suh,簞笥,25,thàng-suh
thàng-sù,簞笥,25,thàng-sù
kán-kài,簡介,25,kán-kài
kán-piān,簡便,25,kán-piān
kán-huà,簡化,25,kán-hòa
kán-tan,簡單,25,kán-tan
kán-pò,簡報,25,kán-pò
kán-tshing,簡稱,25,kán-chheng
kán-tsiong,簡章,25,kán-chiong
puà-ki,簸箕,25,pòa-ki
tshiam-á,簽仔,25,chhiam-á
tshiam-tò,簽到,25,chhiam-tò
tshiam-miâ,簽名,25,chhiam-miâ
tshiam-jī,簽字,25,chhiam-jī
tshiam-lī,簽字,25,chhiam-lī
tshiam-iok,簽約,25,chhiam-iok
tshiam-sú,簽署,25,chhiam-sú
tshiam-tīng,簽訂,25,chhiam-tēng
tshiam-tsìng,簽證,25,chhiam-chèng
nî-tsînn,簾簷,25,nî-chîⁿ
pho̍k-á,簿仔,25,pho̍k-á
phōo-á,簿仔,25,phō͘-á
nâ-á,籃仔,25,nâ-á
nâ-tsân,籃層,25,nâ-chân
nâ-pán,籃板,25,nâ-pán
nâ-khing,籃框,25,nâ-kheng
nâ-kiû,籃球,25,nâ-kiû
tiû-pī,籌備,25,tiû-pī
tiû-bōo,籌募,25,tiû-bō͘
tiû-pān,籌辦,25,tiû-pān
tsi̍k-kuàn,籍貫,25,che̍k-koàn
tîn-tiâu,籐條,25,tîn-tiâu
khah-á,籗仔,25,khah-á
láng-á,籠仔,25,láng-á
lâng-sn̂g,籠床,25,lâng-sn̂g
láng-bīn,籠面,25,láng-bīn
tshiam-tâng,籤筒,25,chhiam-tâng
tshiam-si,籤詩,25,chhiam-si
lî-pa,籬笆,25,lî-pa
bí-kè,米價,25,bí-kè
bí-lin,米奶,25,bí-lin
bí-ling,米奶,25,bí-leng
bí-ni,米奶,25,bí-ni
bí-tiàm,米店,25,bí-tiàm
bí-tshiám,米攕,25,bí-chhiám
bí-táu,米斗,25,bí-táu
bí-tsiunn,米漿,25,bí-chiuⁿ
bí-phun,米潘,25,bí-phun
bí-àng,米甕,25,bí-àng
bí-kóng,米管,25,bí-kóng
bí-kńg,米管,25,bí-kńg
bí-thai,米篩,25,bí-thai
bí-nâ,米籃,25,bí-nâ
bí-luâ,米籮,25,bí-lôa
bí-hún,米粉,25,bí-hún
bí-tshik,米粟,25,bí-chhek
bí-láu,米粩,25,bí-láu
bí-ko,米糕,25,bí-ko
bí-kor,米糕,25,bí-kor
bí-khng,米糠,25,bí-khng
bí-niû,米糧,25,bí-niû
bí-ká,米絞,25,bí-ká
bí-sik,米色,25,bí-sek
bí-phang,米芳,25,bí-phang
bí-thâng,米蟲,25,bí-thâng
bí-hueh,米血,25,bí-hoeh
bí-huih,米血,25,bí-huih
bí-tsiú,米酒,25,bí-chiú
bí-king,米間,25,bí-keng
bí-ku,米龜,25,bí-ku
bí-tâi,米𧉟,25,bí-tâi
hún-înn,粉圓,25,hún-îⁿ
hún-tshat,粉擦,25,hún-chhat
hún-tiâu,粉條,25,hún-tiâu
hún-pit,粉筆,25,hún-pit
hún-kué,粉粿,25,hún-kóe
hún-ké,粉粿,25,hún-ké
hún-âng,粉紅,25,hún-âng
hún-kuann,粉肝,25,hún-koaⁿ
hún-tn̂g,粉腸,25,hún-tn̂g
hún-tshiân,粉腸,25,hún-chhiân
hún-tshiâng,粉腸,25,hún-chhiâng
hún-giô,粉蟯,25,hún-giô
hún-piánn,粉餅,25,hún-piáⁿ
hún-tsiáu,粉鳥,25,hún-chiáu
lia̍p-á,粒仔,25,lia̍p-á
lia̍p-tsú,粒子,25,lia̍p-chú
lia̍p-tsik,粒積,25,lia̍p-chek
phoh-phoh,粕粕,25,phoh-phoh
tshoo-lâng,粗人,25,chho͘-lâng
tshoo-sio̍k,粗俗,25,chho͘-sio̍k
tshoo-ióng,粗勇,25,chho͘-ióng
tshoo-phe,粗坯,25,chho͘-phe
tshoo-phue,粗坯,25,chho͘-phoe
tshoo-kang,粗工,25,chho͘-kang
tshoo-pòo,粗布,25,chho͘-pò͘
tshoo-iù,粗幼,25,chho͘-iù
tshoo-pún,粗本,25,chho͘-pún
thoo-tháng,粗桶,25,tho͘-tháng
tshio-tháng,粗桶,25,chhio-tháng
tshoo-tháng,粗桶,25,chho͘-tháng
tshoo-hia,粗桸,25,chho͘-hia
tshoo-tshân,粗殘,25,chho͘-chhân
tshoo-tshián,粗淺,25,chho͘-chhián
tshoo-gê,粗牙,25,chho͘-gê
tshoo-huî,粗瓷,25,chho͘-hûi
tshoo-īng,粗用,25,chho͘-ēng
tshoo-tshīng,粗穿,25,chho͘-chhēng
tshoo-pūn,粗笨,25,chho͘-pūn
tshoo-khng,粗糠,25,chho͘-khng
thoo-tsuá,粗紙,25,tho͘-chóa
tshoo-tsuá,粗紙,25,chho͘-chóa
tshoo-si,粗絲,25,chho͘-si
tshoo-tāng,粗重,25,chho͘-tāng
tshoo-pá,粗飽,25,chho͘-pá
tshoo-lóo,粗魯,25,chho͘-ló͘
tshik-á,粟仔,25,chhek-á
tshik-tshng,粟倉,25,chhek-chhng
tshik-tiânn,粟埕,25,chhek-tiâⁿ
tshik-tsíng,粟種,25,chhek-chéng
tshik-tshenn,粟青,25,chhek-chheⁿ
tshik-tshinn,粟青,25,chhek-chhiⁿ
tshik-tsiáu,粟鳥,25,chhek-chiáu
tsàng-ha̍h,粽箬,25,chàng-ha̍h
tsing-kong,精光,25,cheng-kong
tsing-li̍k,精力,25,cheng-le̍k
tsing-phín,精品,25,cheng-phín
tsing-tsú,精子,25,cheng-chú
tsing-bi̍t,精密,25,cheng-bi̍t
tsing-khá,精巧,25,cheng-khá
tsing-tsha,精差,25,cheng-chha
tsing-tshái,精彩,25,cheng-chhái
tsing-sim,精心,25,cheng-sim
tsing-bú,精武,25,cheng-bú
tsing-iû,精油,25,cheng-iû
tsing-senn,精牲,25,cheng-seⁿ
tsing-sinn,精牲,25,cheng-siⁿ
tsing-khak,精確,25,cheng-khak
tsing-sîn,精神,25,cheng-sîn
tsing-bí,精美,25,cheng-bí
tsiann-bah,精肉,25,chiaⁿ-bah
tsing-liông,精良,25,cheng-liông
tsing-ing,精英,25,cheng-eng
tsing-huâ,精華,25,cheng-hôa
tsing-tsong,精裝,25,cheng-chong
tsing-sîng,精誠,25,cheng-sêng
tsing-thong,精通,25,cheng-thong
tsing-tsìn,精進,25,cheng-chìn
tsing-suán,精選,25,cheng-soán
kue-á,粿仔,25,koe-á
kué-á,粿仔,25,kóe-á
ké-á,粿仔,25,ké-á
kér-á,粿仔,25,kér-á
kué-ìn,粿印,25,kóe-ìn
ké-ìn,粿印,25,ké-ìn
ké-tiâu,粿條,25,ké-tiâu
kué-bôo,粿模,25,kóe-bô͘
ké-bôo,粿模,25,ké-bô͘
kué-tshè,粿粞,25,kóe-chhè
ké-tshuè,粿粞,25,ké-chhòe
kér-tsherè,粿粞,25,kér-chhère
kér-tshuè,粿粞,25,kér-chhòe
kué-tsàng,粿粽,25,kóe-chàng
ké-tsàng,粿粽,25,ké-chàng
kér-tsàng,粿粽,25,kér-chàng
kué-hio̍h,粿葉,25,kóe-hio̍h
ké-hio̍h,粿葉,25,ké-hio̍h
kué-lōo,粿路,25,kóe-lō͘
ké-lōo,粿路,25,ké-lō͘
kué-pôo,粿酺,25,kóe-pô͘
ké-pôo,粿酺,25,ké-pô͘
kôo-á,糊仔,25,kô͘-á
hôo-tôo,糊塗,25,hô͘-tô͘
ko-á,糕仔,25,ko-á
thn̂g-tan,糖丹,25,thn̂g-tan
thn̂g-á,糖仔,25,thn̂g-á
thn̂g-phōo,糖廍,25,thn̂g-phō͘
thn̂g-tshiúnn,糖廠,25,thn̂g-chhiúⁿ
thn̂g-tsuí,糖水,25,thn̂g-chúi
thn̂g-hún,糖粉,25,thn̂g-hún
thn̂g-kué,糖粿,25,thn̂g-kóe
thn̂g-ké,糖粿,25,thn̂g-ké
thn̂g-ko,糖膏,25,thn̂g-ko
thn̂g-tshang,糖蔥,25,thn̂g-chhang
thn̂g-sng,糖霜,25,thn̂g-sng
tshò-bí,糙米,25,chhò-bí
tshòr-bí,糙米,25,chhòr-bí
bê-pn̄g,糜飯,25,bê-pn̄g
muâi-pn̄g,糜飯,25,moâi-pn̄g
muê-pn̄g,糜飯,25,môe-pn̄g
sám-hún,糝粉,25,sám-hún
pùn-kháu,糞口,25,pùn-kháu
pùn-sò,糞埽,25,pùn-sò
pùn-sòr,糞埽,25,pùn-sòr
pùn-tui,糞堆,25,pùn-tui
khng-tâi,糠𧉟,25,khng-tâi
niû-tsháu,糧草,25,niû-chháu
niû-si̍t,糧食,25,niû-si̍t
tia̍h-bí,糴米,25,tia̍h-bí
tia̍k-bí,糴米,25,tia̍k-bí
tiā-bí,糴米,25,tiā-bí
thiò-bí,糶米,25,thiò-bí
thiòr-bí,糶米,25,thiòr-bí
hē-lia̍t,系列,25,hē-lia̍t
hē-sóo,系所,25,hē-só͘
hē-thóng,系統,25,hē-thóng
kiù-tuà,糾帶,25,kiù-tòa
kiù-tsìng,糾正,25,kiù-chèng
kiù-kin,糾筋,25,kiù-kin
kiù-kun,糾筋,25,kiù-kun
kiù-hun,糾紛,25,kiù-hun
kì-guân,紀元,25,kì-goân
khí-nî,紀年,25,khí-nî
kí-nî,紀年,25,kí-nî
kì-lu̍t,紀律,25,kì-lu̍t
kì-liām,紀念,25,kì-liām
kì-lio̍k,紀錄,25,kì-lio̍k
kì-lo̍k,紀錄,25,kì-lo̍k
iok-tīng,約定,25,iok-tēng
iok-huē,約會,25,iok-hōe
iok-sok,約束,25,iok-sok
iok-tsín,約診,25,iok-chín
iok-tâm,約談,25,iok-tâm
âng-lī,紅利,25,âng-lī
âng-pau,紅包,25,âng-pau
âng-thôo,紅塗,25,âng-thô͘
hông-tîn,紅塵,25,hông-tîn
âng-î,紅姨,25,âng-î
âng-înn,紅姨,25,âng-îⁿ
âng-inn,紅嬰,25,âng-iⁿ
âng-khī,紅柿,25,âng-khī
âng-tsó,紅棗,25,âng-chó
âng-ting,紅燈,25,âng-teng
âng-sio,紅燒,25,âng-sio
âng-pâi,紅牌,25,âng-pâi
âng-gê,紅牙,25,âng-gê
âng-ba̍k,紅目,25,âng-ba̍k
âng-kin,紅筋,25,âng-kin
âng-kun,紅筋,25,âng-kun
âng-tsau,紅糟,25,âng-chau
âng-tshái,紅綵,25,âng-chhái
âng-sik,紅色,25,âng-sek
âng-tê,紅茶,25,âng-tê
âng-tshài,紅菜,25,âng-chhài
âng-tsîm,紅蟳,25,âng-chîm
âng-tāu,紅豆,25,âng-tāu
âng-tsiú,紅酒,25,âng-chiú
âng-hê,紅霞,25,âng-hê
âng-bīn,紅面,25,âng-bīn
âng-kam,紅魽,25,âng-kam
âng-ku,紅龜,25,âng-ku
bûn-lí,紋理,25,bûn-lí
bûn-lōo,紋路,25,bûn-lō͘
bûn-gîn,紋銀,25,bûn-gîn
bûn-gûn,紋銀,25,bûn-gûn
la̍p-ji̍p,納入,25,la̍p-ji̍p
la̍p-li̍p,納入,25,la̍p-li̍p
la̍p-siàu,納數,25,la̍p-siàu
la̍p-suè,納稅,25,la̍p-sòe
la̍p-sè,納稅,25,la̍p-sè
la̍p-tsînn,納錢,25,la̍p-chîⁿ
sûn-tsîng,純情,25,sûn-chêng
sûn-tsīng,純淨,25,sûn-chēng
sûn-kiat,純潔,25,sûn-kiat
sûn-jiân,純然,25,sûn-jiân
sûn-liân,純然,25,sûn-liân
sûn-ik,純益,25,sûn-ek
sûn-tsin,純真,25,sûn-chin
sûn-tshuì,純粹,25,sûn-chhùi
sûn-kim,純金,25,sûn-kim
se-á,紗仔,25,se-á
se-pòo,紗布,25,se-pò͘
se-thang,紗窗,25,se-thang
sua-thang,紗窗,25,soa-thang
tsuá-tshù,紙厝,25,chóa-chhù
tsuá-phe,紙坯,25,chóa-phe
tsuá-phue,紙坯,25,chóa-phoe
tsuá-jī,紙字,25,chóa-jī
tsuá-lī,紙字,25,chóa-lī
tsuá-sìnn,紙扇,25,chóa-sìⁿ
tsuá-kìng,紙敬,25,chóa-kèng
tsuá-pang,紙枋,25,chóa-pang
tsuá-tiâu,紙條,25,chóa-tiâu
tsuá-ting,紙燈,25,chóa-teng
tsuá-pâi,紙牌,25,chóa-pâi
tsuá-a̍p,紙盒,25,chóa-a̍p
tsuá-phiò,紙票,25,chóa-phiò
tsuá-tsînn,紙錢,25,chóa-chîⁿ
hun-luān,紛亂,25,hun-loān
hun-jiáu,紛擾,25,hun-jiáu
hun-liáu,紛擾,25,hun-liáu
hun-hun,紛紛,25,hun-hun
hun-tsa̍p,紛雜,25,hun-cha̍p
sòo-siông,素常,25,sò͘-siông
sòo-biâu,素描,25,sò͘-biâu
sòo-biô,素描,25,sò͘-biô
sòo-liāu,素料,25,sò͘-liāu
sòo-tsâi,素材,25,sò͘-châi
sòo-sòo,素素,25,sò͘-sò͘
sòo-sik,素色,25,sò͘-sek
sòo-tshài,素菜,25,sò͘-chhài
sòo-tsit,素質,25,sò͘-chit
sòo-bīn,素面,25,sò͘-bīn
sòo-si̍t,素食,25,sò͘-si̍t
sòo-ióng,素養,25,sò͘-ióng
sòo-tsai,素齋,25,sò͘-chai
pháng-se,紡紗,25,pháng-se
pháng-tsit,紡織,25,pháng-chit
pháng-tshia,紡車,25,pháng-chhia
soh-á,索仔,25,soh-á
sik-lâm,索南,25,sek-lâm
soh-lâm,索南,25,soh-lâm
sik-ín,索引,25,sek-ín
thīnn-sann,紩衫,25,thīⁿ-saⁿ
tsí-tuânn,紫檀,25,chí-tôaⁿ
tsí-sik,紫色,25,chí-sek
tsí-tshài,紫菜,25,chí-chhài
tsah-pòo,紮布,25,chah-pò͘
tsah-tsînn,紮錢,25,chah-chîⁿ
luí-tsik,累積,25,lúi-chek
luí-kè,累計,25,lúi-kè
suè-uī,細位,25,sòe-ūi
sè-uī,細位,25,sè-ūi
suè-tsik,細叔,25,sòe-chek
sè-tsik,細叔,25,sè-chek
suè-kiánn,細囝,25,sòe-kiáⁿ
sè-kiánn,細囝,25,sè-kiáⁿ
suè-înn,細圓,25,sòe-îⁿ
sè-înn,細圓,25,sè-îⁿ
suè-koo,細姑,25,sòe-ko͘
sè-koo,細姑,25,sè-ko͘
serè-î,細姨,25,sère-î
suè-î,細姨,25,sòe-î
sè-î,細姨,25,sè-î
serè-hàn,細漢,25,sère-hàn
suè-hàn,細漢,25,sòe-hàn
sè-hàn,細漢,25,sè-hàn
suè-tsiat,細節,25,sòe-chiat
sè-tsiat,細節,25,sè-chiat
suè-siann,細聲,25,sòe-siaⁿ
sè-siann,細聲,25,sè-siaⁿ
suè-pau,細胞,25,sòe-pau
sè-pau,細胞,25,sè-pau
suè-lī,細膩,25,sòe-lī
sè-jī,細膩,25,sè-jī
suè-khún,細菌,25,sòe-khún
sè-khún,細菌,25,sè-khún
suè-pōo,細部,25,sòe-pō͘
sè-pōo,細部,25,sè-pō͘
suè-tsia̍h,細食,25,sòe-chia̍h
sè-tsia̍h,細食,25,sè-chia̍h
suà-tshuì,紲喙,25,sòa-chhùi
suà-tshiú,紲手,25,sòa-chhiú
suà-phah,紲拍,25,sòa-phah
suà-tsiap,紲接,25,sòa-chiap
suà-thuann,紲攤,25,sòa-thoaⁿ
suà-khuì,紲氣,25,sòa-khùi
suà-uē,紲話,25,sòa-ōe
sin-sū,紳士,25,sin-sū
siāu-kài,紹介,25,siāu-kài
khóng-sik,紺色,25,khóng-sek
tsiong-nî,終年,25,chiong-nî
tsiong-î,終於,25,chiong-î
tsiong-kiat,終結,25,chiong-kiat
tsiong-sin,終身,25,chiong-sin
tsiong-tiám,終點,25,chiong-tiám
hiân-á,絃仔,25,hiân-á
tsoo-kiānn,組件,25,cho͘-kiāⁿ
tsoo-pia̍t,組別,25,cho͘-pia̍t
tsoo-ha̍p,組合,25,cho͘-ha̍p
tsoo-sîng,組成,25,cho͘-sêng
tsoo-tsit,組織,25,cho͘-chit
tsoo-tiúnn,組長,25,cho͘-tiúⁿ
tsoo-thâu,組頭,25,cho͘-thâu
kiat-kau,結交,25,kiat-kau
kiat-uan,結冤,25,kiat-oan
kiat-ping,結冰,25,kiat-peng
kiat-ha̍p,結合,25,kiat-ha̍p
kiat-hun,結婚,25,kiat-hun
kiat-tsí,結子,25,kiat-chí
kiat-si̍t,結實,25,kiat-si̍t
kiat-kio̍k,結局,25,kiat-kio̍k
kiat-tshī,結市,25,kiat-chhī
kiat-uàn,結怨,25,kiat-oàn
kiat-pài,結拜,25,kiat-pài
kiat-siàu,結數,25,kiat-siàu
kiat-tsing,結晶,25,kiat-cheng
kiat-tsinn,結晶,25,kiat-chiⁿ
kiat-sok,結束,25,kiat-sok
kiat-kó,結果,25,kiat-kó
kiat-àn,結案,25,kiat-àn
kiat-gia̍p,結業,25,kiat-gia̍p
kiat-kòo,結構,25,kiat-kò͘
kiat-bîng,結盟,25,kiat-bêng
kiat-tsio̍h,結石,25,kiat-chio̍h
kiat-suī,結穗,25,kiat-sūi
kiat-sǹg,結算,25,kiat-sǹg
kat-tshái,結綵,25,kat-chhái
kiat-iân,結緣,25,kiat-iân
kiat-m̂,結莓,25,kiat-m̂
kiat-tshin,結親,25,kiat-chhin
kiat-lūn,結論,25,kiat-lūn
kiat-lan,結趼,25,kiat-lan
tsua̍t-kau,絕交,25,choa̍t-kau
tsua̍t-sû,絕嗣,25,choa̍t-sû
tsua̍t-tuì,絕對,25,choa̍t-tùi
tsua̍t-tsîng,絕情,25,choa̍t-chêng
tsua̍t-bōng,絕望,25,choa̍t-bōng
tse̍h-khuì,絕氣,25,che̍h-khùi
tsua̍t-khuì,絕氣,25,choa̍t-khùi
tsua̍t-pán,絕版,25,choa̍t-pán
tse̍h-tsíng,絕種,25,che̍h-chéng
tse̍rh-tsíng,絕種,25,che̍rh-chéng
tsua̍t-tsíng,絕種,25,choa̍t-chéng
tsēr-tsíng,絕種,25,chēr-chéng
tsua̍t-lōo,絕路,25,choa̍t-lō͘
tsua̍t-si̍t,絕食,25,choa̍t-si̍t
ká-iânn,絞營,25,ká-iâⁿ
ká-kûn,絞群,25,ká-kûn
ká-bah,絞肉,25,ká-bah
thóng-it,統一,25,thóng-it
thóng-ha̍p,統合,25,thóng-ha̍p
thóng-tī,統治,25,thóng-tī
thóng-kè,統計,25,thóng-kè
si-jiông,絲絨,25,si-jiông
si-liông,絲絨,25,si-liông
páng-phiò,綁票,25,páng-phiò
king-tián,經典,25,keng-tián
king-siong,經商,25,keng-siong
kenn-pòo,經布,25,keⁿ-pò͘
kinn-pòo,經布,25,kiⁿ-pò͘
king-bûn,經文,25,keng-bûn
king-kî,經期,25,keng-kî
king-li̍k,經歷,25,keng-le̍k
king-tsè,經濟,25,keng-chè
king-îng,經營,25,keng-êng
king-lí,經理,25,keng-lí
king-iû,經由,25,keng-iû
kenn-si,經絲,25,keⁿ-si
kinn-si,經絲,25,kiⁿ-si
kenn-suànn,經線,25,keⁿ-sòaⁿ
kinn-suànn,經線,25,kiⁿ-sòaⁿ
king-huì,經費,25,keng-hùi
king-bōo,經貿,25,keng-bō͘
king-kuè,經過,25,keng-kòe
king-kè,經過,25,keng-kè
king-siau,經銷,25,keng-siau
king-giām,經驗,25,keng-giām
tsong-ha̍p,綜合,25,chong-ha̍p
tsong-gē,綜藝,25,chong-gē
li̍k-huà,綠化,25,le̍k-hòa
li̍k-khah,綠卡,25,le̍k-khah
li̍k-tik,綠竹,25,le̍k-tek
li̍k-sik,綠色,25,le̍k-sek
tiû-á,綢仔,25,tiû-á
uî-siu,維修,25,ûi-siu
î-siu,維修,25,î-siu
uî-tshî,維持,25,ûi-chhî
î-tshî,維持,25,î-chhî
uî-hōo,維護,25,ûi-hō͘
î-hōo,維護,25,î-hō͘
bāng-á,網仔,25,bāng-á
bāng-iú,網友,25,bāng-iú
bāng-tsí,網址,25,bāng-chí
bāng-hi̍k,網域,25,bāng-he̍k
bāng-i̍k,網域,25,bāng-e̍k
bāng-kiû,網球,25,bāng-kiû
bāng-tsām,網站,25,bāng-chām
bāng-lōo,網路,25,bāng-lō͘
bāng-tsè,網際,25,bāng-chè
bāng-uann,網鞍,25,bāng-oaⁿ
bāng-ia̍h,網頁,25,bāng-ia̍h
tuè-tshiú,綴手,25,tòe-chhiú
tè-tshiú,綴手,25,tè-chhiú
tuè-lōo,綴路,25,tòe-lō͘
tè-lōo,綴路,25,tè-lō͘
biân-iân,綿延,25,biân-iân
mî-nuā,綿爛,25,mî-nōa
mî-tsinn,綿精,25,mî-chiⁿ
mî-iûnn,綿羊,25,mî-iûⁿ
kín-tiunn,緊張,25,kín-tiuⁿ
kín-kip,緊急,25,kín-kip
kín-sìng,緊性,25,kín-sèng
kín-bān,緊慢,25,kín-bān
kín-tshiú,緊手,25,kín-chhiú
kín-khuì,緊氣,25,kín-khùi
kín-kông,緊狂,25,kín-kông
kín-kiânn,緊行,25,kín-kiâⁿ
kín-kha,緊跤,25,kín-kha
suànn-bué,線尾,25,sòaⁿ-bóe
suànn-bé,線尾,25,sòaⁿ-bé
suànn-sái,線屎,25,sòaⁿ-sái
suànn-tsâi,線材,25,sòaⁿ-châi
suànn-tiâu,線條,25,sòaⁿ-tiâu
suànn-soh,線索,25,sòaⁿ-soh
suànn-lōo,線路,25,sòaⁿ-lō͘
suànn-tíng,線頂,25,sòaⁿ-téng
suànn-thâu,線頭,25,sòaⁿ-thâu
suànn-hiunn,線香,25,sòaⁿ-hiuⁿ
tè-tsō,締造,25,tè-chō
iân-hūn,緣份,25,iân-hūn
iân-tâu,緣投,25,iân-tâu
iân-kòo,緣故,25,iân-kò͘
iân-kim,緣金,25,iân-kim
pian-lia̍t,編列,25,pian-lia̍t
pian-tsè,編制,25,pian-chè
pian-kio̍k,編劇,25,pian-kio̍k
pian-ki̍k,編劇,25,pian-ke̍k
pian-pâi,編排,25,pian-pâi
pian-khik,編曲,25,pian-khek
pian-tsit,編織,25,pian-chit
pian-bú,編舞,25,pian-bú
pian-hō,編號,25,pian-hō
pian-i̍k,編譯,25,pian-e̍k
pian-tsi̍p,編輯,25,pian-chi̍p
uān-kî,緩期,25,oān-kî
liān-sian,練仙,25,liān-sian
liān-jī,練字,25,liān-jī
liān-lī,練字,25,liān-lī
liān-kiû,練球,25,liān-kiû
liān-si̍p,練習,25,liān-si̍p
hâ-kûn,縖裙,25,hâ-kûn
pa̍k-tsàng,縛粽,25,pa̍k-chàng
pa̍k-pa̍k,縛縛,25,pa̍k-pa̍k
pa̍k-kha,縛跤,25,pa̍k-kha
kuān-tshī,縣市,25,koān-chhī
kuān-hú,縣府,25,koān-hú
kuān-tsìng,縣政,25,koān-chèng
kuān-bîn,縣民,25,koān-bîn
kuān-li̍p,縣立,25,koān-li̍p
kuān-tiúnn,縣長,25,koān-tiúⁿ
pâng-thīnn,縫紩,25,pâng-thīⁿ
pâng-sann,縫衫,25,pâng-saⁿ
sok-siá,縮寫,25,sok-siá
sok-sió,縮小,25,sok-sió
sok-iánn,縮影,25,sok-iáⁿ
sok-té,縮短,25,sok-té
tsóng-kè,總價,25,chóng-kè
tsóng-kiōng,總共,25,chóng-kiōng
tsóng-bū,總務,25,chóng-bū
tsóng-lám,總攬,25,chóng-lám
tsóng-siàu,總數,25,chóng-siàu
tsóng-sòo,總數,25,chóng-sò͘
tsóng-lí,總理,25,chóng-lí
tsóng-tok,總督,25,chóng-tok
tsóng-sǹg,總算,25,chóng-sǹg
tsóng-kuán,總管,25,chóng-koán
tsóng-kiat,總結,25,chóng-kiat
tsóng-thóng,總統,25,chóng-thóng
tsóng-phòo,總舖,25,chóng-phò͘
tsóng-tshâi,總裁,25,chóng-chhâi
tsóng-kè,總計,25,chóng-kè
tsóng-kóng,總講,25,chóng-kóng
tsóng-ba̍uh,總貿,25,chóng-bau̍h
tsóng-bāu,總貿,25,chóng-bāu
tsóng-pōo,總部,25,chóng-pō͘
tsóng-phoo,總鋪,25,chóng-pho͘
tsóng-tuī,總隊,25,chóng-tūi
tsóng-gia̍h,總額,25,chóng-gia̍h
tsóng-thé,總體,25,chóng-thé
tsik-hāu,績效,25,chek-hāu
huân-îng,繁榮,25,hoân-êng
huân-huâ,繁華,25,hoân-hôa
sǹg-io,繏腰,25,sǹg-io
tsit-lí,織女,25,chit-lí
tsit-lír,織女,25,chit-lír
tsit-lú,織女,25,chit-lú
tsit-pòo,織布,25,chit-pò͘
liāu-soh,繚索,25,liāu-soh
jiàu-kíng,繞境,25,jiàu-kéng
liàu-kíng,繞境,25,liàu-kéng
siù-pâng,繡房,25,siù-pâng
siù-kiû,繡球,25,siù-kiû
siù-hue,繡花,25,siù-hoe
kián-á,繭仔,25,kián-á
kiáu-khuán,繳款,25,kiáu-khoán
kiáu-suè,繳稅,25,kiáu-sòe
kiáu-sè,繳稅,25,kiáu-sè
kiáu-la̍p,繳納,25,kiáu-la̍p
kiáu-huì,繳費,25,kiáu-hùi
kè-sîng,繼承,25,kè-sêng
kè-sio̍k,繼續,25,kè-sio̍k
tînn-tuè,纏綴,25,tîⁿ-tòe
tînn-tè,纏綴,25,tîⁿ-tè
tînn-suànn,纏線,25,tîⁿ-sòaⁿ
tînn-hue,纏花,25,tîⁿ-hoe
tînn-sin,纏身,25,tîⁿ-sin
inn-tînn,纓纏,25,iⁿ-tîⁿ
khih-tshuì,缺喙,25,khih-chhùi
khuat-sit,缺失,25,khoat-sit
khuat-si̍k,缺席,25,khoat-se̍k
khuat-hām,缺憾,25,khoat-hām
kheh-khiàm,缺欠,25,kheh-khiàm
khueh-khiàm,缺欠,25,khoeh-khiàm
khih-kak,缺角,25,khih-kak
khuat-hān,缺限,25,khoat-hān
khuat-hām,缺陷,25,khoat-hām
khuat-tiám,缺點,25,khoat-tiám
kuàn-á,罐仔,25,koàn-á
kuàn-tsng,罐裝,25,koàn-chng
kuàn-thâu,罐頭,25,koàn-thâu
bóng-tōo,罔度,25,bóng-tō͘
bóng-io,罔育,25,bóng-io
bóng-kiânn,罔行,25,bóng-kiâⁿ
bóng-tshī,罔飼,25,bóng-chhī
hán-tit,罕得,25,hán-tit
hán-iú,罕有,25,hán-iú
