tl,hanzi,frequency,poj
thì-thâu-to,剃頭刀,16,thì-thâu-to
thì-thâu-tiàm,剃頭店,16,thì-thâu-tiàm
tshò-tshâ-hu,剉柴夫,16,chhò-chhâ-hu
tshò-tshiū-á,剉樹仔,16,chhò-chhiū-á
siah--lâng,削人,16,siah--lâng
siah-siah-kiò,削削叫,16,siah-siah-kiò
siah-koo-ki,削孤枝,16,siah-ko͘-ki
siah-phuê-hî,削皮魚,16,siah-phôe-hî
siah-tik-tsìnn,削竹箭,16,siah-tek-chìⁿ
khik-pē-bó,剋父母,16,khek-pē-bó
tsîng-tsi̍t-mê,前一暝,16,chêng-chi̍t-mê
tsîng-sì-lâng,前世人,16,chêng-sì-lâng
tsîng-sì-tsè,前世債,16,chêng-sì-chè
tsîng-sì-uan,前世冤,16,chêng-sì-oan
tsîng-sè-gia̍p,前世業,16,chêng-sè-gia̍p
tsîng-lâng-kiánn,前人囝,16,chêng-lâng-kiáⁿ
tsîng-puànn-mê,前半暝,16,chêng-pòaⁿ-mê
tsîng-bóo-kiánn,前某囝,16,chêng-bó͘-kiáⁿ
thak-tshuì-khí,剔嘴齒,16,thak-chhùi-khí
thak-sǹg-puânn,剔算盤,16,thak-sǹg-pôaⁿ
pak-kng-kng,剝光光,16,pak-kng-kng
pak-tē-phuê,剝地皮,16,pak-tē-phôe
pak-phuê-iûnn,剝皮羊,16,pak-phôe-iûⁿ
pak-phuê-hî,剝皮魚,16,pak-phôe-hî
pak-theh-theh,剝裼裼,16,pak-theh-theh
pak-bīn-phuê,剝面皮,16,pak-bīn-phôe
tsián-liú-á,剪紐仔,16,chián-liú-á
tsián-jiông-hue,剪絨花,16,chián-jiông-hoe
hù-tsú-si̍k,副主席,16,hù-chú-se̍k
hù-tsok-iōng,副作用,16,hù-chok-iōng
hù-su-līng,副司令,16,hù-su-lēng
hù-tshiúnn-tiúnn,副廠長,16,hù-chhiúⁿ-tiúⁿ
hù-sóo-tiúnn,副所長,16,hù-só͘-tiúⁿ
hù-kàu-siū,副教授,16,hù-kàu-siū
hù-huē-tiúnn,副會長,16,hù-hōe-tiúⁿ
hù-hāu-tiúnn,副校長,16,hù-hāu-tiúⁿ
hù-sán-phín,副產品,16,hù-sán-phín
hù-sán-bu̍t,副產物,16,hù-sán-bu̍t
hù-siā-tiúnn,副社長,16,hù-siā-tiúⁿ
hù-tsóng-tshâi,副總裁,16,hù-chóng-chhâi
hù-gī-tiúnn,副議長,16,hù-gī-tiúⁿ
hù-īnn-tiúnn,副院長,16,hù-īⁿ-tiúⁿ
kuah-tshuì-tshiu,割嘴鬚,16,koah-chhùi-chhiu
kuah-bông-tn̂g,割盲腸,16,koah-bông-tn̂g
kuah-tiū-á,割稻仔,16,koah-tiū-á
kuah-tiū-bué,割稻尾,16,koah-tiū-bóe
kuah-tn̂g-tōo,割腸肚,16,koah-tn̂g-tō͘
kuah-tsháu-to,割草刀,16,koah-chháu-to
kuah-tsháu-ki,割草機,16,koah-chháu-ki
tshòng-siánn-mih,創啥乜,16,chhòng-siáⁿ-mih
tshòng-siánn-mi̍h,創啥物,16,chhòng-siáⁿ-mi̍h
tshòng-lah-sap,創垃圾,16,chhòng-lah-sap
tshòng-sí-jîn,創始人,16,chhòng-sí-jîn
tshóng-tshing-tshó,創清楚,16,chhóng-chheng-chhó
tshòng-bô-hó,創無好,16,chhòng-bô-hó
tshòng-sńg-ê,創耍個,16,chhòng-sńg-ê
tshòng-tsō-tshut,創造出,16,chhòng-chō-chhut
tshòng-tsō-li̍k,創造力,16,chhòng-chō-le̍k
uē-sî-tāi,劃時代,16,ōe-sî-tāi
kio̍k-tsok-ka,劇作家,16,kio̍k-chok-ka
lâu-kià-lôo,劉寄奴,16,lâu-kià-lô͘
kuè-tsú-tshiú,劊子手,16,kòe-chú-chhiú
kuì-tsú-siú,劊子手,16,kùi-chú-siú
kong-lô-tsînn,功勞錢,16,kong-lô-chîⁿ
kang-hu-té,功夫底,16,kang-hu-té
ke-liáu-kang,加了工,16,ke-liáu-kang
ka-ji̍p-kū,加入舊,16,ka-ji̍p-kū
ka-kuan-bīn,加冠面,16,ka-koan-bīn
ka-líng-sún,加冷損,16,ka-léng-sún
ke-tshut-lâi,加出來,16,ke-chhut-lâi
ke-tshuì-tsi̍h,加嘴舌,16,ke-chhùi-chi̍h
ke-lo-so,加囉嗦,16,ke-lo-so
ka-nn̄g-ê,加圇個,16,ka-nn̄g-ê
ka-nn̂g-thun,加圇吞,16,ka-nn̂g-thun
ka-kháng-hî,加孔魚,16,ka-kháng-hî
ke-tsió-á,加少仔,16,ke-chió-á
ka-kang-khu,加工區,16,ka-kang-khu
ka-kang-phín,加工品,16,ka-kang-phín
ka-kang-tshiúnn,加工廠,16,ka-kang-chhiúⁿ
ka-kang-gia̍p,加工業,16,ka-kang-gia̍p
ka-pòo-mî,加布棉,16,ka-pò͘-mî
ka-ná-tāi,加拿大,16,ka-ná-tāi
ka-iû-tsām,加油站,16,ka-iû-chām
ke-kiám-hó,加減好,16,ke-kiám-hó
ke-kiám-thiann,加減聽,16,ke-kiám-thiaⁿ
ke-kiám-kóng,加減講,16,ke-kiám-kóng
ke-huân-ló,加煩惱,16,ke-hoân-ló
ke-tsin-hó,加真好,16,ke-chin-hó
ke-tsin-kuì,加真貴,16,ke-chin-kùi
ka-phuà-poo,加破埔,16,ka-phòa-po͘
ke-tshīng-sann,加穿衫,16,ke-chhēng-saⁿ
ke-khóo-khì,加苦氣,16,ke-khó͘-khì
ka-tshài-kim,加菜金,16,ka-chhài-kim
ka-lâ-pa,加蚋吧,16,ka-lâ-pa
ke-kóng-uē,加講話,16,ke-kóng-ōe
ke-tiông-ê,加長個,16,ke-tiông-ê
ka-iam-kuânn,加陰寒,16,ka-iam-kôaⁿ
tsōo-tōng-sû,助動詞,16,chō͘-tōng-sû
tsōo-ha̍k-kim,助學金,16,chō͘-ha̍k-kim
tsōo-lí-uân,助理員,16,chō͘-lí-oân
tsōo-sán-sū,助產士,16,chō͘-sán-sū
ióng-khiàn-khiàn,勇掔掔,16,ióng-khiàn-khiàn
ióng-khia̍t-khia̍t,勇桀桀,16,ióng-khia̍t-khia̍t
ióng-sin-miā,勇身命,16,ióng-sin-miā
ióng-lîng-lîng,勇龍龍,16,ióng-lêng-lêng
lik-ba̍k-bâi,勒目眉,16,lek-ba̍k-bâi
li̍k-ba̍k-bâi,勒目眉,16,le̍k-ba̍k-bâi
li̍k-bé-soh,勒馬索,16,le̍k-bé-soh
tōng-to-ping,動刀兵,16,tōng-to-peng
tōng-uân-līng,動員令,16,tōng-oân-lēng
tōng-kan-ko,動干戈,16,tōng-kan-ko
tang-tshiú-su̍t,動手術,16,tang-chhiú-su̍t
tāng-kûn-thâu,動拳頭,16,tāng-kûn-thâu
tōng-si̍t-bu̍t,動植物,16,tōng-si̍t-bu̍t
tōng-bu̍t-hn̂g,動物園,16,tōng-bu̍t-hn̂g
tōng-bu̍t-ha̍k,動物學,16,tōng-bu̍t-ha̍k
tōng-bu̍t-kài,動物界,16,tōng-bu̍t-kài
tāng-tshoo-huat,動粗法,16,tāng-chho͘-hoat
tāng-thai-sîn,動胎神,16,tāng-thai-sîn
tāng-kha-tshiú,動腳手,16,tāng-kha-chhiú
tāng--tio̍h,動著,16,tāng--tio̍h
tōng-lián-tshia,動輦車,16,tōng-lián-chhia
tāng-kóo-ga̍k,動鼓樂,16,tāng-kó͘-ga̍k
khàm-ìn-á,勘印仔,16,khàm-ìn-á
sìng-lī-tsiá,勝利者,16,sèng-lī-chiá
lô-pó-kio̍k,勞保局,16,lô-pó-kio̍k
lô-li̍k-sū,勞力士,16,lô-le̍k-sū
lô-tōng-li̍k,勞動力,16,lô-tōng-le̍k
lô-ki-huat,勞基法,16,lô-ki-hoat
lô-lo̍k-miā,勞碌命,16,lô-lo̍k-miā
khîn-bū-ping,勤務兵,16,khîn-bū-peng
khuàn-sè-bûn,勸世文,16,khoàn-sè-bûn
ûn-á-sī,勻仔是,16,ûn-á-sī
ûn-á-kiânn,勻仔行,16,ûn-á-kiâⁿ
ûn-ûn-á,勻勻仔,16,ûn-ûn-á
kiu-tsi-liù,勼之溜,16,kiu-chi-liù
kiù-ká-thiànn,勼絞痛,16,kiù-ká-thiàⁿ
kiu-kha-tiàm,勼腳站,16,kiu-kha-tiàm
kiù-kha-kin,勼腳筋,16,kiù-kha-kin
kau-ba̍k-bué,勾目尾,16,kau-ba̍k-bóe
pau-á-ê,包仔鞋,16,pau-á-ê
pau-hué-si̍t,包伙食,16,pau-hóe-si̍t
pau-siong-pòo,包傷布,16,pau-siong-pò͘
pau-tsheh-tsuá,包冊紙,16,pau-chheh-chóa
pau-lám-bué,包攬尾,16,pau-lám-bóe
pau-phuê-tsuá,包皮紙,16,pau-phôe-chóa
pau-tsióng-tê,包種茶,16,pau-chióng-tê
pau-sit-thâu,包穡頭,16,pau-sit-thâu
pau-hio̍h-thâng,包葉蟲,16,pau-hio̍h-thâng
pau-tsong-tsuá,包裝紙,16,pau-chong-chóa
pau-thâu-kin,包頭巾,16,pau-thâu-kin
pau-thâu-pe̍h,包頭白,16,pau-thâu-pe̍h
pau-tsia̍h-tshīng,包食穿,16,pau-chia̍h-chhēng
hiong-gê-lī,匈牙利,16,hiong-gê-lī
kiuh-siù-á,匊首仔,16,kiuh-siù-á
huà--lâng,化人,16,hòa--lâng
huà-ha̍p-bu̍t,化合物,16,hòa-ha̍p-bu̍t
huà-kang-gia̍p,化工業,16,hòa-kang-gia̍p
uà-tsio̍h-tshiū,化石樹,16,òa-chio̍h-chhiū
huà-tsio̍h-tsháu,化石草,16,hòa-chio̍h-chháu
huà-hùn-tî,化糞池,16,hòa-hùn-tî
huà-tsong-iû,化裝油,16,hòa-chong-iû
pak-á-phiah,北仔癖,16,pak-á-phiah
pak-á-uē,北仔話,16,pak-á-ōe
pak-á-piánn,北仔餅,16,pak-á-piáⁿ
pak--sì,北勢,16,pak--sì
pak-puànn-kiû,北半球,16,pak-pòaⁿ-kiû
pak-tâu-khu,北投區,16,pak-tâu-khu
pak-táu-tshenn,北斗星,16,pak-táu-chheⁿ
pak-hái-huānn,北海岸,16,pak-hái-hōaⁿ
pak-hái-tō,北海道,16,pak-hái-tō
pak-káng-khe,北港溪,16,pak-káng-khe
pak-un-tài,北溫帶,16,pak-un-tài
pak-kuán-hì,北管戲,16,pak-koán-hì
pak-bí-tsiu,北美洲,16,pak-bí-chiu
pak-tíng-lâng,北頂人,16,pak-téng-lâng
pak-tíng-uē,北頂話,16,pak-téng-ōe
khu-kong-sóo,區公所,16,khu-kong-só͘
khu-hi̍k-sìng,區域性,16,khu-he̍k-sèng
tsa̍p-it-tsik,十一叔,16,cha̍p-it-chek
tsa̍p-it-ko,十一哥,16,cha̍p-it-ko
tsa̍p-it-tsáinn,十一指,16,cha̍p-it-cháiⁿ
tsa̍p-sann-tiám,十三點,16,cha̍p-saⁿ-tiám
tsa̍p-jī-âng,十二紅,16,cha̍p-jī-âng
si̍p-pat-á,十八仔,16,si̍p-pat-á
tsa̍p-peh-tiān,十八殿,16,cha̍p-peh-tiān
tsa̍p-hun-ê,十分的,16,cha̍p-hun-ê
si̍p-jī-hòo,十字互,16,si̍p-jī-hò͘
si̍p-jī-tshé,十字扯,16,si̍p-jī-chhé
si̍p-jī-kè,十字架,16,si̍p-jī-kè
si̍p-jī-gí,十字語,16,si̍p-jī-gí
si̍p-jī-lōo,十字路,16,si̍p-jī-lō͘
tsa̍p-siânn-kim,十成金,16,cha̍p-siâⁿ-kim
tsa̍p-siânn-gîn,十成銀,16,cha̍p-siâⁿ-gîn
si̍p-pán-á,十扳仔,16,si̍p-pán-á
tsa̍p-gue̍h-tang,十月冬,16,cha̍p-goe̍h-tang
tsa̍p-gue̍h-sio̍h,十月液,16,cha̍p-goe̍h-sio̍h
tsa̍p-tiâu-kài,十條誡,16,cha̍p-tiâu-kài
tsa̍p-iūnn-kím,十樣錦,16,cha̍p-iūⁿ-kím
tsa̍p-hóo-lāi,十虎利,16,cha̍p-hó͘-lāi
tsa̍p-lōo-tsn̂g,十路全,16,cha̍p-lō͘-chn̂g
tsa̍p-lí-hiang,十里香,16,cha̍p-lí-hiang
tshian-tú-tshìng,千tú沖,16,chhian-tú-chhèng
tshian-put-hīng,千不幸,16,chhian-put-hēng
tshian-ka-huè,千家貨,16,chhian-ka-hòe
tshian-ka-lōo,千家路,16,chhian-ka-lō͘
tshian-tsân-pak,千層剝,16,chhian-chân-pak
tshian-tîng-phuê,千層皮,16,chhian-têng-phôe
tshian-nî-tông,千年桐,16,chhian-nî-tông
tshian-tú-tshian,千抵千,16,chhian-tú-chhian
tshian-kin-la̍t,千斤力,16,chhian-kin-la̍t
tshian-kin-pua̍t,千斤拔,16,chhian-kin-poa̍t
tshian-kin-tshìn,千斤秤,16,chhian-kin-chhìn
tshian-kin-tsháu,千斤草,16,chhian-kin-chháu
tshian-ji̍t-hông,千日紅,16,chhian-ji̍t-hông
tshian-suè-lân,千歲蘭,16,chhian-sòe-lân
tshian-lí-kng,千里光,16,chhian-lí-kng
tshian-lí-piu,千里彪,16,chhian-lí-piu
tshian-lí-kip,千里急,16,chhian-lí-kip
tshian-lí-kiànn,千里鏡,16,chhian-lí-kiàⁿ
tshian-lí-bé,千里馬,16,chhian-lí-bé
tshian-lí-khu,千里駒,16,chhian-lí-khu
sing-kàng-ki,升降機,16,seng-kàng-ki
ngóo-á-hî,午仔魚,16,ngó͘-á-hî
gōo-sî-tsiànn,午時正,16,gō͘-sî-chiàⁿ
gōo-sî-hue,午時花,16,gō͘-sî-hoe
ngóo-sî-hue,午時花,16,ngó͘-sî-hoe
ngóo-sî-liân,午時蓮,16,ngó͘-sî-liân
puànn-tshit-thô,半chhit-thô,16,pòaⁿ-chhit-thô
puànn-iau-pá,半iau飽,16,pòaⁿ-iau-pá
puànn-iau-gō,半iau餓,16,pòaⁿ-iau-gō
puànn-the-tó,半the倒,16,pòaⁿ-the-tó
puànn-tsiūnn-á,半上仔,16,pòaⁿ-chiūⁿ-á
puànn-sì-lâng,半世人,16,pòaⁿ-sì-lâng
puànn-tiong-tn̂g,半中剸,16,pòaⁿ-tiong-tn̂g
puànn-tiong-ng,半中央,16,pòaⁿ-tiong-ng
puànn-tiong-nuâ,半中欄,16,pòaⁿ-tiong-nôa
puànn-tiong-tn̂g,半中段,16,pòaⁿ-tiong-tn̂g
puànn-tiong-tsām,半中站,16,pòaⁿ-tiong-chām
puànn-tiong-io,半中腰,16,pòaⁿ-tiong-io
puànn-tiong-tôo,半中途,16,pòaⁿ-tiong-tô͘
puànn-hóng-á,半仿仔,16,pòaⁿ-hóng-á
puànn-sìn-gî,半信疑,16,pòaⁿ-sìn-gî
puànn-kóo-gue̍h,半個月,16,pòaⁿ-kó͘-goe̍h
puànn-tó-tsuí,半倒水,16,pòaⁿ-tó-chúi
puànn-tn̂g-hioh,半剸歇,16,pòaⁿ-tn̂g-hioh
puànn-thīn-thōng,半叮噹,16,pòaⁿ-thīn-thōng
puànn-thun-thòo,半吞吐,16,pòaⁿ-thun-thò͘
puànn-tsē-í,半坐椅,16,pòaⁿ-chē-í
puànn-thinn-á,半天仔,16,pòaⁿ-thiⁿ-á
puàn-thian-luî,半天雷,16,poàn-thian-lûi
puàn-thian-hui,半天飛,16,poàn-thian-hui
puànn-thinn-tsiáu,半天鳥,16,pòaⁿ-thiⁿ-chiáu
puànn-kan-tiong,半奸忠,16,pòaⁿ-kan-tiong
puànn-kuì-khó,半季考,16,pòaⁿ-kùi-khó
puànn-tō-thé,半導體,16,pòaⁿ-tō-thé
puànn-sió-sí,半小死,16,pòaⁿ-sió-sí
puànn-nî-âng,半年紅,16,pòaⁿ-nî-âng
puànn-kiâng-bueh,半強欲,16,pòaⁿ-kiâng-boeh
puànn-sim-sik,半心適,16,pòaⁿ-sim-sek
puànn-gōng-tiānn,半戇定,16,pòaⁿ-gōng-tiāⁿ
puànn-e-the,半挨推,16,pòaⁿ-e-the
puànn-lám-phû,半攬浮,16,pòaⁿ-lám-phû
puànn-ki-liân,半支蓮,16,pòaⁿ-ki-liân
puànn-sin-kū,半新舊,16,pòaⁿ-sin-kū
puànn-pîng-thinn,半旁天,16,pòaⁿ-pêng-thiⁿ
puànn-tàu-á,半晝仔,16,pòaⁿ-tàu-á
puànn-mê-puànn,半暝半,16,pòaⁿ-mê-pòaⁿ
puànn-mê-āu,半暝後,16,pòaⁿ-mê-āu
puànn-mê-gue̍h,半暝月,16,pòaⁿ-mê-goe̍h
puànn-gue̍h-li̍t,半月日,16,pòaⁿ-goe̍h-li̍t
puànn-ki-liân,半枝蓮,16,pòaⁿ-ki-liân
puànn-tháng-sai,半桶司,16,pòaⁿ-tháng-sai
puànn-tháng-sái,半桶屎,16,pòaⁿ-tháng-sái
puànn-tháng-sai,半桶師,16,pòaⁿ-tháng-sai
puànn-tháng-tsuí,半桶水,16,pòaⁿ-tháng-chúi
puànn-tháng-hia,半桶靴,16,pòaⁿ-tháng-hia
puànn-tiâu-khuì,半條氣,16,pòaⁿ-tiâu-khùi
puànn-lâu-á,半樓仔,16,pòaⁿ-lâu-á
puànn-tîm-phû,半沉浮,16,pòaⁿ-tîm-phû
puànn-phû-tîm,半浮沉,16,pòaⁿ-phû-tîm
puànn-tâm-ta,半澹凋,16,pòaⁿ-tâm-ta
puànn-oo-pe̍h,半烏白,16,pòaⁿ-o͘-pe̍h
puànn-sio-líng,半燒冷,16,pòaⁿ-sio-léng
puànn-pîng-thinn,半爿天,16,pòaⁿ-pêng-thiⁿ
puànn-pîng-hî,半爿魚,16,pòaⁿ-pêng-hî
puànn-tshiûnn-á,半牆仔,16,pòaⁿ-chhiûⁿ-á
puànn-tshenn-hâunn,半生殽,16,pòaⁿ-chheⁿ-hâuⁿ
puànn-tshenn-sik,半生熟,16,pòaⁿ-chheⁿ-sek
puànn-tshenn-si̍k,半生熟,16,pòaⁿ-chheⁿ-se̍k
puànn-lâm-iûnn,半男陽,16,pòaⁿ-lâm-iûⁿ
puànn-tian-gōng,半癲戇,16,pòaⁿ-tian-gōng
puànn-khùn-tshénn,半睏醒,16,pòaⁿ-khùn-chhéⁿ
puànn-ngē-nńg,半硬軟,16,pòaⁿ-ngē-nńg
puànn-puà-ki,半簸箕,16,pòaⁿ-pòa-ki
puànn-lâm-hânn,半簾懸,16,pòaⁿ-lâm-hâⁿ
puànn-lám-phû,半籠浮,16,pòaⁿ-lám-phû
puànn-láng-bí,半籠米,16,pòaⁿ-láng-bí
puànn-tsing-gōng,半精戇,16,pòaⁿ-cheng-gōng
puà-tsiann-pe̍h,半精白,16,pòa-chiaⁿ-pe̍h
puànn-tsing-pe̍h,半精白,16,pòaⁿ-cheng-pe̍h
puànn-tsiann-bah,半精肉,16,pòaⁿ-chiaⁿ-bah
puànn-tsiann-puî,半精肥,16,pòaⁿ-chiaⁿ-pûi
puànn-lāu-siàu,半老少,16,pòaⁿ-lāu-siàu
puànn-ló-lāu,半老老,16,pòaⁿ-ló-lāu
puànn-sńg-tshiò,半耍笑,16,pòaⁿ-sńg-chhiò
puànn-siann-puànn,半聲半,16,pòaⁿ-siaⁿ-pòaⁿ
puànn-kū-siùnn,半舊相,16,pòaⁿ-kū-siùⁿ
puànn-kū-lo̍h,半舊落,16,pòaⁿ-kū-lo̍h
puànn-tshó-khái,半草楷,16,pòaⁿ-chhó-khái
puànn-kiânn-tsáu,半行走,16,pòaⁿ-kiâⁿ-cháu
puànn-kiūnn-nńg,半謽軟,16,pòaⁿ-kiūⁿ-nńg
puànn-tshiah-pe̍h,半赤白,16,pòaⁿ-chhiah-pe̍h
puànn-tshiah-bah,半赤肉,16,pòaⁿ-chhiah-bah
puànn-tshiah-puî,半赤肥,16,pòaⁿ-chhiah-pûi
puànn-lōo-sai,半路司,16,pòaⁿ-lō͘-sai
puànn-lōo-sai,半路師,16,pòaⁿ-lō͘-sai
puànn-lōo-sí,半路死,16,pòaⁿ-lō͘-sí
puànn-sin-siōng,半身像,16,pòaⁿ-sin-siōng
puànn-thenn-tó,半躺倒,16,pòaⁿ-theⁿ-tó
puànn-pinn-liân,半邊蓮,16,pòaⁿ-piⁿ-liân
puànn-tshénn-bîn,半醒眠,16,pòaⁿ-chhéⁿ-bîn
puànn-tn̂g-té,半長短,16,pòaⁿ-tn̂g-té
puànn-iam-iûnn,半陰陽,16,pòaⁿ-iam-iûⁿ
puànn-thâu-tshenn,半頭生,16,pòaⁿ-thâu-chheⁿ
puànn-thâu-tshenn,半頭青,16,pòaⁿ-thâu-chheⁿ
puànn-thâu-hong,半頭風,16,pòaⁿ-thâu-hong
puànn-tsia̍h-thit,半食thit,16,pòaⁿ-chia̍h-thit
puànn-tsia̍h-gō,半食餓,16,pòaⁿ-chia̍h-gō
puànn-kiâm-tsiánn,半鹹tsiánn,16,pòaⁿ-kiâm-chiáⁿ
puànn-tiám-tsing,半點鐘,16,pòaⁿ-tiám-cheng
hia̍p-tsàu-khik,協奏曲,16,hia̍p-chàu-khek
lâm--sì,南勢,16,lâm--sì
lâm-pak-kau,南北交,16,lâm-pak-kau
lâm-pak-huè,南北貨,16,lâm-pak-hòe
lâm-tâu-tshī,南投市,16,lâm-tâu-chhī
lâm-tâu-lâm,南投楠,16,lâm-tâu-lâm
lâm-tâu-kuān,南投縣,16,lâm-tâu-koān
lâm-hong-ò,南方澳,16,lâm-hong-ò
lâm-iûnn-sam,南洋杉,16,lâm-iûⁿ-sam
lâm-káng-khu,南港區,16,lâm-káng-khu
lâm-ò-kam,南澳柑,16,lâm-ò-kam
lâm-bí-tsiu,南美洲,16,lâm-bí-chiu
lâm-bân-sin,南蠻辛,16,lâm-bân-sin
lâm-lōo-ing,南路鷹,16,lâm-lō͘-eng
lâm-hong-thinn,南風天,16,lâm-hong-thiⁿ
lâm-hong-gōng,南風戇,16,lâm-hong-gōng
lâm-hong-tsháu,南風草,16,lâm-hong-chháu
pua̍h-kiáu-sian,博儌仙,16,poa̍h-kiáu-sian
pua̍h-kiáu-hàn,博儌漢,16,poa̍h-kiáu-hàn
pua̍h-kiáu-kha,博儌腳,16,poa̍h-kiáu-kha
phok-sū-phok,博士博,16,phok-sū-phok
phok-sū-pan,博士班,16,phok-sū-pan
pua̍h-tuā-kiáu,博大儌,16,poa̍h-tōa-kiáu
poh-jī-ūn,博字運,16,poh-jī-ūn
poh-lī-ūn,博字運,16,poh-lī-ūn
pua̍h-sènn-miā,博性命,16,poa̍h-sèⁿ-miā
pua̍h-pháinn-kiáu,博歹儌,16,poa̍h-pháiⁿ-kiáu
phok-bu̍t-kuán,博物館,16,phok-bu̍t-koán
pua̍h-lōo-kiáu,博路儌,16,poa̍h-lō͘-kiáu
pok-kuà-sian,卜卦先,16,pok-kòa-sian
tsiam-á-bí,占仔米,16,chiam-á-bí
tsiam-á-tshik,占仔粟,16,chiam-á-chhek
khà-pin-tshìng,卡賓銃,16,khà-pin-chhèng
mauh-tshuì-ê,卯嘴的,16,mauh-chhùi-ê
mauh-lo̍h-khì,卯落去,16,mauh-lo̍h-khì
ìn-suat-phín,印刷品,16,ìn-soat-phín
ìn-suat-tshiúnn,印刷廠,16,ìn-soat-chhiúⁿ
ìn-suat-ki,印刷機,16,ìn-soat-ki
ìn-tē-an,印地安,16,ìn-tē-an
ìn-tōo-iûnn,印度洋,16,ìn-tō͘-iûⁿ
ìn-tōo-tiû,印度綢,16,ìn-tō͘-tiû
ìn-tē-an,印第安,16,ìn-tē-an
ìn-sik-a̍h,印色盒,16,ìn-sek-a̍h
ìn-hue-suè,印花稅,16,ìn-hoe-sòe
ìn-pió-ki,印表機,16,ìn-pió-ki
tsik-sî-sí,即時死,16,chek-sî-sí
nn̄g-bué-á,卵尾仔,16,nn̄g-bóe-á
nn̄g-ū-hîng,卵有形,16,nn̄g-ū-hêng
nn̄g-peh-tsit,卵白質,16,nn̄g-peh-chit
kńg-lê-á,卷螺仔,16,kńg-lê-á
sià-sì-tsiūnn,卸世上,16,sià-sì-chiūⁿ
sià-sì-tsìng,卸世眾,16,sià-sì-chèng
sià-tsóo-kong,卸祖公,16,sià-chó͘-kong
sià-huè-té,卸貨底,16,sià-hòe-té
sià-tsik-jīm,卸責任,16,sià-chek-jīm
sià-sin-lī,卸身離,16,sià-sin-lī
sià-lī-sin,卸離身,16,sià-lī-sin
sià-bīn-tsú,卸面子,16,sià-bīn-chú
sià-thé-biān,卸體面,16,sià-thé-biān
kāu-thut-thut,厚thut-thut,16,kāu-thut-thut
kāu-sū-sái,厚事屎,16,kāu-sū-sái
kāu-sū-lōo,厚事路,16,kāu-sū-lō͘
kāu-tāi-tsì,厚代誌,16,kāu-tāi-chì
kāu-kháu-tsi̍h,厚口舌,16,kāu-kháu-chi̍h
kāu-tshuì-tsi̍h,厚嘴舌,16,kāu-chhùi-chi̍h
kāu-tshuì-hue,厚嘴花,16,kāu-chhùi-hoe
kāu-khiò-tiō,厚徼兆,16,kāu-khiò-tiō
kāu-sim-su,厚心思,16,kāu-sim-su
kāu-sim-sū,厚心思,16,kāu-sim-sū
kāu-sìng-tē,厚性地,16,kāu-sèng-tē
kāu-tshiú-sio̍h,厚手液,16,kāu-chhiú-sio̍h
kāu-khiàn-sńg,厚掔損,16,kāu-khiàn-sńg
kāu-khiàn-thâu,厚掔頭,16,kāu-khiàn-thâu
kāu-tshau-huân,厚操煩,16,kāu-chhau-hoân
kāu-ki-hio̍h,厚枝葉,16,kāu-ki-hio̍h
kāu-khak-ting,厚殼丁,16,kāu-khak-teng
kāu-khak-á,厚殼仔,16,kāu-khak-á
kāu-khak-hî,厚殼魚,16,kāu-khak-hî
kāu-môo-pēnn,厚毛病,16,kāu-mô͘-pēⁿ
kāu-sua-sap,厚沙屑,16,kāu-soa-sap
kāu-tse-tái,厚渣滓,16,kāu-che-tái
kāu-huân-ló,厚煩惱,16,kāu-hoân-ló
kāu-hun-tshue,厚熏吹,16,kāu-hun-chhoe
kāu-pēnn-thiànn,厚病痛,16,kāu-pēⁿ-thiàⁿ
kāu-tsìng-thâu,厚症頭,16,kāu-chèng-thâu
kāu-phuê-kui,厚皮kui,16,kāu-phôe-kui
kāu-phuê-àng,厚皮甕,16,kāu-phôe-àng
kāu-phuê-tshài,厚皮菜,16,kāu-phôe-chhài
kāu-phuê-hiunn,厚皮香,16,kāu-phôe-hiuⁿ
kāu-lé-sòo,厚禮數,16,kāu-lé-sò͘
kāu-tut-tut,厚篤篤,16,kāu-tut-tut
kāu-bah-á,厚肉仔,16,kāu-bah-á
kāu-bua̍h-tshài,厚茉菜,16,kāu-boa̍h-chhài
kāu-giân-gí,厚言語,16,kāu-giân-gí
kāu-uē-sái,厚話屎,16,kāu-ōe-sái
kāu-khue-hâi,厚詼諧,16,kāu-khoe-hâi
kāu-hōo-tsuí,厚雨水,16,kāu-hō͘-chúi
kāu-bīn-kháng,厚面孔,16,kāu-bīn-kháng
kāu-bīn-phuê,厚面皮,16,kāu-bīn-phôe
kāu-tshut-thâu,厚齣頭,16,kāu-chhut-thâu
tshù-lāi-lâng,厝內人,16,chhù-lāi-lâng
tshù-kha-á,厝腳仔,16,chhù-kha-á
tshù-kak-tsiáu,厝角鳥,16,chhù-kak-chiáu
tshù-pinn-tau,厝邊兜,16,chhù-piⁿ-tau
tshù-pinn-kan,厝邊間,16,chhù-piⁿ-kan
tshù-thâu-ke,厝頭家,16,chhù-thâu-ke
tshù-tsiáu-á,厝鳥仔,16,chhù-chiáu-á
guân-tsū-bîn,原住民,16,goân-chū-bîn
guân-tsú-tuânn,原子彈,16,goân-chú-tôaⁿ
guân-tsú-lîng,原子能,16,goân-chú-lêng
guân-tsâi-liāu,原材料,16,goân-châi-liāu
guân-khí-sing,原起先,16,goân-khí-seng
